index,time,kernel,dimension,blocksize
0,4.53859,48400,28160,128
1,4.56051,48400,28160,128
2,4.56956,48400,28160,128
3,4.57792,48400,28160,128
4,4.58582,48400,28160,128
5,4.59581,48400,28160,128
6,4.60008,48400,28160,128
7,4.60714,48400,28160,128
8,4.6129,48400,28160,128
9,4.61822,48400,28160,128
10,4.62167,48400,28160,128
11,4.62357,48400,28160,128
12,4.63144,48400,28160,128
13,4.62965,48400,28160,128
14,4.63439,48400,28160,128
15,4.63417,48400,28160,128
16,4.63668,48400,28160,128
17,4.63764,48400,28160,128
18,4.64113,48400,28160,128
19,4.64137,48400,28160,128
20,4.64028,48400,28160,128
21,4.64397,48400,28160,128
22,4.64591,48400,28160,128
23,4.64738,48400,28160,128
24,4.64533,48400,28160,128
25,4.64482,48400,28160,128
26,4.64859,48400,28160,128
27,4.64642,48400,28160,128
28,4.64659,48400,28160,128
29,4.64681,48400,28160,128
30,4.64649,48400,28160,128
31,4.647,48400,28160,128
32,4.64683,48400,28160,128
33,4.64591,48400,28160,128
34,4.64798,48400,28160,128
35,4.64691,48400,28160,128
36,4.64615,48400,28160,128
37,4.64714,48400,28160,128
38,4.64575,48400,28160,128
39,4.64862,48400,28160,128
40,4.64663,48400,28160,128
41,4.64445,48400,28160,128
42,4.64433,48400,28160,128
43,4.64641,48400,28160,128
44,4.64624,48400,28160,128
45,4.64304,48400,28160,128
46,4.64381,48400,28160,128
47,4.64304,48400,28160,128
48,4.6424,48400,28160,128
49,4.6435,48400,28160,128
50,4.64306,48400,28160,128
51,4.64162,48400,28160,128
52,4.64266,48400,28160,128
53,4.64225,48400,28160,128
54,4.64048,48400,28160,128
55,4.64375,48400,28160,128
56,4.644,48400,28160,128
57,4.64307,48400,28160,128
58,4.64272,48400,28160,128
59,4.64259,48400,28160,128
60,4.64057,48400,28160,128
61,4.64164,48400,28160,128
62,4.64202,48400,28160,128
63,4.64237,48400,28160,128
64,4.64029,48400,28160,128
65,4.64247,48400,28160,128
66,4.64265,48400,28160,128
67,4.64022,48400,28160,128
68,4.64142,48400,28160,128
69,4.64407,48400,28160,128
70,4.64302,48400,28160,128
71,4.64217,48400,28160,128
72,4.64191,48400,28160,128
73,4.64152,48400,28160,128
74,4.64219,48400,28160,128
75,4.64171,48400,28160,128
76,4.64105,48400,28160,128
77,4.64465,48400,28160,128
78,4.64098,48400,28160,128
79,4.643,48400,28160,128
80,4.64454,48400,28160,128
81,4.64057,48400,28160,128
82,4.6393,48400,28160,128
83,4.641,48400,28160,128
84,4.63978,48400,28160,128
85,4.6418,48400,28160,128
86,4.64051,48400,28160,128
87,4.64133,48400,28160,128
88,4.64228,48400,28160,128
89,4.64256,48400,28160,128
90,4.64149,48400,28160,128
91,4.63993,48400,28160,128
92,4.64303,48400,28160,128
93,4.6432,48400,28160,128
94,4.64012,48400,28160,128
95,4.64161,48400,28160,128
96,4.64297,48400,28160,128
97,4.64205,48400,28160,128
98,4.64271,48400,28160,128
99,4.64168,48400,28160,128
100,4.6398,48400,28160,128
101,4.64256,48400,28160,128
102,4.64181,48400,28160,128
103,4.64275,48400,28160,128
104,4.64332,48400,28160,128
105,4.6386,48400,28160,128
106,4.64153,48400,28160,128
107,4.64088,48400,28160,128
108,4.6411,48400,28160,128
109,4.64151,48400,28160,128
110,4.64042,48400,28160,128
111,4.63998,48400,28160,128
112,4.63927,48400,28160,128
113,4.64396,48400,28160,128
114,4.63956,48400,28160,128
115,4.63893,48400,28160,128
116,4.64214,48400,28160,128
117,4.63937,48400,28160,128
118,4.64034,48400,28160,128
119,4.63706,48400,28160,128
120,4.64067,48400,28160,128
121,4.64101,48400,28160,128
122,4.6418,48400,28160,128
123,4.63894,48400,28160,128
124,4.63897,48400,28160,128
125,4.64086,48400,28160,128
126,4.64015,48400,28160,128
127,4.63869,48400,28160,128
128,4.6408,48400,28160,128
129,4.63942,48400,28160,128
130,4.63885,48400,28160,128
131,4.63962,48400,28160,128
132,4.6401,48400,28160,128
133,4.64039,48400,28160,128
134,4.63952,48400,28160,128
135,4.64118,48400,28160,128
136,4.63829,48400,28160,128
137,4.6399,48400,28160,128
138,4.64092,48400,28160,128
139,4.6404,48400,28160,128
140,4.64111,48400,28160,128
141,4.63739,48400,28160,128
142,4.64026,48400,28160,128
143,4.64144,48400,28160,128
144,4.63919,48400,28160,128
145,4.64084,48400,28160,128
146,4.6398,48400,28160,128
147,4.64045,48400,28160,128
148,4.63772,48400,28160,128
149,4.63943,48400,28160,128
150,4.63803,48400,28160,128
151,4.63921,48400,28160,128
152,4.6381,48400,28160,128
153,4.63917,48400,28160,128
154,4.63991,48400,28160,128
155,4.64024,48400,28160,128
156,4.64001,48400,28160,128
157,4.6366,48400,28160,128
158,4.64115,48400,28160,128
159,4.6411,48400,28160,128
160,4.63969,48400,28160,128
161,4.63842,48400,28160,128
162,4.63809,48400,28160,128
163,4.64111,48400,28160,128
164,4.63817,48400,28160,128
165,4.63911,48400,28160,128
166,4.63912,48400,28160,128
167,4.63594,48400,28160,128
168,4.63941,48400,28160,128
169,4.64034,48400,28160,128
170,4.63824,48400,28160,128
171,4.63706,48400,28160,128
172,4.63979,48400,28160,128
173,4.64026,48400,28160,128
174,4.63753,48400,28160,128
175,4.6424,48400,28160,128
176,4.63731,48400,28160,128
177,4.63833,48400,28160,128
178,4.63946,48400,28160,128
179,4.63817,48400,28160,128
180,4.63788,48400,28160,128
181,4.63849,48400,28160,128
182,4.64104,48400,28160,128
183,4.63703,48400,28160,128
184,4.63584,48400,28160,128
185,4.63659,48400,28160,128
186,4.63597,48400,28160,128
187,4.63927,48400,28160,128
188,4.63614,48400,28160,128
189,4.63685,48400,28160,128
190,4.63849,48400,28160,128
191,4.63895,48400,28160,128
192,4.6385,48400,28160,128
193,4.64096,48400,28160,128
194,4.63773,48400,28160,128
195,4.64036,48400,28160,128
