time,kernel,dimension,blocksize,operation,
0,0.000371732,2,34560,34560,graphApiYesDependency,1
1,1.6741e-05,2,34560,34560,graphApiYesDependency,1
2,1.6431e-05,2,34560,34560,graphApiYesDependency,1
3,1.6181e-05,2,34560,34560,graphApiYesDependency,1
4,1.9547e-05,2,34560,34560,graphApiYesDependency,1
5,1.62e-05,2,34560,34560,graphApiYesDependency,1
6,1.621e-05,2,34560,34560,graphApiYesDependency,1
7,1.6692e-05,2,34560,34560,graphApiYesDependency,1
8,1.9456e-05,2,34560,34560,graphApiYesDependency,1
9,1.5419e-05,2,34560,34560,graphApiYesDependency,1
