time,kernel,dimension,blocksize,operation,
0,0.00175699,392,35840,5120,graphApiYesDependency,1
1,0.00414884,392,35840,5120,graphApiYesDependency,1
2,0.00402487,392,35840,5120,graphApiYesDependency,1
3,0.00390573,392,35840,5120,graphApiYesDependency,1
4,0.00298694,392,35840,5120,graphApiYesDependency,1
5,0.0043803,392,35840,5120,graphApiYesDependency,1
6,0.00416662,392,35840,5120,graphApiYesDependency,1
7,0.0047805,392,35840,5120,graphApiYesDependency,1
8,0.00459292,392,35840,5120,graphApiYesDependency,1
9,0.00351166,392,35840,5120,graphApiYesDependency,1
