time,kernel,dimension,blocksize,operation,
0,4.01725,2,28160,28160,launch,1
1,3.13429,2,28160,28160,launch,1
2,3.11216,2,28160,28160,launch,1
3,3.48951,2,28160,28160,launch,1
4,3.15758,2,28160,28160,launch,1
5,3.69356,2,28160,28160,launch,1
6,3.34161,2,28160,28160,launch,1
7,3.94522,2,28160,28160,launch,1
8,3.71646,2,28160,28160,launch,1
9,3.37894,2,28160,28160,launch,1
10,3.46066,2,28160,28160,launch,1
11,3.38054,2,28160,28160,launch,1
12,3.16338,2,28160,28160,launch,1
13,3.20002,2,28160,28160,launch,1
14,3.39762,2,28160,28160,launch,1
15,3.29561,2,28160,28160,launch,1
16,3.19832,2,28160,28160,launch,1
17,3.21023,2,28160,28160,launch,1
18,3.20877,2,28160,28160,launch,1
19,3.21844,2,28160,28160,launch,1
20,3.20417,2,28160,28160,launch,1
21,3.23511,2,28160,28160,launch,1
22,3.54562,2,28160,28160,launch,1
23,3.92481,2,28160,28160,launch,1
24,3.32194,2,28160,28160,launch,1
25,3.23113,2,28160,28160,launch,1
26,3.22517,2,28160,28160,launch,1
27,3.29396,2,28160,28160,launch,1
28,3.50776,2,28160,28160,launch,1
29,3.25305,2,28160,28160,launch,1
30,3.25782,2,28160,28160,launch,1
31,3.27153,2,28160,28160,launch,1
32,3.28436,2,28160,28160,launch,1
33,3.48726,2,28160,28160,launch,1
34,3.27436,2,28160,28160,launch,1
35,3.2594,2,28160,28160,launch,1
36,3.27722,2,28160,28160,launch,1
37,3.28843,2,28160,28160,launch,1
38,3.54369,2,28160,28160,launch,1
39,3.41634,2,28160,28160,launch,1
40,3.80764,2,28160,28160,launch,1
41,3.33848,2,28160,28160,launch,1
42,3.21792,2,28160,28160,launch,1
43,3.79304,2,28160,28160,launch,1
44,3.27455,2,28160,28160,launch,1
45,3.24814,2,28160,28160,launch,1
46,3.36703,2,28160,28160,launch,1
47,3.78159,2,28160,28160,launch,1
48,3.2664,2,28160,28160,launch,1
49,3.28552,2,28160,28160,launch,1
50,3.33449,2,28160,28160,launch,1
51,3.25301,2,28160,28160,launch,1
52,3.6325,2,28160,28160,launch,1
53,3.24756,2,28160,28160,launch,1
54,3.68113,2,28160,28160,launch,1
55,3.23858,2,28160,28160,launch,1
56,3.26841,2,28160,28160,launch,1
57,4.04118,2,28160,28160,launch,1
58,3.22239,2,28160,28160,launch,1
59,3.2513,2,28160,28160,launch,1
60,3.54492,2,28160,28160,launch,1
61,3.23302,2,28160,28160,launch,1
62,3.75268,2,28160,28160,launch,1
63,3.26173,2,28160,28160,launch,1
64,3.61338,2,28160,28160,launch,1
65,3.27139,2,28160,28160,launch,1
66,3.69943,2,28160,28160,launch,1
67,3.24808,2,28160,28160,launch,1
68,3.48634,2,28160,28160,launch,1
69,3.83308,2,28160,28160,launch,1
70,3.28519,2,28160,28160,launch,1
71,3.261,2,28160,28160,launch,1
72,3.78251,2,28160,28160,launch,1
73,3.28117,2,28160,28160,launch,1
74,3.66744,2,28160,28160,launch,1
75,3.41686,2,28160,28160,launch,1
76,3.23467,2,28160,28160,launch,1
77,3.27166,2,28160,28160,launch,1
78,3.65365,2,28160,28160,launch,1
79,3.24536,2,28160,28160,launch,1
80,3.24445,2,28160,28160,launch,1
81,3.23673,2,28160,28160,launch,1
82,3.26253,2,28160,28160,launch,1
83,3.2289,2,28160,28160,launch,1
84,3.28477,2,28160,28160,launch,1
85,3.77785,2,28160,28160,launch,1
86,3.66862,2,28160,28160,launch,1
87,3.22834,2,28160,28160,launch,1
88,3.51099,2,28160,28160,launch,1
89,3.28422,2,28160,28160,launch,1
90,3.62783,2,28160,28160,launch,1
91,3.20611,2,28160,28160,launch,1
92,3.93097,2,28160,28160,launch,1
93,3.60058,2,28160,28160,launch,1
94,3.22838,2,28160,28160,launch,1
95,3.49425,2,28160,28160,launch,1
96,3.22623,2,28160,28160,launch,1
97,3.23316,2,28160,28160,launch,1
98,3.33132,2,28160,28160,launch,1
99,3.21186,2,28160,28160,launch,1
100,4.08696,2,28160,28160,launch,1
101,3.21422,2,28160,28160,launch,1
102,3.94719,2,28160,28160,launch,1
103,3.23854,2,28160,28160,launch,1
104,3.26492,2,28160,28160,launch,1
105,3.21792,2,28160,28160,launch,1
106,3.63228,2,28160,28160,launch,1
107,3.23309,2,28160,28160,launch,1
108,3.19374,2,28160,28160,launch,1
109,3.50269,2,28160,28160,launch,1
110,3.26983,2,28160,28160,launch,1
111,3.49878,2,28160,28160,launch,1
112,3.20596,2,28160,28160,launch,1
113,3.26403,2,28160,28160,launch,1
114,3.31829,2,28160,28160,launch,1
115,3.22008,2,28160,28160,launch,1
116,3.25307,2,28160,28160,launch,1
117,3.2905,2,28160,28160,launch,1
118,3.58985,2,28160,28160,launch,1
119,3.22443,2,28160,28160,launch,1
120,3.60032,2,28160,28160,launch,1
121,3.19679,2,28160,28160,launch,1
122,3.21801,2,28160,28160,launch,1
123,4.07162,2,28160,28160,launch,1
124,3.21207,2,28160,28160,launch,1
125,3.20944,2,28160,28160,launch,1
126,3.2023,2,28160,28160,launch,1
127,3.23166,2,28160,28160,launch,1
128,3.21019,2,28160,28160,launch,1
129,3.21606,2,28160,28160,launch,1
130,3.22198,2,28160,28160,launch,1
131,3.4286,2,28160,28160,launch,1
132,3.20028,2,28160,28160,launch,1
133,3.27255,2,28160,28160,launch,1
134,3.54569,2,28160,28160,launch,1
135,3.833,2,28160,28160,launch,1
136,3.26485,2,28160,28160,launch,1
137,3.49709,2,28160,28160,launch,1
138,3.83045,2,28160,28160,launch,1
139,3.24537,2,28160,28160,launch,1
140,3.7011,2,28160,28160,launch,1
141,3.34675,2,28160,28160,launch,1
142,3.23532,2,28160,28160,launch,1
143,3.90431,2,28160,28160,launch,1
144,3.9189,2,28160,28160,launch,1
145,3.88911,2,28160,28160,launch,1
146,3.18333,2,28160,28160,launch,1
147,3.23475,2,28160,28160,launch,1
148,3.20824,2,28160,28160,launch,1
149,3.22293,2,28160,28160,launch,1
150,3.19429,2,28160,28160,launch,1
151,3.22065,2,28160,28160,launch,1
152,3.17827,2,28160,28160,launch,1
153,3.79322,2,28160,28160,launch,1
154,3.19442,2,28160,28160,launch,1
155,3.19049,2,28160,28160,launch,1
156,3.3415,2,28160,28160,launch,1
157,3.23191,2,28160,28160,launch,1
158,3.21031,2,28160,28160,launch,1
159,3.22291,2,28160,28160,launch,1
160,3.20025,2,28160,28160,launch,1
161,3.5741,2,28160,28160,launch,1
162,3.67161,2,28160,28160,launch,1
163,3.2408,2,28160,28160,launch,1
164,3.19479,2,28160,28160,launch,1
165,3.20614,2,28160,28160,launch,1
166,3.43797,2,28160,28160,launch,1
167,3.86742,2,28160,28160,launch,1
168,3.20544,2,28160,28160,launch,1
169,3.24688,2,28160,28160,launch,1
170,3.28134,2,28160,28160,launch,1
171,3.23736,2,28160,28160,launch,1
172,3.20273,2,28160,28160,launch,1
173,3.89329,2,28160,28160,launch,1
174,3.25552,2,28160,28160,launch,1
175,3.83913,2,28160,28160,launch,1
176,3.23179,2,28160,28160,launch,1
177,3.26303,2,28160,28160,launch,1
178,3.18979,2,28160,28160,launch,1
179,3.24952,2,28160,28160,launch,1
180,3.24526,2,28160,28160,launch,1
181,3.22879,2,28160,28160,launch,1
182,3.19769,2,28160,28160,launch,1
183,3.22004,2,28160,28160,launch,1
184,3.20541,2,28160,28160,launch,1
