time,kernel,dimension,blocksize,operation,
0,0.385534,810,23040,2560,graphApiYesDependency,1
1,0.00672497,810,23040,2560,graphApiYesDependency,1
2,0.00691265,810,23040,2560,graphApiYesDependency,1
3,0.00705688,810,23040,2560,graphApiYesDependency,1
4,0.00708999,810,23040,2560,graphApiYesDependency,1
5,0.00698812,810,23040,2560,graphApiYesDependency,1
6,0.00710457,810,23040,2560,graphApiYesDependency,1
7,0.00712265,810,23040,2560,graphApiYesDependency,1
8,0.00709745,810,23040,2560,graphApiYesDependency,1
9,0.00715019,810,23040,2560,graphApiYesDependency,1
