index,time,kernel,dimension,blocksizeoperation,cudagraph,
0,0.808427,1,17920,17920,launch,0
1,0.801286,1,17920,17920,launch,0
2,0.798839,1,17920,17920,launch,0
3,0.820524,1,17920,17920,launch,0
4,0.819745,1,17920,17920,launch,0
5,0.801079,1,17920,17920,launch,0
6,0.789553,1,17920,17920,launch,0
7,0.795417,1,17920,17920,launch,0
8,0.79751,1,17920,17920,launch,0
9,0.794255,1,17920,17920,launch,0
10,0.822007,1,17920,17920,launch,0
11,0.822029,1,17920,17920,launch,0
12,0.794875,1,17920,17920,launch,0
13,0.816378,1,17920,17920,launch,0
14,0.855724,1,17920,17920,launch,0
15,0.797653,1,17920,17920,launch,0
16,0.795661,1,17920,17920,launch,0
17,0.79566,1,17920,17920,launch,0
18,0.795674,1,17920,17920,launch,0
19,0.865646,1,17920,17920,launch,0
20,0.830358,1,17920,17920,launch,0
21,0.802492,1,17920,17920,launch,0
22,0.874,1,17920,17920,launch,0
23,0.79629,1,17920,17920,launch,0
24,0.796769,1,17920,17920,launch,0
25,0.798154,1,17920,17920,launch,0
26,0.796662,1,17920,17920,launch,0
27,0.805688,1,17920,17920,launch,0
28,0.797744,1,17920,17920,launch,0
29,0.795927,1,17920,17920,launch,0
30,0.798596,1,17920,17920,launch,0
31,0.83867,1,17920,17920,launch,0
32,0.822627,1,17920,17920,launch,0
33,0.805315,1,17920,17920,launch,0
34,0.806706,1,17920,17920,launch,0
35,0.838664,1,17920,17920,launch,0
36,0.79846,1,17920,17920,launch,0
37,0.798932,1,17920,17920,launch,0
38,0.81828,1,17920,17920,launch,0
39,0.816138,1,17920,17920,launch,0
40,0.812217,1,17920,17920,launch,0
41,0.817233,1,17920,17920,launch,0
42,0.815295,1,17920,17920,launch,0
43,0.830267,1,17920,17920,launch,0
44,0.844761,1,17920,17920,launch,0
45,0.83457,1,17920,17920,launch,0
46,0.798415,1,17920,17920,launch,0
47,0.812698,1,17920,17920,launch,0
48,0.808923,1,17920,17920,launch,0
49,0.813888,1,17920,17920,launch,0
50,0.799061,1,17920,17920,launch,0
51,0.799509,1,17920,17920,launch,0
52,0.842943,1,17920,17920,launch,0
53,0.822726,1,17920,17920,launch,0
54,0.807992,1,17920,17920,launch,0
55,0.807114,1,17920,17920,launch,0
56,0.80011,1,17920,17920,launch,0
57,0.799668,1,17920,17920,launch,0
58,0.820324,1,17920,17920,launch,0
59,0.811136,1,17920,17920,launch,0
60,0.803232,1,17920,17920,launch,0
61,0.800344,1,17920,17920,launch,0
62,0.819059,1,17920,17920,launch,0
63,0.8103,1,17920,17920,launch,0
64,0.811774,1,17920,17920,launch,0
65,0.828755,1,17920,17920,launch,0
66,0.815145,1,17920,17920,launch,0
67,0.801155,1,17920,17920,launch,0
68,0.799304,1,17920,17920,launch,0
69,0.799456,1,17920,17920,launch,0
70,0.803932,1,17920,17920,launch,0
71,0.827894,1,17920,17920,launch,0
72,0.829189,1,17920,17920,launch,0
73,0.800565,1,17920,17920,launch,0
74,0.8105,1,17920,17920,launch,0
75,0.816528,1,17920,17920,launch,0
76,0.801387,1,17920,17920,launch,0
77,0.816478,1,17920,17920,launch,0
78,0.82828,1,17920,17920,launch,0
79,0.825156,1,17920,17920,launch,0
80,0.81439,1,17920,17920,launch,0
81,0.802307,1,17920,17920,launch,0
82,0.81317,1,17920,17920,launch,0
83,0.801812,1,17920,17920,launch,0
84,0.801394,1,17920,17920,launch,0
85,0.801391,1,17920,17920,launch,0
86,0.801391,1,17920,17920,launch,0
87,0.801404,1,17920,17920,launch,0
88,0.801398,1,17920,17920,launch,0
89,0.801392,1,17920,17920,launch,0
90,0.801393,1,17920,17920,launch,0
91,0.801395,1,17920,17920,launch,0
92,0.801389,1,17920,17920,launch,0
93,0.801389,1,17920,17920,launch,0
94,0.801394,1,17920,17920,launch,0
95,0.801394,1,17920,17920,launch,0
96,0.801392,1,17920,17920,launch,0
97,0.801401,1,17920,17920,launch,0
98,0.801397,1,17920,17920,launch,0
99,0.80139,1,17920,17920,launch,0
100,0.80139,1,17920,17920,launch,0
101,0.801393,1,17920,17920,launch,0
102,0.801396,1,17920,17920,launch,0
103,0.801395,1,17920,17920,launch,0
104,0.802273,1,17920,17920,launch,0
105,0.811182,1,17920,17920,launch,0
106,0.843363,1,17920,17920,launch,0
107,0.8034,1,17920,17920,launch,0
108,0.801907,1,17920,17920,launch,0
109,0.837044,1,17920,17920,launch,0
110,0.80575,1,17920,17920,launch,0
111,0.802553,1,17920,17920,launch,0
112,0.817209,1,17920,17920,launch,0
113,0.82507,1,17920,17920,launch,0
114,0.803129,1,17920,17920,launch,0
115,0.819859,1,17920,17920,launch,0
116,0.804824,1,17920,17920,launch,0
117,0.812902,1,17920,17920,launch,0
118,0.813687,1,17920,17920,launch,0
119,0.858223,1,17920,17920,launch,0
120,0.821686,1,17920,17920,launch,0
121,0.802779,1,17920,17920,launch,0
122,0.803068,1,17920,17920,launch,0
123,0.801393,1,17920,17920,launch,0
124,0.802778,1,17920,17920,launch,0
125,0.802784,1,17920,17920,launch,0
126,0.802507,1,17920,17920,launch,0
127,0.803067,1,17920,17920,launch,0
128,0.801385,1,17920,17920,launch,0
129,0.803062,1,17920,17920,launch,0
130,0.802509,1,17920,17920,launch,0
131,0.803066,1,17920,17920,launch,0
132,0.802788,1,17920,17920,launch,0
133,0.801391,1,17920,17920,launch,0
134,0.802498,1,17920,17920,launch,0
135,0.80307,1,17920,17920,launch,0
136,0.802795,1,17920,17920,launch,0
137,0.815507,1,17920,17920,launch,0
