time,kernel,dimension,blocksize,operation,
0,0.170672,18252,33280,1280,graphApiYesDependency,1
1,0.183928,18252,33280,1280,graphApiYesDependency,1
2,0.189115,18252,33280,1280,graphApiYesDependency,1
3,0.195454,18252,33280,1280,graphApiYesDependency,1
4,0.200199,18252,33280,1280,graphApiYesDependency,1
5,0.200268,18252,33280,1280,graphApiYesDependency,1
6,0.205625,18252,33280,1280,graphApiYesDependency,1
7,0.209212,18252,33280,1280,graphApiYesDependency,1
8,0.218392,18252,33280,1280,graphApiYesDependency,1
9,0.219966,18252,33280,1280,graphApiYesDependency,1
