index,time,kernel,dimension,blocksize
0,2.57222,32400,23040,128
1,2.58578,32400,23040,128
2,2.58407,32400,23040,128
3,2.59018,32400,23040,128
4,2.58921,32400,23040,128
5,2.59413,32400,23040,128
6,2.59297,32400,23040,128
7,2.59678,32400,23040,128
8,2.59731,32400,23040,128
9,2.59867,32400,23040,128
10,2.60017,32400,23040,128
11,2.60108,32400,23040,128
12,2.60243,32400,23040,128
13,2.60289,32400,23040,128
14,2.60498,32400,23040,128
15,2.60498,32400,23040,128
16,2.60684,32400,23040,128
17,2.6075,32400,23040,128
18,2.60694,32400,23040,128
19,2.60897,32400,23040,128
20,2.6101,32400,23040,128
21,2.60961,32400,23040,128
22,2.6094,32400,23040,128
23,2.61046,32400,23040,128
24,2.61097,32400,23040,128
25,2.61193,32400,23040,128
26,2.61143,32400,23040,128
27,2.6112,32400,23040,128
28,2.6123,32400,23040,128
29,2.61299,32400,23040,128
30,2.61318,32400,23040,128
31,2.61331,32400,23040,128
32,2.6132,32400,23040,128
33,2.61406,32400,23040,128
34,2.61576,32400,23040,128
35,2.61303,32400,23040,128
36,2.61678,32400,23040,128
37,2.61384,32400,23040,128
38,2.61408,32400,23040,128
39,2.61536,32400,23040,128
40,2.61435,32400,23040,128
41,2.61573,32400,23040,128
42,2.61527,32400,23040,128
43,2.61616,32400,23040,128
44,2.61441,32400,23040,128
45,2.61727,32400,23040,128
46,2.61526,32400,23040,128
47,2.61606,32400,23040,128
48,2.61584,32400,23040,128
49,2.61802,32400,23040,128
50,2.61558,32400,23040,128
51,2.61693,32400,23040,128
52,2.61622,32400,23040,128
53,2.61758,32400,23040,128
54,2.61741,32400,23040,128
55,2.61766,32400,23040,128
56,2.61668,32400,23040,128
57,2.61674,32400,23040,128
58,2.61848,32400,23040,128
59,2.61841,32400,23040,128
60,2.617,32400,23040,128
61,2.61731,32400,23040,128
62,2.61673,32400,23040,128
63,2.61823,32400,23040,128
64,2.61826,32400,23040,128
65,2.61639,32400,23040,128
66,2.61877,32400,23040,128
67,2.61668,32400,23040,128
68,2.61735,32400,23040,128
69,2.61903,32400,23040,128
70,2.61632,32400,23040,128
71,2.61952,32400,23040,128
72,2.61742,32400,23040,128
73,2.61746,32400,23040,128
74,2.61918,32400,23040,128
75,2.61817,32400,23040,128
76,2.61724,32400,23040,128
77,2.61892,32400,23040,128
78,2.61794,32400,23040,128
79,2.61826,32400,23040,128
80,2.61911,32400,23040,128
81,2.61696,32400,23040,128
82,2.61848,32400,23040,128
83,2.61718,32400,23040,128
84,2.61909,32400,23040,128
85,2.61663,32400,23040,128
86,2.61892,32400,23040,128
87,2.61775,32400,23040,128
88,2.6168,32400,23040,128
89,2.61941,32400,23040,128
90,2.61691,32400,23040,128
91,2.61872,32400,23040,128
92,2.61776,32400,23040,128
93,2.61743,32400,23040,128
94,2.61955,32400,23040,128
95,2.61755,32400,23040,128
96,2.61852,32400,23040,128
97,2.61947,32400,23040,128
98,2.61843,32400,23040,128
99,2.61847,32400,23040,128
100,2.61807,32400,23040,128
101,2.61909,32400,23040,128
102,2.61902,32400,23040,128
103,2.61785,32400,23040,128
104,2.61948,32400,23040,128
105,2.61767,32400,23040,128
106,2.61997,32400,23040,128
107,2.61806,32400,23040,128
108,2.61812,32400,23040,128
109,2.61919,32400,23040,128
110,2.61855,32400,23040,128
111,2.61765,32400,23040,128
112,2.61841,32400,23040,128
113,2.61863,32400,23040,128
114,2.61847,32400,23040,128
115,2.61825,32400,23040,128
116,2.61807,32400,23040,128
117,2.61753,32400,23040,128
118,2.61989,32400,23040,128
119,2.61712,32400,23040,128
120,2.61846,32400,23040,128
121,2.61785,32400,23040,128
122,2.61963,32400,23040,128
123,2.61834,32400,23040,128
124,2.61766,32400,23040,128
125,2.61833,32400,23040,128
126,2.61786,32400,23040,128
127,2.61933,32400,23040,128
128,2.61725,32400,23040,128
129,2.61993,32400,23040,128
130,2.61765,32400,23040,128
131,2.61852,32400,23040,128
132,2.61643,32400,23040,128
133,2.6189,32400,23040,128
134,2.61724,32400,23040,128
135,2.61819,32400,23040,128
136,2.61872,32400,23040,128
137,2.61835,32400,23040,128
138,2.61722,32400,23040,128
139,2.6184,32400,23040,128
140,2.61745,32400,23040,128
141,2.61897,32400,23040,128
142,2.61781,32400,23040,128
143,2.6173,32400,23040,128
144,2.61759,32400,23040,128
145,2.61813,32400,23040,128
146,2.61803,32400,23040,128
147,2.61764,32400,23040,128
148,2.61837,32400,23040,128
149,2.61733,32400,23040,128
150,2.61871,32400,23040,128
151,2.61734,32400,23040,128
152,2.619,32400,23040,128
153,2.61712,32400,23040,128
154,2.61821,32400,23040,128
155,2.61843,32400,23040,128
156,2.61769,32400,23040,128
157,2.61753,32400,23040,128
158,2.61945,32400,23040,128
159,2.61708,32400,23040,128
160,2.61977,32400,23040,128
161,2.6173,32400,23040,128
