index,time,kernel,dimension,blocksize,operation,cudagraph
0,7.98741,21025,37120,256,launch,0
1,8.03293,21025,37120,256,launch,0
2,8.05865,21025,37120,256,launch,0
3,8.08953,21025,37120,256,launch,0
4,8.11078,21025,37120,256,launch,0
5,8.12297,21025,37120,256,launch,0
6,8.14285,21025,37120,256,launch,0
7,8.15352,21025,37120,256,launch,0
8,8.1621,21025,37120,256,launch,0
9,8.1712,21025,37120,256,launch,0
10,8.18022,21025,37120,256,launch,0
11,8.18648,21025,37120,256,launch,0
12,8.19083,21025,37120,256,launch,0
13,8.19305,21025,37120,256,launch,0
14,8.19646,21025,37120,256,launch,0
15,8.196,21025,37120,256,launch,0
16,8.19769,21025,37120,256,launch,0
17,8.1975,21025,37120,256,launch,0
18,8.19936,21025,37120,256,launch,0
19,8.19948,21025,37120,256,launch,0
20,8.19876,21025,37120,256,launch,0
21,8.19667,21025,37120,256,launch,0
22,8.19784,21025,37120,256,launch,0
23,8.1973,21025,37120,256,launch,0
24,8.19309,21025,37120,256,launch,0
25,8.19389,21025,37120,256,launch,0
26,8.19154,21025,37120,256,launch,0
27,8.18894,21025,37120,256,launch,0
28,8.18927,21025,37120,256,launch,0
29,8.18689,21025,37120,256,launch,0
30,8.18413,21025,37120,256,launch,0
31,8.18177,21025,37120,256,launch,0
32,8.18276,21025,37120,256,launch,0
33,8.18036,21025,37120,256,launch,0
34,8.18478,21025,37120,256,launch,0
35,8.18047,21025,37120,256,launch,0
36,8.18022,21025,37120,256,launch,0
37,8.18052,21025,37120,256,launch,0
38,8.18021,21025,37120,256,launch,0
39,8.18344,21025,37120,256,launch,0
40,8.18103,21025,37120,256,launch,0
41,8.18287,21025,37120,256,launch,0
42,8.17877,21025,37120,256,launch,0
43,8.18297,21025,37120,256,launch,0
44,8.17895,21025,37120,256,launch,0
45,8.18004,21025,37120,256,launch,0
46,8.17962,21025,37120,256,launch,0
47,8.17842,21025,37120,256,launch,0
48,8.18103,21025,37120,256,launch,0
49,8.18014,21025,37120,256,launch,0
50,8.17795,21025,37120,256,launch,0
51,8.18017,21025,37120,256,launch,0
52,8.18017,21025,37120,256,launch,0
53,8.17885,21025,37120,256,launch,0
54,8.17811,21025,37120,256,launch,0
55,8.18077,21025,37120,256,launch,0
56,8.17866,21025,37120,256,launch,0
57,8.1794,21025,37120,256,launch,0
58,8.17943,21025,37120,256,launch,0
59,8.17854,21025,37120,256,launch,0
60,8.17758,21025,37120,256,launch,0
61,8.18086,21025,37120,256,launch,0
62,8.18033,21025,37120,256,launch,0
63,8.18106,21025,37120,256,launch,0
64,8.17801,21025,37120,256,launch,0
65,8.17964,21025,37120,256,launch,0
66,8.17995,21025,37120,256,launch,0
67,8.17977,21025,37120,256,launch,0
68,8.17989,21025,37120,256,launch,0
69,8.17971,21025,37120,256,launch,0
70,8.1819,21025,37120,256,launch,0
