time,kernel,dimension,blocksize,operation,
0,0.00385862,576,30720,3840,graphApiYesDependency,1
1,0.00535151,576,30720,3840,graphApiYesDependency,1
2,0.00538725,576,30720,3840,graphApiYesDependency,1
3,0.00547385,576,30720,3840,graphApiYesDependency,1
4,0.00528862,576,30720,3840,graphApiYesDependency,1
5,0.00549396,576,30720,3840,graphApiYesDependency,1
6,0.00554111,576,30720,3840,graphApiYesDependency,1
7,0.00555081,576,30720,3840,graphApiYesDependency,1
8,0.00550709,576,30720,3840,graphApiYesDependency,1
9,0.00556821,576,30720,3840,graphApiYesDependency,1
