time,kernel,dimension,blocksize,operation,
0,3.63732,576,30720,3840,launch,1
1,3.66044,576,30720,3840,launch,1
2,3.66094,576,30720,3840,launch,1
3,3.66994,576,30720,3840,launch,1
4,3.67161,576,30720,3840,launch,1
5,3.68608,576,30720,3840,launch,1
6,3.68318,576,30720,3840,launch,1
7,3.68432,576,30720,3840,launch,1
8,3.68748,576,30720,3840,launch,1
9,3.69378,576,30720,3840,launch,1
10,3.69505,576,30720,3840,launch,1
11,3.69665,576,30720,3840,launch,1
12,3.69749,576,30720,3840,launch,1
13,3.68564,576,30720,3840,launch,1
14,3.68348,576,30720,3840,launch,1
15,3.68539,576,30720,3840,launch,1
16,3.68644,576,30720,3840,launch,1
17,3.68556,576,30720,3840,launch,1
18,3.68743,576,30720,3840,launch,1
19,3.69426,576,30720,3840,launch,1
20,3.69777,576,30720,3840,launch,1
21,3.69738,576,30720,3840,launch,1
22,3.6949,576,30720,3840,launch,1
23,3.70524,576,30720,3840,launch,1
24,3.69968,576,30720,3840,launch,1
25,3.69776,576,30720,3840,launch,1
26,3.71063,576,30720,3840,launch,1
27,3.71233,576,30720,3840,launch,1
28,3.70027,576,30720,3840,launch,1
29,3.70242,576,30720,3840,launch,1
30,3.70461,576,30720,3840,launch,1
31,3.70264,576,30720,3840,launch,1
32,3.70991,576,30720,3840,launch,1
33,3.70534,576,30720,3840,launch,1
34,3.70205,576,30720,3840,launch,1
35,3.71293,576,30720,3840,launch,1
36,3.70974,576,30720,3840,launch,1
37,3.70412,576,30720,3840,launch,1
38,3.70732,576,30720,3840,launch,1
39,3.70263,576,30720,3840,launch,1
40,3.70452,576,30720,3840,launch,1
41,3.70553,576,30720,3840,launch,1
42,3.70203,576,30720,3840,launch,1
43,3.71636,576,30720,3840,launch,1
44,3.70079,576,30720,3840,launch,1
45,3.69667,576,30720,3840,launch,1
46,3.7038,576,30720,3840,launch,1
47,3.71075,576,30720,3840,launch,1
48,3.70128,576,30720,3840,launch,1
49,3.71382,576,30720,3840,launch,1
50,3.71037,576,30720,3840,launch,1
51,3.70772,576,30720,3840,launch,1
52,3.7014,576,30720,3840,launch,1
53,3.71351,576,30720,3840,launch,1
54,3.7083,576,30720,3840,launch,1
55,3.70435,576,30720,3840,launch,1
56,3.7037,576,30720,3840,launch,1
57,3.70638,576,30720,3840,launch,1
58,3.70417,576,30720,3840,launch,1
59,3.70452,576,30720,3840,launch,1
60,3.69103,576,30720,3840,launch,1
61,3.69822,576,30720,3840,launch,1
62,3.69761,576,30720,3840,launch,1
63,3.6973,576,30720,3840,launch,1
64,3.70113,576,30720,3840,launch,1
65,3.70175,576,30720,3840,launch,1
66,3.70598,576,30720,3840,launch,1
67,3.70064,576,30720,3840,launch,1
68,3.69186,576,30720,3840,launch,1
69,3.70483,576,30720,3840,launch,1
70,3.69076,576,30720,3840,launch,1
71,3.7035,576,30720,3840,launch,1
72,3.69729,576,30720,3840,launch,1
73,3.69459,576,30720,3840,launch,1
74,3.70251,576,30720,3840,launch,1
75,3.69112,576,30720,3840,launch,1
76,3.69464,576,30720,3840,launch,1
77,3.69826,576,30720,3840,launch,1
78,3.69856,576,30720,3840,launch,1
79,3.7057,576,30720,3840,launch,1
80,3.69756,576,30720,3840,launch,1
81,3.70519,576,30720,3840,launch,1
82,3.71003,576,30720,3840,launch,1
83,3.699,576,30720,3840,launch,1
84,3.70185,576,30720,3840,launch,1
85,3.69642,576,30720,3840,launch,1
86,3.69808,576,30720,3840,launch,1
87,3.69227,576,30720,3840,launch,1
88,3.69402,576,30720,3840,launch,1
89,3.69143,576,30720,3840,launch,1
90,3.69814,576,30720,3840,launch,1
91,3.69835,576,30720,3840,launch,1
92,3.69133,576,30720,3840,launch,1
93,3.69531,576,30720,3840,launch,1
94,3.69316,576,30720,3840,launch,1
95,3.69254,576,30720,3840,launch,1
96,3.69535,576,30720,3840,launch,1
97,3.6927,576,30720,3840,launch,1
98,3.69316,576,30720,3840,launch,1
99,3.69217,576,30720,3840,launch,1
100,3.69294,576,30720,3840,launch,1
101,3.7022,576,30720,3840,launch,1
102,3.69332,576,30720,3840,launch,1
103,3.69153,576,30720,3840,launch,1
104,3.6964,576,30720,3840,launch,1
105,3.69745,576,30720,3840,launch,1
106,3.68962,576,30720,3840,launch,1
107,3.69743,576,30720,3840,launch,1
108,3.69007,576,30720,3840,launch,1
109,3.71619,576,30720,3840,launch,1
110,3.68932,576,30720,3840,launch,1
111,3.69271,576,30720,3840,launch,1
112,3.69957,576,30720,3840,launch,1
113,3.69858,576,30720,3840,launch,1
114,3.69403,576,30720,3840,launch,1
115,3.70383,576,30720,3840,launch,1
116,3.69658,576,30720,3840,launch,1
117,3.69895,576,30720,3840,launch,1
118,3.69274,576,30720,3840,launch,1
119,3.69088,576,30720,3840,launch,1
120,3.69309,576,30720,3840,launch,1
121,3.69618,576,30720,3840,launch,1
122,3.69576,576,30720,3840,launch,1
123,3.6937,576,30720,3840,launch,1
124,3.68996,576,30720,3840,launch,1
125,3.69209,576,30720,3840,launch,1
126,3.69302,576,30720,3840,launch,1
127,3.68783,576,30720,3840,launch,1
128,3.69549,576,30720,3840,launch,1
129,3.69865,576,30720,3840,launch,1
130,3.69713,576,30720,3840,launch,1
131,3.69789,576,30720,3840,launch,1
132,3.69545,576,30720,3840,launch,1
133,3.69183,576,30720,3840,launch,1
134,3.69238,576,30720,3840,launch,1
135,3.69636,576,30720,3840,launch,1
136,3.7021,576,30720,3840,launch,1
137,3.69944,576,30720,3840,launch,1
138,3.70083,576,30720,3840,launch,1
139,3.69393,576,30720,3840,launch,1
140,3.69174,576,30720,3840,launch,1
141,3.71359,576,30720,3840,launch,1
142,3.69354,576,30720,3840,launch,1
143,3.69193,576,30720,3840,launch,1
144,3.70063,576,30720,3840,launch,1
145,3.69779,576,30720,3840,launch,1
146,3.69213,576,30720,3840,launch,1
147,3.69428,576,30720,3840,launch,1
148,3.69826,576,30720,3840,launch,1
149,3.69496,576,30720,3840,launch,1
150,3.70468,576,30720,3840,launch,1
151,3.69612,576,30720,3840,launch,1
152,3.69383,576,30720,3840,launch,1
153,3.68946,576,30720,3840,launch,1
154,3.69279,576,30720,3840,launch,1
155,3.70876,576,30720,3840,launch,1
156,3.68873,576,30720,3840,launch,1
157,3.6967,576,30720,3840,launch,1
158,3.69319,576,30720,3840,launch,1
159,3.69386,576,30720,3840,launch,1
160,3.69527,576,30720,3840,launch,1
161,3.69312,576,30720,3840,launch,1
162,3.69532,576,30720,3840,launch,1
163,3.69423,576,30720,3840,launch,1
164,3.69941,576,30720,3840,launch,1
165,3.69019,576,30720,3840,launch,1
166,3.69638,576,30720,3840,launch,1
167,3.69297,576,30720,3840,launch,1
168,3.69214,576,30720,3840,launch,1
169,3.70065,576,30720,3840,launch,1
170,3.69738,576,30720,3840,launch,1
171,3.69484,576,30720,3840,launch,1
172,3.70831,576,30720,3840,launch,1
173,3.71539,576,30720,3840,launch,1
174,3.69031,576,30720,3840,launch,1
175,3.69538,576,30720,3840,launch,1
176,3.69323,576,30720,3840,launch,1
177,3.69107,576,30720,3840,launch,1
178,3.69889,576,30720,3840,launch,1
179,3.69315,576,30720,3840,launch,1
180,3.69539,576,30720,3840,launch,1
181,3.69447,576,30720,3840,launch,1
182,3.69154,576,30720,3840,launch,1
183,3.6914,576,30720,3840,launch,1
184,3.70005,576,30720,3840,launch,1
185,3.69429,576,30720,3840,launch,1
186,3.69363,576,30720,3840,launch,1
187,3.70231,576,30720,3840,launch,1
188,3.70084,576,30720,3840,launch,1
189,3.69337,576,30720,3840,launch,1
190,3.69121,576,30720,3840,launch,1
191,3.69889,576,30720,3840,launch,1
192,3.71154,576,30720,3840,launch,1
193,3.70297,576,30720,3840,launch,1
194,3.70189,576,30720,3840,launch,1
195,3.69519,576,30720,3840,launch,1
196,3.69754,576,30720,3840,launch,1
197,3.69642,576,30720,3840,launch,1
198,3.69547,576,30720,3840,launch,1
199,3.6917,576,30720,3840,launch,1
