index,time,kernel,dimension,blocksize
0,1.21384,5625,19200,256
1,1.2214,5625,19200,256
2,1.22226,5625,19200,256
3,1.22437,5625,19200,256
4,1.22636,5625,19200,256
5,1.22617,5625,19200,256
6,1.22395,5625,19200,256
7,1.22607,5625,19200,256
8,1.22641,5625,19200,256
9,1.22637,5625,19200,256
10,1.22749,5625,19200,256
11,1.2278,5625,19200,256
12,1.22839,5625,19200,256
13,1.2296,5625,19200,256
14,1.22916,5625,19200,256
15,1.22974,5625,19200,256
16,1.22915,5625,19200,256
17,1.22907,5625,19200,256
18,1.23095,5625,19200,256
19,1.22945,5625,19200,256
20,1.23084,5625,19200,256
21,1.23136,5625,19200,256
22,1.23098,5625,19200,256
23,1.23111,5625,19200,256
24,1.23119,5625,19200,256
25,1.2327,5625,19200,256
26,1.23068,5625,19200,256
27,1.23236,5625,19200,256
28,1.23344,5625,19200,256
29,1.23255,5625,19200,256
30,1.23216,5625,19200,256
31,1.23278,5625,19200,256
32,1.23398,5625,19200,256
33,1.23434,5625,19200,256
34,1.23329,5625,19200,256
35,1.23261,5625,19200,256
36,1.23406,5625,19200,256
37,1.23487,5625,19200,256
38,1.23417,5625,19200,256
39,1.23252,5625,19200,256
40,1.23424,5625,19200,256
41,1.23473,5625,19200,256
42,1.23375,5625,19200,256
43,1.23498,5625,19200,256
44,1.23493,5625,19200,256
45,1.23414,5625,19200,256
46,1.23567,5625,19200,256
47,1.23466,5625,19200,256
48,1.23588,5625,19200,256
49,1.23498,5625,19200,256
50,1.23539,5625,19200,256
51,1.23486,5625,19200,256
52,1.23561,5625,19200,256
53,1.23489,5625,19200,256
54,1.23572,5625,19200,256
55,1.23472,5625,19200,256
56,1.23584,5625,19200,256
57,1.23598,5625,19200,256
58,1.23594,5625,19200,256
59,1.23519,5625,19200,256
60,1.23515,5625,19200,256
61,1.23644,5625,19200,256
62,1.23588,5625,19200,256
63,1.23632,5625,19200,256
64,1.23548,5625,19200,256
65,1.23721,5625,19200,256
66,1.23557,5625,19200,256
67,1.23611,5625,19200,256
68,1.23658,5625,19200,256
69,1.23572,5625,19200,256
70,1.2364,5625,19200,256
71,1.23662,5625,19200,256
72,1.23635,5625,19200,256
73,1.23576,5625,19200,256
74,1.2372,5625,19200,256
75,1.23735,5625,19200,256
76,1.23575,5625,19200,256
77,1.23494,5625,19200,256
78,1.23606,5625,19200,256
79,1.23673,5625,19200,256
80,1.23659,5625,19200,256
81,1.23672,5625,19200,256
82,1.23663,5625,19200,256
83,1.23637,5625,19200,256
84,1.23692,5625,19200,256
85,1.23661,5625,19200,256
86,1.23763,5625,19200,256
87,1.2367,5625,19200,256
88,1.2361,5625,19200,256
89,1.23573,5625,19200,256
90,1.23713,5625,19200,256
91,1.23768,5625,19200,256
92,1.23697,5625,19200,256
93,1.23616,5625,19200,256
94,1.23676,5625,19200,256
95,1.23665,5625,19200,256
96,1.23683,5625,19200,256
97,1.23699,5625,19200,256
98,1.23626,5625,19200,256
99,1.2369,5625,19200,256
100,1.23725,5625,19200,256
101,1.23792,5625,19200,256
102,1.23638,5625,19200,256
103,1.23723,5625,19200,256
104,1.23722,5625,19200,256
105,1.23739,5625,19200,256
106,1.23739,5625,19200,256
107,1.23714,5625,19200,256
108,1.23685,5625,19200,256
109,1.2372,5625,19200,256
110,1.23754,5625,19200,256
111,1.2377,5625,19200,256
112,1.23648,5625,19200,256
113,1.23767,5625,19200,256
114,1.23767,5625,19200,256
115,1.23669,5625,19200,256
116,1.23799,5625,19200,256
117,1.23954,5625,19200,256
118,1.23761,5625,19200,256
119,1.23698,5625,19200,256
120,1.23614,5625,19200,256
121,1.23812,5625,19200,256
122,1.23792,5625,19200,256
123,1.23718,5625,19200,256
124,1.23769,5625,19200,256
125,1.23726,5625,19200,256
126,1.23783,5625,19200,256
127,1.23684,5625,19200,256
128,1.23652,5625,19200,256
129,1.24135,5625,19200,256
130,1.23547,5625,19200,256
131,1.23736,5625,19200,256
132,1.23759,5625,19200,256
133,1.23953,5625,19200,256
134,1.23666,5625,19200,256
135,1.23721,5625,19200,256
136,1.237,5625,19200,256
137,1.23744,5625,19200,256
138,1.2377,5625,19200,256
139,1.23737,5625,19200,256
140,1.23735,5625,19200,256
141,1.23809,5625,19200,256
142,1.23708,5625,19200,256
143,1.2372,5625,19200,256
144,1.23827,5625,19200,256
145,1.23897,5625,19200,256
146,1.23847,5625,19200,256
147,1.23753,5625,19200,256
148,1.23708,5625,19200,256
149,1.23786,5625,19200,256
150,1.23854,5625,19200,256
151,1.23798,5625,19200,256
152,1.23726,5625,19200,256
153,1.23748,5625,19200,256
154,1.23754,5625,19200,256
155,1.23776,5625,19200,256
156,1.2384,5625,19200,256
157,1.23766,5625,19200,256
158,1.23761,5625,19200,256
159,1.23783,5625,19200,256
160,1.23868,5625,19200,256
161,1.23824,5625,19200,256
162,1.23837,5625,19200,256
163,1.2385,5625,19200,256
164,1.23804,5625,19200,256
165,1.23808,5625,19200,256
166,1.23751,5625,19200,256
167,1.23854,5625,19200,256
168,1.23797,5625,19200,256
169,1.23783,5625,19200,256
170,1.23734,5625,19200,256
171,1.23835,5625,19200,256
172,1.23835,5625,19200,256
173,1.2373,5625,19200,256
174,1.23735,5625,19200,256
175,1.23769,5625,19200,256
176,1.23808,5625,19200,256
177,1.23726,5625,19200,256
178,1.23768,5625,19200,256
179,1.23985,5625,19200,256
180,1.23748,5625,19200,256
181,1.23917,5625,19200,256
182,1.23795,5625,19200,256
183,1.23611,5625,19200,256
184,1.23812,5625,19200,256
185,1.23947,5625,19200,256
186,1.23798,5625,19200,256
187,1.23799,5625,19200,256
188,1.23768,5625,19200,256
189,1.23805,5625,19200,256
190,1.23815,5625,19200,256
191,1.23766,5625,19200,256
192,1.23848,5625,19200,256
193,1.23815,5625,19200,256
194,1.23797,5625,19200,256
195,1.23813,5625,19200,256
196,1.2375,5625,19200,256
197,1.23743,5625,19200,256
198,1.23811,5625,19200,256
199,1.23761,5625,19200,256
