index,time,kernel,dimension,blocksize,operation,cudagraph
0,14.0413,96100,39680,128,launch,0
1,14.1285,96100,39680,128,launch,0
2,14.1845,96100,39680,128,launch,0
3,14.2202,96100,39680,128,launch,0
4,14.2493,96100,39680,128,launch,0
5,14.2639,96100,39680,128,launch,0
6,14.2886,96100,39680,128,launch,0
7,14.2976,96100,39680,128,launch,0
8,14.3014,96100,39680,128,launch,0
9,14.3052,96100,39680,128,launch,0
10,14.3093,96100,39680,128,launch,0
11,14.3049,96100,39680,128,launch,0
12,14.3039,96100,39680,128,launch,0
13,14.3011,96100,39680,128,launch,0
14,14.3017,96100,39680,128,launch,0
15,14.303,96100,39680,128,launch,0
16,14.2946,96100,39680,128,launch,0
17,14.2921,96100,39680,128,launch,0
18,14.2851,96100,39680,128,launch,0
19,14.281,96100,39680,128,launch,0
20,14.2827,96100,39680,128,launch,0
21,14.273,96100,39680,128,launch,0
22,14.282,96100,39680,128,launch,0
23,14.2813,96100,39680,128,launch,0
24,14.2768,96100,39680,128,launch,0
25,14.2757,96100,39680,128,launch,0
26,14.2652,96100,39680,128,launch,0
27,14.2656,96100,39680,128,launch,0
28,14.2764,96100,39680,128,launch,0
29,14.2781,96100,39680,128,launch,0
30,14.2702,96100,39680,128,launch,0
31,14.275,96100,39680,128,launch,0
32,14.2758,96100,39680,128,launch,0
33,14.2649,96100,39680,128,launch,0
34,14.2626,96100,39680,128,launch,0
35,14.2638,96100,39680,128,launch,0
36,14.2643,96100,39680,128,launch,0
37,14.2642,96100,39680,128,launch,0
38,14.2634,96100,39680,128,launch,0
39,14.2644,96100,39680,128,launch,0
40,14.2645,96100,39680,128,launch,0
41,14.2634,96100,39680,128,launch,0
42,14.2641,96100,39680,128,launch,0
43,14.2636,96100,39680,128,launch,0
44,14.2641,96100,39680,128,launch,0
45,14.2639,96100,39680,128,launch,0
46,14.264,96100,39680,128,launch,0
47,14.2639,96100,39680,128,launch,0
48,14.2632,96100,39680,128,launch,0
49,14.2631,96100,39680,128,launch,0
50,14.2634,96100,39680,128,launch,0
51,14.2632,96100,39680,128,launch,0
52,14.2631,96100,39680,128,launch,0
53,14.2633,96100,39680,128,launch,0
54,14.2635,96100,39680,128,launch,0
55,14.2639,96100,39680,128,launch,0
56,14.265,96100,39680,128,launch,0
57,14.2786,96100,39680,128,launch,0
58,14.2787,96100,39680,128,launch,0
59,14.2661,96100,39680,128,launch,0
60,14.2646,96100,39680,128,launch,0
61,14.2654,96100,39680,128,launch,0
62,14.2815,96100,39680,128,launch,0
63,14.2774,96100,39680,128,launch,0
64,14.2723,96100,39680,128,launch,0
65,14.2665,96100,39680,128,launch,0
66,14.2668,96100,39680,128,launch,0
67,14.2777,96100,39680,128,launch,0
68,14.2698,96100,39680,128,launch,0
69,14.2747,96100,39680,128,launch,0
70,14.2794,96100,39680,128,launch,0
71,14.2799,96100,39680,128,launch,0
72,14.2777,96100,39680,128,launch,0
73,14.2789,96100,39680,128,launch,0
74,14.28,96100,39680,128,launch,0
75,14.2835,96100,39680,128,launch,0
76,14.2829,96100,39680,128,launch,0
77,14.2819,96100,39680,128,launch,0
78,14.2775,96100,39680,128,launch,0
79,14.2816,96100,39680,128,launch,0
80,14.288,96100,39680,128,launch,0
81,14.2769,96100,39680,128,launch,0
82,14.286,96100,39680,128,launch,0
83,14.2766,96100,39680,128,launch,0
84,14.2761,96100,39680,128,launch,0
85,14.2816,96100,39680,128,launch,0
86,14.2832,96100,39680,128,launch,0
87,14.2869,96100,39680,128,launch,0
88,14.2838,96100,39680,128,launch,0
89,14.2763,96100,39680,128,launch,0
90,14.2825,96100,39680,128,launch,0
91,14.2804,96100,39680,128,launch,0
92,14.2771,96100,39680,128,launch,0
93,14.281,96100,39680,128,launch,0
94,14.2812,96100,39680,128,launch,0
95,14.2872,96100,39680,128,launch,0
96,14.2746,96100,39680,128,launch,0
97,14.2817,96100,39680,128,launch,0
98,14.28,96100,39680,128,launch,0
99,14.281,96100,39680,128,launch,0
100,14.2691,96100,39680,128,launch,0
101,14.2692,96100,39680,128,launch,0
102,14.2759,96100,39680,128,launch,0
103,14.2671,96100,39680,128,launch,0
104,14.2799,96100,39680,128,launch,0
105,14.2686,96100,39680,128,launch,0
106,14.2653,96100,39680,128,launch,0
107,14.2654,96100,39680,128,launch,0
108,14.2717,96100,39680,128,launch,0
109,14.2783,96100,39680,128,launch,0
110,14.271,96100,39680,128,launch,0
111,14.2669,96100,39680,128,launch,0
112,14.2735,96100,39680,128,launch,0
113,14.2678,96100,39680,128,launch,0
114,14.266,96100,39680,128,launch,0
115,14.2644,96100,39680,128,launch,0
116,14.2644,96100,39680,128,launch,0
117,14.2636,96100,39680,128,launch,0
118,14.2632,96100,39680,128,launch,0
119,14.2621,96100,39680,128,launch,0
120,14.263,96100,39680,128,launch,0
121,14.2624,96100,39680,128,launch,0
122,14.2634,96100,39680,128,launch,0
123,14.2629,96100,39680,128,launch,0
124,14.2634,96100,39680,128,launch,0
125,14.2633,96100,39680,128,launch,0
126,14.2629,96100,39680,128,launch,0
127,14.2633,96100,39680,128,launch,0
128,14.2637,96100,39680,128,launch,0
129,14.2635,96100,39680,128,launch,0
130,14.2627,96100,39680,128,launch,0
131,14.2688,96100,39680,128,launch,0
132,14.2625,96100,39680,128,launch,0
133,14.2637,96100,39680,128,launch,0
134,14.2625,96100,39680,128,launch,0
135,14.2771,96100,39680,128,launch,0
136,14.2771,96100,39680,128,launch,0
137,14.2757,96100,39680,128,launch,0
138,14.2749,96100,39680,128,launch,0
139,14.2751,96100,39680,128,launch,0
140,14.2784,96100,39680,128,launch,0
141,14.2742,96100,39680,128,launch,0
142,14.272,96100,39680,128,launch,0
143,14.269,96100,39680,128,launch,0
144,14.2788,96100,39680,128,launch,0
145,14.2806,96100,39680,128,launch,0
146,14.2791,96100,39680,128,launch,0
147,14.2795,96100,39680,128,launch,0
148,14.2748,96100,39680,128,launch,0
149,14.2767,96100,39680,128,launch,0
150,14.2709,96100,39680,128,launch,0
151,14.2789,96100,39680,128,launch,0
152,14.2711,96100,39680,128,launch,0
153,14.2817,96100,39680,128,launch,0
154,14.2819,96100,39680,128,launch,0
155,14.2815,96100,39680,128,launch,0
156,14.2845,96100,39680,128,launch,0
157,14.2836,96100,39680,128,launch,0
158,14.2825,96100,39680,128,launch,0
159,14.281,96100,39680,128,launch,0
160,14.2846,96100,39680,128,launch,0
161,14.285,96100,39680,128,launch,0
162,14.2815,96100,39680,128,launch,0
163,14.2843,96100,39680,128,launch,0
164,14.2819,96100,39680,128,launch,0
165,14.2859,96100,39680,128,launch,0
166,14.2791,96100,39680,128,launch,0
167,14.2831,96100,39680,128,launch,0
168,14.2801,96100,39680,128,launch,0
169,14.285,96100,39680,128,launch,0
170,14.2852,96100,39680,128,launch,0
171,14.2802,96100,39680,128,launch,0
172,14.2837,96100,39680,128,launch,0
