index,time,kernel,dimension,blocksizeoperation,cudagraph,
0,0.151003,16,10240,2560,launch,0
1,0.14707,16,10240,2560,launch,0
2,0.13513,16,10240,2560,launch,0
3,0.135644,16,10240,2560,launch,0
4,0.135645,16,10240,2560,launch,0
5,0.135644,16,10240,2560,launch,0
6,0.135646,16,10240,2560,launch,0
7,0.137172,16,10240,2560,launch,0
8,0.142063,16,10240,2560,launch,0
9,0.138074,16,10240,2560,launch,0
10,0.135645,16,10240,2560,launch,0
11,0.135646,16,10240,2560,launch,0
12,0.136661,16,10240,2560,launch,0
13,0.136215,16,10240,2560,launch,0
14,0.136968,16,10240,2560,launch,0
15,0.140729,16,10240,2560,launch,0
16,0.139443,16,10240,2560,launch,0
17,0.136752,16,10240,2560,launch,0
18,0.135646,16,10240,2560,launch,0
19,0.135648,16,10240,2560,launch,0
20,0.136991,16,10240,2560,launch,0
21,0.136634,16,10240,2560,launch,0
22,0.139418,16,10240,2560,launch,0
23,0.13972,16,10240,2560,launch,0
24,0.13745,16,10240,2560,launch,0
25,0.135759,16,10240,2560,launch,0
26,0.135644,16,10240,2560,launch,0
27,0.137137,16,10240,2560,launch,0
28,0.137374,16,10240,2560,launch,0
29,0.139302,16,10240,2560,launch,0
30,0.139265,16,10240,2560,launch,0
31,0.137998,16,10240,2560,launch,0
32,0.136808,16,10240,2560,launch,0
33,0.136215,16,10240,2560,launch,0
34,0.13691,16,10240,2560,launch,0
35,0.136647,16,10240,2560,launch,0
36,0.138742,16,10240,2560,launch,0
37,0.138938,16,10240,2560,launch,0
38,0.137374,16,10240,2560,launch,0
39,0.137376,16,10240,2560,launch,0
40,0.137378,16,10240,2560,launch,0
41,0.136346,16,10240,2560,launch,0
42,0.137376,16,10240,2560,launch,0
43,0.138499,16,10240,2560,launch,0
44,0.139442,16,10240,2560,launch,0
45,0.137377,16,10240,2560,launch,0
46,0.137374,16,10240,2560,launch,0
47,0.137376,16,10240,2560,launch,0
48,0.137219,16,10240,2560,launch,0
49,0.137599,16,10240,2560,launch,0
50,0.137287,16,10240,2560,launch,0
51,0.139693,16,10240,2560,launch,0
52,0.137422,16,10240,2560,launch,0
53,0.137376,16,10240,2560,launch,0
54,0.137376,16,10240,2560,launch,0
55,0.137376,16,10240,2560,launch,0
56,0.137377,16,10240,2560,launch,0
57,0.137666,16,10240,2560,launch,0
58,0.13916,16,10240,2560,launch,0
59,0.138652,16,10240,2560,launch,0
60,0.138008,16,10240,2560,launch,0
61,0.136859,16,10240,2560,launch,0
62,0.137377,16,10240,2560,launch,0
63,0.137376,16,10240,2560,launch,0
64,0.137377,16,10240,2560,launch,0
65,0.138916,16,10240,2560,launch,0
66,0.138144,16,10240,2560,launch,0
67,0.138521,16,10240,2560,launch,0
68,0.137113,16,10240,2560,launch,0
69,0.137376,16,10240,2560,launch,0
70,0.137375,16,10240,2560,launch,0
71,0.137374,16,10240,2560,launch,0
72,0.139334,16,10240,2560,launch,0
73,0.137844,16,10240,2560,launch,0
74,0.138854,16,10240,2560,launch,0
75,0.137696,16,10240,2560,launch,0
76,0.137524,16,10240,2560,launch,0
77,0.136347,16,10240,2560,launch,0
78,0.137377,16,10240,2560,launch,0
79,0.138805,16,10240,2560,launch,0
80,0.138207,16,10240,2560,launch,0
81,0.139115,16,10240,2560,launch,0
82,0.137381,16,10240,2560,launch,0
83,0.137377,16,10240,2560,launch,0
84,0.137375,16,10240,2560,launch,0
85,0.137377,16,10240,2560,launch,0
86,0.138603,16,10240,2560,launch,0
87,0.138345,16,10240,2560,launch,0
88,0.13925,16,10240,2560,launch,0
89,0.137608,16,10240,2560,launch,0
90,0.137377,16,10240,2560,launch,0
91,0.137375,16,10240,2560,launch,0
92,0.137376,16,10240,2560,launch,0
93,0.138069,16,10240,2560,launch,0
94,0.138372,16,10240,2560,launch,0
95,0.139752,16,10240,2560,launch,0
96,0.137378,16,10240,2560,launch,0
97,0.137378,16,10240,2560,launch,0
98,0.137377,16,10240,2560,launch,0
99,0.137378,16,10240,2560,launch,0
100,0.138616,16,10240,2560,launch,0
101,0.13832,16,10240,2560,launch,0
102,0.139591,16,10240,2560,launch,0
103,0.137874,16,10240,2560,launch,0
104,0.137375,16,10240,2560,launch,0
105,0.137375,16,10240,2560,launch,0
106,0.137377,16,10240,2560,launch,0
107,0.137808,16,10240,2560,launch,0
108,0.139395,16,10240,2560,launch,0
109,0.137992,16,10240,2560,launch,0
110,0.138405,16,10240,2560,launch,0
111,0.137378,16,10240,2560,launch,0
112,0.137375,16,10240,2560,launch,0
113,0.137378,16,10240,2560,launch,0
114,0.138483,16,10240,2560,launch,0
115,0.139459,16,10240,2560,launch,0
116,0.137376,16,10240,2560,launch,0
117,0.139265,16,10240,2560,launch,0
118,0.138394,16,10240,2560,launch,0
119,0.136844,16,10240,2560,launch,0
120,0.137887,16,10240,2560,launch,0
121,0.137376,16,10240,2560,launch,0
122,0.138551,16,10240,2560,launch,0
123,0.137838,16,10240,2560,launch,0
124,0.138755,16,10240,2560,launch,0
125,0.138838,16,10240,2560,launch,0
126,0.137378,16,10240,2560,launch,0
127,0.137377,16,10240,2560,launch,0
128,0.137567,16,10240,2560,launch,0
129,0.139547,16,10240,2560,launch,0
130,0.138125,16,10240,2560,launch,0
131,0.137469,16,10240,2560,launch,0
132,0.139092,16,10240,2560,launch,0
133,0.137377,16,10240,2560,launch,0
134,0.137377,16,10240,2560,launch,0
135,0.137378,16,10240,2560,launch,0
136,0.139325,16,10240,2560,launch,0
137,0.138517,16,10240,2560,launch,0
138,0.137479,16,10240,2560,launch,0
139,0.138412,16,10240,2560,launch,0
140,0.137378,16,10240,2560,launch,0
141,0.137378,16,10240,2560,launch,0
142,0.137826,16,10240,2560,launch,0
143,0.139778,16,10240,2560,launch,0
144,0.138998,16,10240,2560,launch,0
145,0.137377,16,10240,2560,launch,0
146,0.138924,16,10240,2560,launch,0
147,0.137685,16,10240,2560,launch,0
148,0.137604,16,10240,2560,launch,0
149,0.137375,16,10240,2560,launch,0
150,0.138863,16,10240,2560,launch,0
151,0.139158,16,10240,2560,launch,0
152,0.13746,16,10240,2560,launch,0
153,0.13878,16,10240,2560,launch,0
154,0.137521,16,10240,2560,launch,0
155,0.139255,16,10240,2560,launch,0
156,0.138222,16,10240,2560,launch,0
157,0.137409,16,10240,2560,launch,0
158,0.138415,16,10240,2560,launch,0
159,0.137377,16,10240,2560,launch,0
160,0.139259,16,10240,2560,launch,0
161,0.138327,16,10240,2560,launch,0
162,0.13748,16,10240,2560,launch,0
163,0.138923,16,10240,2560,launch,0
164,0.137949,16,10240,2560,launch,0
165,0.137418,16,10240,2560,launch,0
166,0.137376,16,10240,2560,launch,0
167,0.138777,16,10240,2560,launch,0
168,0.139158,16,10240,2560,launch,0
169,0.137935,16,10240,2560,launch,0
170,0.137469,16,10240,2560,launch,0
171,0.138911,16,10240,2560,launch,0
172,0.138134,16,10240,2560,launch,0
173,0.137415,16,10240,2560,launch,0
174,0.138019,16,10240,2560,launch,0
175,0.139438,16,10240,2560,launch,0
176,0.137952,16,10240,2560,launch,0
177,0.137377,16,10240,2560,launch,0
178,0.13892,16,10240,2560,launch,0
179,0.137628,16,10240,2560,launch,0
180,0.138407,16,10240,2560,launch,0
181,0.138003,16,10240,2560,launch,0
182,0.139048,16,10240,2560,launch,0
183,0.138557,16,10240,2560,launch,0
184,0.137979,16,10240,2560,launch,0
185,0.137378,16,10240,2560,launch,0
186,0.137614,16,10240,2560,launch,0
187,0.138947,16,10240,2560,launch,0
188,0.138412,16,10240,2560,launch,0
189,0.13917,16,10240,2560,launch,0
190,0.13784,16,10240,2560,launch,0
191,0.137378,16,10240,2560,launch,0
192,0.138627,16,10240,2560,launch,0
193,0.137737,16,10240,2560,launch,0
194,0.138494,16,10240,2560,launch,0
195,0.137889,16,10240,2560,launch,0
196,0.13909,16,10240,2560,launch,0
197,0.139015,16,10240,2560,launch,0
198,0.137377,16,10240,2560,launch,0
199,0.138417,16,10240,2560,launch,0
