index,time,kernel,dimension,blocksize,operation,cudagraph,
0,0.00704308,36,3840,640,launch,1
1,0.00700836,36,3840,640,launch,1
2,0.0069603,36,3840,640,launch,1
3,0.00695527,36,3840,640,launch,1
4,0.00704847,36,3840,640,launch,1
5,0.00765995,36,3840,640,launch,1
6,0.00766373,36,3840,640,launch,1
7,0.0078679,36,3840,640,launch,1
8,0.00801694,36,3840,640,launch,1
9,0.00801877,36,3840,640,launch,1
10,0.00801694,36,3840,640,launch,1
11,0.00801724,36,3840,640,launch,1
12,0.00801887,36,3840,640,launch,1
13,0.00801593,36,3840,640,launch,1
14,0.00801395,36,3840,640,launch,1
15,0.0080141,36,3840,640,launch,1
16,0.00801351,36,3840,640,launch,1
17,0.00801535,36,3840,640,launch,1
18,0.00801823,36,3840,640,launch,1
19,0.00801395,36,3840,640,launch,1
20,0.00797572,36,3840,640,launch,1
21,0.00797701,36,3840,640,launch,1
22,0.00793089,36,3840,640,launch,1
23,0.00793123,36,3840,640,launch,1
24,0.00792925,36,3840,640,launch,1
25,0.00793093,36,3840,640,launch,1
26,0.00792935,36,3840,640,launch,1
27,0.00792936,36,3840,640,launch,1
28,0.00792718,36,3840,640,launch,1
29,0.00792763,36,3840,640,launch,1
30,0.00792656,36,3840,640,launch,1
31,0.00792562,36,3840,640,launch,1
32,0.00793066,36,3840,640,launch,1
33,0.00792871,36,3840,640,launch,1
34,0.0079304,36,3840,640,launch,1
35,0.00792643,36,3840,640,launch,1
36,0.00792706,36,3840,640,launch,1
37,0.00792724,36,3840,640,launch,1
38,0.00792657,36,3840,640,launch,1
39,0.0079234,36,3840,640,launch,1
40,0.00796317,36,3840,640,launch,1
41,0.00796661,36,3840,640,launch,1
42,0.00791831,36,3840,640,launch,1
43,0.00791883,36,3840,640,launch,1
44,0.00791901,36,3840,640,launch,1
45,0.00791719,36,3840,640,launch,1
46,0.00791852,36,3840,640,launch,1
47,0.00791993,36,3840,640,launch,1
48,0.00791624,36,3840,640,launch,1
49,0.00791753,36,3840,640,launch,1
50,0.00791682,36,3840,640,launch,1
51,0.00792094,36,3840,640,launch,1
52,0.00791844,36,3840,640,launch,1
53,0.00791921,36,3840,640,launch,1
54,0.00791857,36,3840,640,launch,1
55,0.0079155,36,3840,640,launch,1
56,0.00791776,36,3840,640,launch,1
57,0.00791824,36,3840,640,launch,1
58,0.00791711,36,3840,640,launch,1
59,0.00791835,36,3840,640,launch,1
60,0.00796287,36,3840,640,launch,1
61,0.00796209,36,3840,640,launch,1
62,0.00791924,36,3840,640,launch,1
63,0.00791897,36,3840,640,launch,1
64,0.00791818,36,3840,640,launch,1
65,0.00791733,36,3840,640,launch,1
66,0.00791798,36,3840,640,launch,1
67,0.00792048,36,3840,640,launch,1
68,0.00791722,36,3840,640,launch,1
69,0.00791846,36,3840,640,launch,1
70,0.00791895,36,3840,640,launch,1
71,0.00791864,36,3840,640,launch,1
72,0.00791792,36,3840,640,launch,1
73,0.00791847,36,3840,640,launch,1
74,0.0079191,36,3840,640,launch,1
75,0.00791932,36,3840,640,launch,1
76,0.0079176,36,3840,640,launch,1
77,0.00791759,36,3840,640,launch,1
