time,kernel,dimension,blocksize,operation,
0,2.04418,56316,24320,640,launch,1
1,2.0395,56316,24320,640,launch,1
2,2.04199,56316,24320,640,launch,1
3,2.04497,56316,24320,640,launch,1
4,2.04867,56316,24320,640,launch,1
5,2.05198,56316,24320,640,launch,1
6,2.05205,56316,24320,640,launch,1
7,2.05529,56316,24320,640,launch,1
8,2.05812,56316,24320,640,launch,1
9,2.06051,56316,24320,640,launch,1
10,2.06095,56316,24320,640,launch,1
11,2.06368,56316,24320,640,launch,1
12,2.06299,56316,24320,640,launch,1
13,2.06543,56316,24320,640,launch,1
14,2.06667,56316,24320,640,launch,1
15,2.06928,56316,24320,640,launch,1
16,2.07186,56316,24320,640,launch,1
17,2.07173,56316,24320,640,launch,1
18,2.07385,56316,24320,640,launch,1
19,2.07759,56316,24320,640,launch,1
20,2.08373,56316,24320,640,launch,1
21,2.07554,56316,24320,640,launch,1
22,2.07797,56316,24320,640,launch,1
23,2.0798,56316,24320,640,launch,1
24,2.08122,56316,24320,640,launch,1
25,2.08355,56316,24320,640,launch,1
26,2.08509,56316,24320,640,launch,1
27,2.08525,56316,24320,640,launch,1
28,2.07304,56316,24320,640,launch,1
29,2.07283,56316,24320,640,launch,1
30,2.07503,56316,24320,640,launch,1
31,2.07391,56316,24320,640,launch,1
32,2.07462,56316,24320,640,launch,1
33,2.07751,56316,24320,640,launch,1
34,2.07665,56316,24320,640,launch,1
35,2.07857,56316,24320,640,launch,1
36,2.07892,56316,24320,640,launch,1
37,2.07941,56316,24320,640,launch,1
38,2.0805,56316,24320,640,launch,1
39,2.08205,56316,24320,640,launch,1
40,2.08825,56316,24320,640,launch,1
41,2.07892,56316,24320,640,launch,1
42,2.07965,56316,24320,640,launch,1
43,2.08058,56316,24320,640,launch,1
44,2.08346,56316,24320,640,launch,1
45,2.08153,56316,24320,640,launch,1
46,2.08334,56316,24320,640,launch,1
47,2.08323,56316,24320,640,launch,1
48,2.08383,56316,24320,640,launch,1
49,2.08292,56316,24320,640,launch,1
50,2.08494,56316,24320,640,launch,1
51,2.0841,56316,24320,640,launch,1
52,2.08541,56316,24320,640,launch,1
53,2.08716,56316,24320,640,launch,1
54,2.08507,56316,24320,640,launch,1
55,2.08761,56316,24320,640,launch,1
56,2.0876,56316,24320,640,launch,1
57,2.08789,56316,24320,640,launch,1
58,2.08759,56316,24320,640,launch,1
59,2.08965,56316,24320,640,launch,1
60,2.10169,56316,24320,640,launch,1
61,2.09098,56316,24320,640,launch,1
62,2.09082,56316,24320,640,launch,1
63,2.09178,56316,24320,640,launch,1
64,2.09337,56316,24320,640,launch,1
65,2.09457,56316,24320,640,launch,1
66,2.09337,56316,24320,640,launch,1
67,2.09355,56316,24320,640,launch,1
68,2.0951,56316,24320,640,launch,1
69,2.09448,56316,24320,640,launch,1
70,2.09409,56316,24320,640,launch,1
71,2.09381,56316,24320,640,launch,1
72,2.09351,56316,24320,640,launch,1
73,2.09516,56316,24320,640,launch,1
74,2.09659,56316,24320,640,launch,1
75,2.09475,56316,24320,640,launch,1
76,2.09484,56316,24320,640,launch,1
77,2.09453,56316,24320,640,launch,1
78,2.09478,56316,24320,640,launch,1
