time,kernel,dimension,blocksize,operation,
0,0.0544277,1100,6400,640,launch,1
1,0.0527153,1100,6400,640,launch,1
2,0.0440454,1100,6400,640,launch,1
3,0.044044,1100,6400,640,launch,1
4,0.0440332,1100,6400,640,launch,1
5,0.0442284,1100,6400,640,launch,1
6,0.0397157,1100,6400,640,launch,1
7,0.0362921,1100,6400,640,launch,1
8,0.0363872,1100,6400,640,launch,1
9,0.0362496,1100,6400,640,launch,1
10,0.0362859,1100,6400,640,launch,1
11,0.0364952,1100,6400,640,launch,1
12,0.035926,1100,6400,640,launch,1
13,0.0358339,1100,6400,640,launch,1
14,0.0360447,1100,6400,640,launch,1
15,0.0358773,1100,6400,640,launch,1
16,0.0358841,1100,6400,640,launch,1
17,0.0358978,1100,6400,640,launch,1
18,0.0359001,1100,6400,640,launch,1
19,0.0358767,1100,6400,640,launch,1
20,0.0310654,1100,6400,640,launch,1
21,0.0349619,1100,6400,640,launch,1
22,0.0363539,1100,6400,640,launch,1
23,0.0363243,1100,6400,640,launch,1
24,0.0363518,1100,6400,640,launch,1
25,0.0357759,1100,6400,640,launch,1
26,0.0358005,1100,6400,640,launch,1
27,0.0362712,1100,6400,640,launch,1
28,0.0362311,1100,6400,640,launch,1
29,0.036229,1100,6400,640,launch,1
30,0.0358974,1100,6400,640,launch,1
31,0.0361135,1100,6400,640,launch,1
32,0.0358863,1100,6400,640,launch,1
33,0.0358835,1100,6400,640,launch,1
34,0.0359198,1100,6400,640,launch,1
35,0.035886,1100,6400,640,launch,1
36,0.0358839,1100,6400,640,launch,1
37,0.0361098,1100,6400,640,launch,1
38,0.0359039,1100,6400,640,launch,1
39,0.0358986,1100,6400,640,launch,1
40,0.0307661,1100,6400,640,launch,1
41,0.0348553,1100,6400,640,launch,1
42,0.0366776,1100,6400,640,launch,1
43,0.0363533,1100,6400,640,launch,1
44,0.0361814,1100,6400,640,launch,1
45,0.0358911,1100,6400,640,launch,1
46,0.0358945,1100,6400,640,launch,1
47,0.0360694,1100,6400,640,launch,1
48,0.0359185,1100,6400,640,launch,1
49,0.0358931,1100,6400,640,launch,1
50,0.0363276,1100,6400,640,launch,1
51,0.035892,1100,6400,640,launch,1
52,0.035899,1100,6400,640,launch,1
53,0.0362109,1100,6400,640,launch,1
54,0.0359289,1100,6400,640,launch,1
55,0.035893,1100,6400,640,launch,1
56,0.0361175,1100,6400,640,launch,1
57,0.0358909,1100,6400,640,launch,1
58,0.035876,1100,6400,640,launch,1
59,0.0360944,1100,6400,640,launch,1
60,0.0306861,1100,6400,640,launch,1
61,0.0352204,1100,6400,640,launch,1
62,0.0367497,1100,6400,640,launch,1
63,0.036432,1100,6400,640,launch,1
64,0.0362933,1100,6400,640,launch,1
65,0.0362382,1100,6400,640,launch,1
66,0.0362511,1100,6400,640,launch,1
67,0.0360377,1100,6400,640,launch,1
68,0.0358972,1100,6400,640,launch,1
69,0.0359011,1100,6400,640,launch,1
70,0.0358842,1100,6400,640,launch,1
71,0.0358981,1100,6400,640,launch,1
72,0.0358941,1100,6400,640,launch,1
73,0.0358853,1100,6400,640,launch,1
74,0.0359108,1100,6400,640,launch,1
75,0.0359042,1100,6400,640,launch,1
76,0.0359057,1100,6400,640,launch,1
77,0.0358892,1100,6400,640,launch,1
78,0.0358693,1100,6400,640,launch,1
79,0.0363115,1100,6400,640,launch,1
80,0.0305044,1100,6400,640,launch,1
81,0.0351526,1100,6400,640,launch,1
82,0.0366696,1100,6400,640,launch,1
83,0.036332,1100,6400,640,launch,1
84,0.0361361,1100,6400,640,launch,1
85,0.0359165,1100,6400,640,launch,1
86,0.0359076,1100,6400,640,launch,1
87,0.0358764,1100,6400,640,launch,1
88,0.0359049,1100,6400,640,launch,1
89,0.0358534,1100,6400,640,launch,1
90,0.0360606,1100,6400,640,launch,1
91,0.0358777,1100,6400,640,launch,1
92,0.0358837,1100,6400,640,launch,1
93,0.035879,1100,6400,640,launch,1
94,0.0358946,1100,6400,640,launch,1
95,0.0358831,1100,6400,640,launch,1
96,0.0359,1100,6400,640,launch,1
97,0.0358823,1100,6400,640,launch,1
98,0.0358908,1100,6400,640,launch,1
99,0.0360593,1100,6400,640,launch,1
100,0.0308841,1100,6400,640,launch,1
101,0.0351133,1100,6400,640,launch,1
102,0.0366764,1100,6400,640,launch,1
103,0.036323,1100,6400,640,launch,1
104,0.0360044,1100,6400,640,launch,1
105,0.0358768,1100,6400,640,launch,1
106,0.0358959,1100,6400,640,launch,1
107,0.0360608,1100,6400,640,launch,1
108,0.0358993,1100,6400,640,launch,1
109,0.0359081,1100,6400,640,launch,1
110,0.0359057,1100,6400,640,launch,1
111,0.0358864,1100,6400,640,launch,1
112,0.0359071,1100,6400,640,launch,1
113,0.0360887,1100,6400,640,launch,1
114,0.0358874,1100,6400,640,launch,1
115,0.0358997,1100,6400,640,launch,1
116,0.0359382,1100,6400,640,launch,1
117,0.0358825,1100,6400,640,launch,1
118,0.035882,1100,6400,640,launch,1
119,0.0359444,1100,6400,640,launch,1
120,0.0305326,1100,6400,640,launch,1
121,0.0300656,1100,6400,640,launch,1
122,0.0347516,1100,6400,640,launch,1
123,0.0378436,1100,6400,640,launch,1
124,0.0372862,1100,6400,640,launch,1
125,0.0363108,1100,6400,640,launch,1
126,0.0363475,1100,6400,640,launch,1
127,0.0363078,1100,6400,640,launch,1
128,0.035891,1100,6400,640,launch,1
129,0.0358836,1100,6400,640,launch,1
130,0.0364441,1100,6400,640,launch,1
131,0.0358973,1100,6400,640,launch,1
132,0.0358738,1100,6400,640,launch,1
133,0.0361688,1100,6400,640,launch,1
134,0.0359031,1100,6400,640,launch,1
135,0.0358878,1100,6400,640,launch,1
136,0.0358935,1100,6400,640,launch,1
137,0.035884,1100,6400,640,launch,1
138,0.0358964,1100,6400,640,launch,1
139,0.035976,1100,6400,640,launch,1
140,0.0304075,1100,6400,640,launch,1
141,0.0349371,1100,6400,640,launch,1
142,0.0366975,1100,6400,640,launch,1
143,0.0364567,1100,6400,640,launch,1
144,0.0368439,1100,6400,640,launch,1
145,0.0362516,1100,6400,640,launch,1
146,0.0361011,1100,6400,640,launch,1
147,0.0361856,1100,6400,640,launch,1
148,0.035902,1100,6400,640,launch,1
149,0.0359054,1100,6400,640,launch,1
150,0.0359784,1100,6400,640,launch,1
151,0.0359123,1100,6400,640,launch,1
152,0.0359021,1100,6400,640,launch,1
153,0.0360557,1100,6400,640,launch,1
154,0.0358893,1100,6400,640,launch,1
155,0.0358973,1100,6400,640,launch,1
156,0.0364882,1100,6400,640,launch,1
157,0.035897,1100,6400,640,launch,1
158,0.0358968,1100,6400,640,launch,1
159,0.0361782,1100,6400,640,launch,1
160,0.0303221,1100,6400,640,launch,1
161,0.0349531,1100,6400,640,launch,1
162,0.0366894,1100,6400,640,launch,1
163,0.0364211,1100,6400,640,launch,1
164,0.0366683,1100,6400,640,launch,1
165,0.0360471,1100,6400,640,launch,1
166,0.0357901,1100,6400,640,launch,1
167,0.0360443,1100,6400,640,launch,1
168,0.0363392,1100,6400,640,launch,1
169,0.0363427,1100,6400,640,launch,1
