time,kernel,dimension,blocksize,operation,
0,0.0110016,1100,6400,640,graphApiYesDependency,1
1,0.0126716,1100,6400,640,graphApiYesDependency,1
2,0.0150784,1100,6400,640,graphApiYesDependency,1
3,0.0143894,1100,6400,640,graphApiYesDependency,1
4,0.0162609,1100,6400,640,graphApiYesDependency,1
5,0.0159805,1100,6400,640,graphApiYesDependency,1
6,0.0188385,1100,6400,640,graphApiYesDependency,1
7,0.014381,1100,6400,640,graphApiYesDependency,1
8,0.0199188,1100,6400,640,graphApiYesDependency,1
9,0.0191437,1100,6400,640,graphApiYesDependency,1
