index,time,kernel,dimension,blocksize,operation,cudagraph,
0,0.168331,19600,35840,256,capture,1
1,0.169167,19600,35840,256,capture,1
2,0.169631,19600,35840,256,capture,1
3,0.168899,19600,35840,256,capture,1
4,0.169107,19600,35840,256,capture,1
5,0.168987,19600,35840,256,capture,1
6,0.169241,19600,35840,256,capture,1
7,0.169013,19600,35840,256,capture,1
8,0.169655,19600,35840,256,capture,1
