time,kernel,dimension,blocksize,operation,
0,0.621019,27900,19200,640,graphApiYesDependency,1
1,0.229363,27900,19200,640,graphApiYesDependency,1
2,0.246178,27900,19200,640,graphApiYesDependency,1
3,0.255739,27900,19200,640,graphApiYesDependency,1
4,0.260606,27900,19200,640,graphApiYesDependency,1
5,0.262223,27900,19200,640,graphApiYesDependency,1
6,0.263962,27900,19200,640,graphApiYesDependency,1
7,0.265042,27900,19200,640,graphApiYesDependency,1
8,0.26582,27900,19200,640,graphApiYesDependency,1
9,0.265927,27900,19200,640,graphApiYesDependency,1
