time,kernel,dimension,blocksize,operation,
0,0.965553,2,19200,19200,launch,1
1,0.982197,2,19200,19200,launch,1
2,0.976819,2,19200,19200,launch,1
3,0.978156,2,19200,19200,launch,1
4,0.982897,2,19200,19200,launch,1
5,0.982056,2,19200,19200,launch,1
6,0.982618,2,19200,19200,launch,1
7,0.983768,2,19200,19200,launch,1
8,0.985067,2,19200,19200,launch,1
9,0.99246,2,19200,19200,launch,1
10,0.990828,2,19200,19200,launch,1
11,0.989329,2,19200,19200,launch,1
12,0.992298,2,19200,19200,launch,1
13,0.991212,2,19200,19200,launch,1
14,0.991002,2,19200,19200,launch,1
15,0.995341,2,19200,19200,launch,1
16,0.986714,2,19200,19200,launch,1
17,0.992412,2,19200,19200,launch,1
18,0.989326,2,19200,19200,launch,1
19,0.989032,2,19200,19200,launch,1
20,0.994773,2,19200,19200,launch,1
21,0.990195,2,19200,19200,launch,1
22,1.00035,2,19200,19200,launch,1
23,1.00801,2,19200,19200,launch,1
24,0.988039,2,19200,19200,launch,1
25,0.998539,2,19200,19200,launch,1
26,0.99233,2,19200,19200,launch,1
27,0.986023,2,19200,19200,launch,1
28,1.00309,2,19200,19200,launch,1
29,0.996573,2,19200,19200,launch,1
30,0.997166,2,19200,19200,launch,1
31,0.995421,2,19200,19200,launch,1
32,0.995671,2,19200,19200,launch,1
33,0.999076,2,19200,19200,launch,1
34,0.988983,2,19200,19200,launch,1
35,1.0043,2,19200,19200,launch,1
36,0.989978,2,19200,19200,launch,1
37,0.994832,2,19200,19200,launch,1
38,1.0003,2,19200,19200,launch,1
39,0.997326,2,19200,19200,launch,1
40,0.988259,2,19200,19200,launch,1
41,1.00057,2,19200,19200,launch,1
42,1.00269,2,19200,19200,launch,1
43,1.00399,2,19200,19200,launch,1
44,0.99552,2,19200,19200,launch,1
45,1.00133,2,19200,19200,launch,1
46,0.994888,2,19200,19200,launch,1
47,1.01065,2,19200,19200,launch,1
48,1.00364,2,19200,19200,launch,1
49,1.02295,2,19200,19200,launch,1
50,0.99777,2,19200,19200,launch,1
51,0.990761,2,19200,19200,launch,1
52,0.993625,2,19200,19200,launch,1
53,1.00925,2,19200,19200,launch,1
54,0.999127,2,19200,19200,launch,1
55,1.01755,2,19200,19200,launch,1
56,0.996544,2,19200,19200,launch,1
57,0.99576,2,19200,19200,launch,1
58,0.992855,2,19200,19200,launch,1
59,0.992097,2,19200,19200,launch,1
60,0.992805,2,19200,19200,launch,1
61,0.994576,2,19200,19200,launch,1
62,0.994308,2,19200,19200,launch,1
63,1.00197,2,19200,19200,launch,1
64,0.998423,2,19200,19200,launch,1
65,0.99299,2,19200,19200,launch,1
66,1.01607,2,19200,19200,launch,1
67,1.00822,2,19200,19200,launch,1
68,0.996569,2,19200,19200,launch,1
69,1.00127,2,19200,19200,launch,1
70,1.00687,2,19200,19200,launch,1
71,0.991153,2,19200,19200,launch,1
72,0.988856,2,19200,19200,launch,1
73,0.993935,2,19200,19200,launch,1
74,0.999354,2,19200,19200,launch,1
75,1.00181,2,19200,19200,launch,1
76,1.0098,2,19200,19200,launch,1
77,1.03081,2,19200,19200,launch,1
78,0.99328,2,19200,19200,launch,1
79,1.01723,2,19200,19200,launch,1
80,1.02559,2,19200,19200,launch,1
81,1.00512,2,19200,19200,launch,1
82,1.00459,2,19200,19200,launch,1
83,1.00144,2,19200,19200,launch,1
84,1.01268,2,19200,19200,launch,1
85,1.01537,2,19200,19200,launch,1
