time,kernel,dimension,blocksize,operation,
0,1.08691,576,20480,2560,launch,1
1,1.09478,576,20480,2560,launch,1
2,1.0964,576,20480,2560,launch,1
3,1.09753,576,20480,2560,launch,1
4,1.09781,576,20480,2560,launch,1
5,1.09702,576,20480,2560,launch,1
6,1.09645,576,20480,2560,launch,1
7,1.09858,576,20480,2560,launch,1
8,1.09975,576,20480,2560,launch,1
9,1.09964,576,20480,2560,launch,1
10,1.10076,576,20480,2560,launch,1
11,1.09991,576,20480,2560,launch,1
12,1.10097,576,20480,2560,launch,1
13,1.10085,576,20480,2560,launch,1
14,1.10137,576,20480,2560,launch,1
15,1.10115,576,20480,2560,launch,1
16,1.10217,576,20480,2560,launch,1
17,1.10411,576,20480,2560,launch,1
18,1.1035,576,20480,2560,launch,1
19,1.10333,576,20480,2560,launch,1
20,1.10248,576,20480,2560,launch,1
21,1.104,576,20480,2560,launch,1
22,1.10473,576,20480,2560,launch,1
23,1.10491,576,20480,2560,launch,1
24,1.10368,576,20480,2560,launch,1
25,1.10556,576,20480,2560,launch,1
26,1.10494,576,20480,2560,launch,1
27,1.10648,576,20480,2560,launch,1
28,1.10586,576,20480,2560,launch,1
29,1.10824,576,20480,2560,launch,1
30,1.10873,576,20480,2560,launch,1
31,1.10842,576,20480,2560,launch,1
32,1.10706,576,20480,2560,launch,1
33,1.10869,576,20480,2560,launch,1
34,1.10871,576,20480,2560,launch,1
35,1.10581,576,20480,2560,launch,1
36,1.10598,576,20480,2560,launch,1
37,1.10489,576,20480,2560,launch,1
38,1.10588,576,20480,2560,launch,1
39,1.10535,576,20480,2560,launch,1
40,1.10359,576,20480,2560,launch,1
41,1.10479,576,20480,2560,launch,1
42,1.10569,576,20480,2560,launch,1
43,1.10637,576,20480,2560,launch,1
44,1.10572,576,20480,2560,launch,1
45,1.10527,576,20480,2560,launch,1
46,1.10709,576,20480,2560,launch,1
47,1.10634,576,20480,2560,launch,1
48,1.10549,576,20480,2560,launch,1
49,1.10673,576,20480,2560,launch,1
50,1.10707,576,20480,2560,launch,1
51,1.10627,576,20480,2560,launch,1
52,1.10601,576,20480,2560,launch,1
53,1.10683,576,20480,2560,launch,1
54,1.10753,576,20480,2560,launch,1
55,1.10822,576,20480,2560,launch,1
56,1.10647,576,20480,2560,launch,1
57,1.10735,576,20480,2560,launch,1
58,1.10746,576,20480,2560,launch,1
59,1.10719,576,20480,2560,launch,1
60,1.10381,576,20480,2560,launch,1
61,1.10731,576,20480,2560,launch,1
62,1.1084,576,20480,2560,launch,1
63,1.10801,576,20480,2560,launch,1
64,1.10803,576,20480,2560,launch,1
65,1.10893,576,20480,2560,launch,1
66,1.10952,576,20480,2560,launch,1
67,1.10797,576,20480,2560,launch,1
68,1.10949,576,20480,2560,launch,1
69,1.10974,576,20480,2560,launch,1
70,1.1083,576,20480,2560,launch,1
71,1.10749,576,20480,2560,launch,1
72,1.10826,576,20480,2560,launch,1
73,1.10772,576,20480,2560,launch,1
74,1.10712,576,20480,2560,launch,1
75,1.10824,576,20480,2560,launch,1
76,1.10779,576,20480,2560,launch,1
77,1.10869,576,20480,2560,launch,1
78,1.10987,576,20480,2560,launch,1
79,1.10822,576,20480,2560,launch,1
80,1.10682,576,20480,2560,launch,1
81,1.1103,576,20480,2560,launch,1
82,1.10805,576,20480,2560,launch,1
83,1.11028,576,20480,2560,launch,1
84,1.10999,576,20480,2560,launch,1
85,1.10927,576,20480,2560,launch,1
86,1.10956,576,20480,2560,launch,1
87,1.10835,576,20480,2560,launch,1
88,1.10783,576,20480,2560,launch,1
89,1.10898,576,20480,2560,launch,1
90,1.10995,576,20480,2560,launch,1
91,1.10867,576,20480,2560,launch,1
92,1.10892,576,20480,2560,launch,1
93,1.1099,576,20480,2560,launch,1
94,1.1104,576,20480,2560,launch,1
95,1.10978,576,20480,2560,launch,1
96,1.10984,576,20480,2560,launch,1
97,1.11074,576,20480,2560,launch,1
98,1.10958,576,20480,2560,launch,1
99,1.11036,576,20480,2560,launch,1
100,1.10677,576,20480,2560,launch,1
101,1.10973,576,20480,2560,launch,1
102,1.11029,576,20480,2560,launch,1
103,1.11071,576,20480,2560,launch,1
104,1.10977,576,20480,2560,launch,1
105,1.11028,576,20480,2560,launch,1
106,1.11033,576,20480,2560,launch,1
107,1.10974,576,20480,2560,launch,1
108,1.10981,576,20480,2560,launch,1
109,1.11031,576,20480,2560,launch,1
110,1.11,576,20480,2560,launch,1
111,1.11002,576,20480,2560,launch,1
112,1.11066,576,20480,2560,launch,1
113,1.10982,576,20480,2560,launch,1
114,1.11038,576,20480,2560,launch,1
115,1.1093,576,20480,2560,launch,1
116,1.10973,576,20480,2560,launch,1
117,1.11006,576,20480,2560,launch,1
118,1.1102,576,20480,2560,launch,1
119,1.11007,576,20480,2560,launch,1
120,1.10687,576,20480,2560,launch,1
121,1.11002,576,20480,2560,launch,1
122,1.1097,576,20480,2560,launch,1
