index,time,kernel,dimension,blocksizeoperation,cudagraph,
0,1.30713,48400,14080,64,launch,0
1,1.30727,48400,14080,64,launch,0
2,1.30756,48400,14080,64,launch,0
3,1.30765,48400,14080,64,launch,0
4,1.30722,48400,14080,64,launch,0
5,1.30592,48400,14080,64,launch,0
6,1.30598,48400,14080,64,launch,0
7,1.30594,48400,14080,64,launch,0
8,1.30593,48400,14080,64,launch,0
9,1.30598,48400,14080,64,launch,0
10,1.30599,48400,14080,64,launch,0
11,1.30595,48400,14080,64,launch,0
12,1.30583,48400,14080,64,launch,0
13,1.30633,48400,14080,64,launch,0
14,1.30696,48400,14080,64,launch,0
15,1.30696,48400,14080,64,launch,0
16,1.30686,48400,14080,64,launch,0
17,1.3069,48400,14080,64,launch,0
18,1.30689,48400,14080,64,launch,0
19,1.30687,48400,14080,64,launch,0
20,1.30694,48400,14080,64,launch,0
21,1.3069,48400,14080,64,launch,0
22,1.30694,48400,14080,64,launch,0
23,1.30693,48400,14080,64,launch,0
24,1.30696,48400,14080,64,launch,0
25,1.30686,48400,14080,64,launch,0
26,1.307,48400,14080,64,launch,0
27,1.3064,48400,14080,64,launch,0
28,1.30582,48400,14080,64,launch,0
29,1.30574,48400,14080,64,launch,0
30,1.30576,48400,14080,64,launch,0
31,1.30579,48400,14080,64,launch,0
32,1.30639,48400,14080,64,launch,0
33,1.30695,48400,14080,64,launch,0
34,1.30703,48400,14080,64,launch,0
35,1.30706,48400,14080,64,launch,0
36,1.307,48400,14080,64,launch,0
37,1.30694,48400,14080,64,launch,0
38,1.30702,48400,14080,64,launch,0
39,1.30702,48400,14080,64,launch,0
40,1.307,48400,14080,64,launch,0
41,1.30695,48400,14080,64,launch,0
42,1.30705,48400,14080,64,launch,0
43,1.30702,48400,14080,64,launch,0
44,1.30708,48400,14080,64,launch,0
45,1.3071,48400,14080,64,launch,0
46,1.30702,48400,14080,64,launch,0
47,1.30705,48400,14080,64,launch,0
48,1.30705,48400,14080,64,launch,0
49,1.30643,48400,14080,64,launch,0
50,1.30637,48400,14080,64,launch,0
51,1.30633,48400,14080,64,launch,0
52,1.30636,48400,14080,64,launch,0
53,1.30646,48400,14080,64,launch,0
54,1.3064,48400,14080,64,launch,0
55,1.30643,48400,14080,64,launch,0
56,1.30645,48400,14080,64,launch,0
57,1.30651,48400,14080,64,launch,0
58,1.30652,48400,14080,64,launch,0
59,1.30647,48400,14080,64,launch,0
60,1.30654,48400,14080,64,launch,0
61,1.30613,48400,14080,64,launch,0
62,1.30605,48400,14080,64,launch,0
63,1.30597,48400,14080,64,launch,0
64,1.30585,48400,14080,64,launch,0
65,1.30595,48400,14080,64,launch,0
66,1.30591,48400,14080,64,launch,0
67,1.30596,48400,14080,64,launch,0
68,1.30591,48400,14080,64,launch,0
69,1.30581,48400,14080,64,launch,0
70,1.3058,48400,14080,64,launch,0
71,1.3057,48400,14080,64,launch,0
72,1.30556,48400,14080,64,launch,0
73,1.30548,48400,14080,64,launch,0
74,1.30545,48400,14080,64,launch,0
75,1.30547,48400,14080,64,launch,0
76,1.30547,48400,14080,64,launch,0
77,1.30548,48400,14080,64,launch,0
78,1.30557,48400,14080,64,launch,0
79,1.30543,48400,14080,64,launch,0
80,1.30539,48400,14080,64,launch,0
81,1.30556,48400,14080,64,launch,0
82,1.3055,48400,14080,64,launch,0
83,1.30621,48400,14080,64,launch,0
84,1.3072,48400,14080,64,launch,0
85,1.30652,48400,14080,64,launch,0
86,1.3061,48400,14080,64,launch,0
87,1.3079,48400,14080,64,launch,0
88,1.30662,48400,14080,64,launch,0
89,1.30671,48400,14080,64,launch,0
90,1.30826,48400,14080,64,launch,0
91,1.30718,48400,14080,64,launch,0
92,1.30697,48400,14080,64,launch,0
93,1.30796,48400,14080,64,launch,0
94,1.30721,48400,14080,64,launch,0
95,1.30757,48400,14080,64,launch,0
96,1.30766,48400,14080,64,launch,0
97,1.30824,48400,14080,64,launch,0
98,1.30983,48400,14080,64,launch,0
99,1.30941,48400,14080,64,launch,0
100,1.30927,48400,14080,64,launch,0
101,1.30952,48400,14080,64,launch,0
102,1.30959,48400,14080,64,launch,0
103,1.309,48400,14080,64,launch,0
104,1.31031,48400,14080,64,launch,0
105,1.30892,48400,14080,64,launch,0
