index,time,kernel,dimension,blocksize,operation,cudagraph
0,5.31662,16,30720,7680,launch,0
1,5.33317,16,30720,7680,launch,0
2,5.37281,16,30720,7680,launch,0
3,5.36987,16,30720,7680,launch,0
4,5.34809,16,30720,7680,launch,0
5,5.37458,16,30720,7680,launch,0
6,5.36865,16,30720,7680,launch,0
7,5.38454,16,30720,7680,launch,0
8,5.35445,16,30720,7680,launch,0
9,5.36328,16,30720,7680,launch,0
10,5.38239,16,30720,7680,launch,0
11,5.39227,16,30720,7680,launch,0
12,5.37809,16,30720,7680,launch,0
13,5.39926,16,30720,7680,launch,0
14,5.41278,16,30720,7680,launch,0
15,5.40549,16,30720,7680,launch,0
16,5.41606,16,30720,7680,launch,0
17,5.4197,16,30720,7680,launch,0
18,5.42881,16,30720,7680,launch,0
19,5.43982,16,30720,7680,launch,0
20,5.43021,16,30720,7680,launch,0
21,5.44864,16,30720,7680,launch,0
22,5.44783,16,30720,7680,launch,0
23,5.43583,16,30720,7680,launch,0
24,5.45853,16,30720,7680,launch,0
25,5.46935,16,30720,7680,launch,0
26,5.45346,16,30720,7680,launch,0
27,5.47412,16,30720,7680,launch,0
28,5.4553,16,30720,7680,launch,0
29,5.45795,16,30720,7680,launch,0
30,5.46816,16,30720,7680,launch,0
31,5.46238,16,30720,7680,launch,0
32,5.45943,16,30720,7680,launch,0
33,5.4733,16,30720,7680,launch,0
34,5.46884,16,30720,7680,launch,0
35,5.45435,16,30720,7680,launch,0
36,5.47414,16,30720,7680,launch,0
37,5.46794,16,30720,7680,launch,0
38,5.4448,16,30720,7680,launch,0
39,5.46407,16,30720,7680,launch,0
40,5.45535,16,30720,7680,launch,0
41,5.44768,16,30720,7680,launch,0
42,5.46158,16,30720,7680,launch,0
43,5.45824,16,30720,7680,launch,0
44,5.45061,16,30720,7680,launch,0
45,5.46352,16,30720,7680,launch,0
46,5.45884,16,30720,7680,launch,0
47,5.4428,16,30720,7680,launch,0
48,5.45229,16,30720,7680,launch,0
49,5.44963,16,30720,7680,launch,0
50,5.44724,16,30720,7680,launch,0
51,5.46262,16,30720,7680,launch,0
52,5.45623,16,30720,7680,launch,0
53,5.45181,16,30720,7680,launch,0
54,5.46372,16,30720,7680,launch,0
55,5.45857,16,30720,7680,launch,0
