index,time,kernel,dimension,blocksize,operation,cudagraph,
0,0.386073,1,14080,14080,launch,1
1,0.395165,1,14080,14080,launch,1
2,0.399149,1,14080,14080,launch,1
3,0.386538,1,14080,14080,launch,1
4,0.404023,1,14080,14080,launch,1
5,0.399459,1,14080,14080,launch,1
6,0.394434,1,14080,14080,launch,1
7,0.390523,1,14080,14080,launch,1
8,0.395622,1,14080,14080,launch,1
9,0.400289,1,14080,14080,launch,1
10,0.409109,1,14080,14080,launch,1
11,0.395784,1,14080,14080,launch,1
12,0.407211,1,14080,14080,launch,1
13,0.388353,1,14080,14080,launch,1
14,0.403412,1,14080,14080,launch,1
15,0.38964,1,14080,14080,launch,1
16,0.391551,1,14080,14080,launch,1
17,0.390926,1,14080,14080,launch,1
18,0.388416,1,14080,14080,launch,1
19,0.403395,1,14080,14080,launch,1
20,0.399919,1,14080,14080,launch,1
21,0.388897,1,14080,14080,launch,1
22,0.408388,1,14080,14080,launch,1
23,0.406795,1,14080,14080,launch,1
24,0.397849,1,14080,14080,launch,1
25,0.401719,1,14080,14080,launch,1
26,0.390047,1,14080,14080,launch,1
27,0.400661,1,14080,14080,launch,1
28,0.406073,1,14080,14080,launch,1
29,0.394918,1,14080,14080,launch,1
30,0.388103,1,14080,14080,launch,1
31,0.38913,1,14080,14080,launch,1
32,0.390103,1,14080,14080,launch,1
33,0.402876,1,14080,14080,launch,1
34,0.397267,1,14080,14080,launch,1
35,0.397813,1,14080,14080,launch,1
36,0.404092,1,14080,14080,launch,1
37,0.387837,1,14080,14080,launch,1
38,0.390166,1,14080,14080,launch,1
39,0.390732,1,14080,14080,launch,1
40,0.395354,1,14080,14080,launch,1
41,0.399744,1,14080,14080,launch,1
42,0.403276,1,14080,14080,launch,1
43,0.388558,1,14080,14080,launch,1
44,0.412087,1,14080,14080,launch,1
45,0.398552,1,14080,14080,launch,1
46,0.400184,1,14080,14080,launch,1
47,0.390583,1,14080,14080,launch,1
48,0.403168,1,14080,14080,launch,1
49,0.390453,1,14080,14080,launch,1
50,0.397326,1,14080,14080,launch,1
51,0.396381,1,14080,14080,launch,1
52,0.39931,1,14080,14080,launch,1
53,0.392605,1,14080,14080,launch,1
54,0.398947,1,14080,14080,launch,1
55,0.399479,1,14080,14080,launch,1
56,0.395571,1,14080,14080,launch,1
57,0.394487,1,14080,14080,launch,1
58,0.39102,1,14080,14080,launch,1
59,0.391104,1,14080,14080,launch,1
60,0.389144,1,14080,14080,launch,1
61,0.390661,1,14080,14080,launch,1
62,0.389555,1,14080,14080,launch,1
63,0.389137,1,14080,14080,launch,1
64,0.391655,1,14080,14080,launch,1
65,0.389137,1,14080,14080,launch,1
66,0.391368,1,14080,14080,launch,1
67,0.400419,1,14080,14080,launch,1
68,0.398162,1,14080,14080,launch,1
69,0.390057,1,14080,14080,launch,1
70,0.410761,1,14080,14080,launch,1
71,0.391108,1,14080,14080,launch,1
72,0.394604,1,14080,14080,launch,1
73,0.391366,1,14080,14080,launch,1
74,0.389137,1,14080,14080,launch,1
75,0.391458,1,14080,14080,launch,1
76,0.389607,1,14080,14080,launch,1
77,0.390808,1,14080,14080,launch,1
78,0.391655,1,14080,14080,launch,1
79,0.389141,1,14080,14080,launch,1
80,0.398127,1,14080,14080,launch,1
81,0.391337,1,14080,14080,launch,1
82,0.403654,1,14080,14080,launch,1
83,0.392189,1,14080,14080,launch,1
84,0.389139,1,14080,14080,launch,1
85,0.398899,1,14080,14080,launch,1
86,0.399896,1,14080,14080,launch,1
87,0.391034,1,14080,14080,launch,1
88,0.391373,1,14080,14080,launch,1
89,0.390809,1,14080,14080,launch,1
90,0.390901,1,14080,14080,launch,1
91,0.390651,1,14080,14080,launch,1
92,0.390035,1,14080,14080,launch,1
93,0.395358,1,14080,14080,launch,1
94,0.391282,1,14080,14080,launch,1
95,0.391941,1,14080,14080,launch,1
96,0.390509,1,14080,14080,launch,1
97,0.390533,1,14080,14080,launch,1
98,0.392182,1,14080,14080,launch,1
99,0.404641,1,14080,14080,launch,1
100,0.402287,1,14080,14080,launch,1
101,0.402087,1,14080,14080,launch,1
102,0.390828,1,14080,14080,launch,1
103,0.390809,1,14080,14080,launch,1
104,0.39247,1,14080,14080,launch,1
105,0.390529,1,14080,14080,launch,1
106,0.390599,1,14080,14080,launch,1
107,0.390746,1,14080,14080,launch,1
108,0.399856,1,14080,14080,launch,1
109,0.400705,1,14080,14080,launch,1
110,0.396353,1,14080,14080,launch,1
111,0.392057,1,14080,14080,launch,1
112,0.391183,1,14080,14080,launch,1
113,0.390528,1,14080,14080,launch,1
