index,time,kernel,dimension,blocksize
0,4.43015,2500,32000,640
1,4.45021,2500,32000,640
2,4.46352,2500,32000,640
3,4.46971,2500,32000,640
4,4.48371,2500,32000,640
5,4.49666,2500,32000,640
6,4.50243,2500,32000,640
7,4.51283,2500,32000,640
8,4.5187,2500,32000,640
9,4.5194,2500,32000,640
10,4.52936,2500,32000,640
11,4.53202,2500,32000,640
12,4.53765,2500,32000,640
13,4.53725,2500,32000,640
14,4.54673,2500,32000,640
15,4.54785,2500,32000,640
16,4.54877,2500,32000,640
17,4.5525,2500,32000,640
18,4.55425,2500,32000,640
19,4.55641,2500,32000,640
20,4.55765,2500,32000,640
21,4.56102,2500,32000,640
22,4.56114,2500,32000,640
23,4.56127,2500,32000,640
24,4.56444,2500,32000,640
25,4.56156,2500,32000,640
26,4.56244,2500,32000,640
27,4.5633,2500,32000,640
28,4.56342,2500,32000,640
29,4.56379,2500,32000,640
30,4.56428,2500,32000,640
31,4.56313,2500,32000,640
32,4.56443,2500,32000,640
33,4.56355,2500,32000,640
34,4.56599,2500,32000,640
35,4.56421,2500,32000,640
36,4.5635,2500,32000,640
37,4.56468,2500,32000,640
38,4.56505,2500,32000,640
39,4.56143,2500,32000,640
40,4.56629,2500,32000,640
41,4.56356,2500,32000,640
42,4.56333,2500,32000,640
43,4.56627,2500,32000,640
44,4.56293,2500,32000,640
45,4.56617,2500,32000,640
46,4.56437,2500,32000,640
47,4.56722,2500,32000,640
48,4.56378,2500,32000,640
49,4.56399,2500,32000,640
50,4.56588,2500,32000,640
51,4.56264,2500,32000,640
52,4.566,2500,32000,640
53,4.56495,2500,32000,640
54,4.56373,2500,32000,640
55,4.56409,2500,32000,640
56,4.56401,2500,32000,640
57,4.56252,2500,32000,640
58,4.56588,2500,32000,640
59,4.56235,2500,32000,640
60,4.56836,2500,32000,640
61,4.56383,2500,32000,640
62,4.56663,2500,32000,640
63,4.56367,2500,32000,640
64,4.56282,2500,32000,640
65,4.56578,2500,32000,640
66,4.56024,2500,32000,640
67,4.56361,2500,32000,640
68,4.56067,2500,32000,640
69,4.5632,2500,32000,640
70,4.56037,2500,32000,640
71,4.563,2500,32000,640
72,4.56184,2500,32000,640
73,4.56041,2500,32000,640
74,4.56225,2500,32000,640
75,4.55995,2500,32000,640
76,4.56009,2500,32000,640
77,4.55997,2500,32000,640
78,4.55886,2500,32000,640
79,4.55868,2500,32000,640
80,4.55585,2500,32000,640
81,4.55832,2500,32000,640
82,4.55521,2500,32000,640
83,4.55384,2500,32000,640
84,4.55264,2500,32000,640
85,4.55375,2500,32000,640
86,4.553,2500,32000,640
87,4.55424,2500,32000,640
88,4.55468,2500,32000,640
89,4.55331,2500,32000,640
90,4.55323,2500,32000,640
91,4.55423,2500,32000,640
92,4.55246,2500,32000,640
93,4.55078,2500,32000,640
94,4.55363,2500,32000,640
95,4.55137,2500,32000,640
96,4.54999,2500,32000,640
97,4.55144,2500,32000,640
98,4.54834,2500,32000,640
99,4.55005,2500,32000,640
100,4.54857,2500,32000,640
101,4.55237,2500,32000,640
102,4.54634,2500,32000,640
103,4.54881,2500,32000,640
104,4.55327,2500,32000,640
105,4.546,2500,32000,640
