time,kernel,dimension,blocksize,operation,
0,0.502907,2,35840,35840,graphApiYesDependency,1
1,0.000244732,2,35840,35840,graphApiYesDependency,1
2,0.000244402,2,35840,35840,graphApiYesDependency,1
3,0.000274468,2,35840,35840,graphApiYesDependency,1
4,0.000243139,2,35840,35840,graphApiYesDependency,1
5,0.000250774,2,35840,35840,graphApiYesDependency,1
6,0.000362784,2,35840,35840,graphApiYesDependency,1
7,0.000264068,2,35840,35840,graphApiYesDependency,1
8,0.000251875,2,35840,35840,graphApiYesDependency,1
9,0.000248459,2,35840,35840,graphApiYesDependency,1
