time,kernel,dimension,blocksize,operation,
0,0.99237,36,19200,6400,launch,1
1,0.988845,36,19200,6400,launch,1
2,0.990501,36,19200,6400,launch,1
3,0.990557,36,19200,6400,launch,1
4,0.992269,36,19200,6400,launch,1
5,0.991576,36,19200,6400,launch,1
6,0.991705,36,19200,6400,launch,1
7,0.995956,36,19200,6400,launch,1
8,0.993704,36,19200,6400,launch,1
9,0.995369,36,19200,6400,launch,1
10,1.00004,36,19200,6400,launch,1
11,0.993303,36,19200,6400,launch,1
12,0.99257,36,19200,6400,launch,1
13,0.997513,36,19200,6400,launch,1
14,1.00039,36,19200,6400,launch,1
15,0.993091,36,19200,6400,launch,1
16,0.995282,36,19200,6400,launch,1
17,0.995814,36,19200,6400,launch,1
18,1.00183,36,19200,6400,launch,1
19,0.998263,36,19200,6400,launch,1
20,0.997258,36,19200,6400,launch,1
21,0.999137,36,19200,6400,launch,1
22,1.0028,36,19200,6400,launch,1
23,1.00765,36,19200,6400,launch,1
24,1.01574,36,19200,6400,launch,1
25,1.00577,36,19200,6400,launch,1
26,1.00569,36,19200,6400,launch,1
27,1.00449,36,19200,6400,launch,1
28,1.01514,36,19200,6400,launch,1
29,1.00569,36,19200,6400,launch,1
30,1.0111,36,19200,6400,launch,1
31,1.00648,36,19200,6400,launch,1
32,1.00917,36,19200,6400,launch,1
33,1.00555,36,19200,6400,launch,1
34,1.01521,36,19200,6400,launch,1
35,1.01168,36,19200,6400,launch,1
36,1.00736,36,19200,6400,launch,1
37,1.00462,36,19200,6400,launch,1
38,1.00609,36,19200,6400,launch,1
39,1.00456,36,19200,6400,launch,1
40,1.00158,36,19200,6400,launch,1
41,1.0002,36,19200,6400,launch,1
42,1.0004,36,19200,6400,launch,1
43,1.00946,36,19200,6400,launch,1
44,1.00314,36,19200,6400,launch,1
45,1.00561,36,19200,6400,launch,1
46,1.00187,36,19200,6400,launch,1
47,1.00604,36,19200,6400,launch,1
48,1.00351,36,19200,6400,launch,1
49,1.00724,36,19200,6400,launch,1
50,1.00802,36,19200,6400,launch,1
51,1.00357,36,19200,6400,launch,1
52,1.00692,36,19200,6400,launch,1
53,1.00232,36,19200,6400,launch,1
54,1.00932,36,19200,6400,launch,1
55,1.00071,36,19200,6400,launch,1
56,1.00622,36,19200,6400,launch,1
57,1.00117,36,19200,6400,launch,1
58,1.00123,36,19200,6400,launch,1
59,1.00634,36,19200,6400,launch,1
60,1.00571,36,19200,6400,launch,1
61,1.00677,36,19200,6400,launch,1
62,1.01442,36,19200,6400,launch,1
63,1.00918,36,19200,6400,launch,1
64,1.01016,36,19200,6400,launch,1
65,1.00533,36,19200,6400,launch,1
66,1.00754,36,19200,6400,launch,1
67,1.00901,36,19200,6400,launch,1
68,1.01816,36,19200,6400,launch,1
69,1.00472,36,19200,6400,launch,1
70,1.00696,36,19200,6400,launch,1
71,1.0158,36,19200,6400,launch,1
72,1.00956,36,19200,6400,launch,1
73,1.01163,36,19200,6400,launch,1
74,1.01062,36,19200,6400,launch,1
75,1.01019,36,19200,6400,launch,1
76,1.00459,36,19200,6400,launch,1
77,1.00669,36,19200,6400,launch,1
78,1.00666,36,19200,6400,launch,1
79,1.00886,36,19200,6400,launch,1
80,1.01104,36,19200,6400,launch,1
81,1.00757,36,19200,6400,launch,1
82,1.02331,36,19200,6400,launch,1
83,1.01099,36,19200,6400,launch,1
84,1.01668,36,19200,6400,launch,1
85,1.01253,36,19200,6400,launch,1
86,1.02327,36,19200,6400,launch,1
87,1.01699,36,19200,6400,launch,1
88,1.01354,36,19200,6400,launch,1
89,1.01674,36,19200,6400,launch,1
90,1.00986,36,19200,6400,launch,1
91,1.00741,36,19200,6400,launch,1
92,1.01373,36,19200,6400,launch,1
93,1.01179,36,19200,6400,launch,1
94,1.01176,36,19200,6400,launch,1
95,1.01062,36,19200,6400,launch,1
96,1.00868,36,19200,6400,launch,1
97,1.0083,36,19200,6400,launch,1
98,1.01255,36,19200,6400,launch,1
99,1.00947,36,19200,6400,launch,1
100,1.01453,36,19200,6400,launch,1
101,1.01019,36,19200,6400,launch,1
102,1.01556,36,19200,6400,launch,1
103,1.00892,36,19200,6400,launch,1
104,1.00743,36,19200,6400,launch,1
105,1.01331,36,19200,6400,launch,1
106,1.00541,36,19200,6400,launch,1
107,1.01551,36,19200,6400,launch,1
108,1.01181,36,19200,6400,launch,1
109,1.01225,36,19200,6400,launch,1
110,1.01676,36,19200,6400,launch,1
111,1.01086,36,19200,6400,launch,1
112,1.01682,36,19200,6400,launch,1
113,1.01484,36,19200,6400,launch,1
114,1.00833,36,19200,6400,launch,1
115,1.01263,36,19200,6400,launch,1
