index,time,kernel,dimension,blocksize,operation,cudagraph
0,4.7245,169,33280,2560,launch,0
1,4.76435,169,33280,2560,launch,0
2,4.77043,169,33280,2560,launch,0
3,4.77434,169,33280,2560,launch,0
4,4.78672,169,33280,2560,launch,0
5,4.79662,169,33280,2560,launch,0
6,4.80666,169,33280,2560,launch,0
7,4.80938,169,33280,2560,launch,0
8,4.81627,169,33280,2560,launch,0
9,4.8272,169,33280,2560,launch,0
10,4.82994,169,33280,2560,launch,0
11,4.83335,169,33280,2560,launch,0
12,4.83148,169,33280,2560,launch,0
13,4.85433,169,33280,2560,launch,0
14,4.83463,169,33280,2560,launch,0
15,4.8558,169,33280,2560,launch,0
16,4.85124,169,33280,2560,launch,0
17,4.84861,169,33280,2560,launch,0
18,4.85363,169,33280,2560,launch,0
19,4.8595,169,33280,2560,launch,0
20,4.8538,169,33280,2560,launch,0
21,4.86122,169,33280,2560,launch,0
22,4.85765,169,33280,2560,launch,0
23,4.87683,169,33280,2560,launch,0
24,4.86346,169,33280,2560,launch,0
25,4.86223,169,33280,2560,launch,0
26,4.86163,169,33280,2560,launch,0
27,4.85639,169,33280,2560,launch,0
28,4.85688,169,33280,2560,launch,0
29,4.85328,169,33280,2560,launch,0
30,4.85089,169,33280,2560,launch,0
31,4.85564,169,33280,2560,launch,0
32,4.86342,169,33280,2560,launch,0
33,4.85602,169,33280,2560,launch,0
34,4.85582,169,33280,2560,launch,0
35,4.85289,169,33280,2560,launch,0
36,4.85249,169,33280,2560,launch,0
37,4.86473,169,33280,2560,launch,0
38,4.86189,169,33280,2560,launch,0
39,4.86071,169,33280,2560,launch,0
40,4.86076,169,33280,2560,launch,0
41,4.86529,169,33280,2560,launch,0
42,4.85319,169,33280,2560,launch,0
43,4.85646,169,33280,2560,launch,0
44,4.85181,169,33280,2560,launch,0
45,4.86235,169,33280,2560,launch,0
46,4.8448,169,33280,2560,launch,0
47,4.84833,169,33280,2560,launch,0
48,4.85352,169,33280,2560,launch,0
49,4.85206,169,33280,2560,launch,0
50,4.8418,169,33280,2560,launch,0
51,4.84301,169,33280,2560,launch,0
52,4.84521,169,33280,2560,launch,0
53,4.86441,169,33280,2560,launch,0
54,4.85597,169,33280,2560,launch,0
55,4.85924,169,33280,2560,launch,0
56,4.8572,169,33280,2560,launch,0
57,4.85171,169,33280,2560,launch,0
58,4.84759,169,33280,2560,launch,0
59,4.84198,169,33280,2560,launch,0
60,4.85025,169,33280,2560,launch,0
61,4.84949,169,33280,2560,launch,0
62,4.85062,169,33280,2560,launch,0
63,4.85388,169,33280,2560,launch,0
64,4.84206,169,33280,2560,launch,0
65,4.85284,169,33280,2560,launch,0
66,4.84852,169,33280,2560,launch,0
67,4.85433,169,33280,2560,launch,0
68,4.84356,169,33280,2560,launch,0
69,4.85841,169,33280,2560,launch,0
70,4.8568,169,33280,2560,launch,0
71,4.84246,169,33280,2560,launch,0
72,4.84501,169,33280,2560,launch,0
73,4.84766,169,33280,2560,launch,0
74,4.84614,169,33280,2560,launch,0
75,4.84518,169,33280,2560,launch,0
76,4.84812,169,33280,2560,launch,0
77,4.85903,169,33280,2560,launch,0
78,4.85019,169,33280,2560,launch,0
79,4.85422,169,33280,2560,launch,0
80,4.85144,169,33280,2560,launch,0
81,4.84917,169,33280,2560,launch,0
82,4.84869,169,33280,2560,launch,0
83,4.86039,169,33280,2560,launch,0
84,4.85005,169,33280,2560,launch,0
85,4.84522,169,33280,2560,launch,0
86,4.84775,169,33280,2560,launch,0
87,4.85344,169,33280,2560,launch,0
88,4.85597,169,33280,2560,launch,0
89,4.84279,169,33280,2560,launch,0
90,4.84616,169,33280,2560,launch,0
91,4.84009,169,33280,2560,launch,0
92,4.85276,169,33280,2560,launch,0
93,4.85383,169,33280,2560,launch,0
94,4.86085,169,33280,2560,launch,0
95,4.8534,169,33280,2560,launch,0
96,4.84667,169,33280,2560,launch,0
97,4.84743,169,33280,2560,launch,0
98,4.84824,169,33280,2560,launch,0
99,4.85231,169,33280,2560,launch,0
100,4.84837,169,33280,2560,launch,0
101,4.84623,169,33280,2560,launch,0
102,4.85285,169,33280,2560,launch,0
103,4.84331,169,33280,2560,launch,0
104,4.85592,169,33280,2560,launch,0
105,4.8608,169,33280,2560,launch,0
106,4.84424,169,33280,2560,launch,0
107,4.84813,169,33280,2560,launch,0
108,4.84477,169,33280,2560,launch,0
109,4.86066,169,33280,2560,launch,0
110,4.85212,169,33280,2560,launch,0
111,4.86007,169,33280,2560,launch,0
112,4.85617,169,33280,2560,launch,0
113,4.86139,169,33280,2560,launch,0
114,4.84663,169,33280,2560,launch,0
