index,time,kernel,dimension,blocksizeoperation,cudagraph,
0,0.283511,1,12800,12800,launch,0
1,0.296615,1,12800,12800,launch,0
2,0.295862,1,12800,12800,launch,0
3,0.29444,1,12800,12800,launch,0
4,0.28847,1,12800,12800,launch,0
5,0.289861,1,12800,12800,launch,0
6,0.295509,1,12800,12800,launch,0
7,0.300655,1,12800,12800,launch,0
8,0.298694,1,12800,12800,launch,0
9,0.29121,1,12800,12800,launch,0
10,0.291069,1,12800,12800,launch,0
11,0.299822,1,12800,12800,launch,0
12,0.289935,1,12800,12800,launch,0
13,0.291862,1,12800,12800,launch,0
14,0.299267,1,12800,12800,launch,0
15,0.290238,1,12800,12800,launch,0
16,0.292452,1,12800,12800,launch,0
17,0.291892,1,12800,12800,launch,0
18,0.291913,1,12800,12800,launch,0
19,0.291487,1,12800,12800,launch,0
20,0.292291,1,12800,12800,launch,0
21,0.292451,1,12800,12800,launch,0
22,0.291616,1,12800,12800,launch,0
23,0.291904,1,12800,12800,launch,0
24,0.292452,1,12800,12800,launch,0
25,0.291625,1,12800,12800,launch,0
26,0.291898,1,12800,12800,launch,0
27,0.292454,1,12800,12800,launch,0
28,0.291895,1,12800,12800,launch,0
29,0.292441,1,12800,12800,launch,0
30,0.292453,1,12800,12800,launch,0
31,0.292455,1,12800,12800,launch,0
32,0.291623,1,12800,12800,launch,0
33,0.300982,1,12800,12800,launch,0
34,0.300003,1,12800,12800,launch,0
35,0.299063,1,12800,12800,launch,0
36,0.298704,1,12800,12800,launch,0
37,0.292519,1,12800,12800,launch,0
38,0.292454,1,12800,12800,launch,0
39,0.291898,1,12800,12800,launch,0
40,0.293011,1,12800,12800,launch,0
41,0.292448,1,12800,12800,launch,0
42,0.292449,1,12800,12800,launch,0
43,0.292449,1,12800,12800,launch,0
44,0.292449,1,12800,12800,launch,0
45,0.292451,1,12800,12800,launch,0
46,0.292452,1,12800,12800,launch,0
47,0.292451,1,12800,12800,launch,0
48,0.292448,1,12800,12800,launch,0
49,0.292456,1,12800,12800,launch,0
50,0.292451,1,12800,12800,launch,0
51,0.292449,1,12800,12800,launch,0
52,0.292448,1,12800,12800,launch,0
53,0.292449,1,12800,12800,launch,0
54,0.292453,1,12800,12800,launch,0
55,0.292452,1,12800,12800,launch,0
56,0.293837,1,12800,12800,launch,0
57,0.29245,1,12800,12800,launch,0
58,0.292453,1,12800,12800,launch,0
59,0.302291,1,12800,12800,launch,0
60,0.293786,1,12800,12800,launch,0
61,0.293758,1,12800,12800,launch,0
62,0.293106,1,12800,12800,launch,0
63,0.29288,1,12800,12800,launch,0
64,0.294243,1,12800,12800,launch,0
65,0.291917,1,12800,12800,launch,0
66,0.300967,1,12800,12800,launch,0
67,0.298253,1,12800,12800,launch,0
68,0.294531,1,12800,12800,launch,0
69,0.302437,1,12800,12800,launch,0
70,0.3025,1,12800,12800,launch,0
71,0.296135,1,12800,12800,launch,0
72,0.296203,1,12800,12800,launch,0
73,0.301615,1,12800,12800,launch,0
74,0.293869,1,12800,12800,launch,0
75,0.292167,1,12800,12800,launch,0
76,0.292451,1,12800,12800,launch,0
77,0.294678,1,12800,12800,launch,0
78,0.292452,1,12800,12800,launch,0
79,0.292451,1,12800,12800,launch,0
80,0.29533,1,12800,12800,launch,0
81,0.292898,1,12800,12800,launch,0
82,0.292447,1,12800,12800,launch,0
83,0.293605,1,12800,12800,launch,0
84,0.296347,1,12800,12800,launch,0
85,0.293382,1,12800,12800,launch,0
86,0.292449,1,12800,12800,launch,0
87,0.294673,1,12800,12800,launch,0
88,0.293843,1,12800,12800,launch,0
89,0.291954,1,12800,12800,launch,0
90,0.293508,1,12800,12800,launch,0
91,0.293853,1,12800,12800,launch,0
92,0.293849,1,12800,12800,launch,0
93,0.292459,1,12800,12800,launch,0
94,0.294126,1,12800,12800,launch,0
95,0.294384,1,12800,12800,launch,0
96,0.292455,1,12800,12800,launch,0
97,0.294122,1,12800,12800,launch,0
98,0.293848,1,12800,12800,launch,0
99,0.292454,1,12800,12800,launch,0
100,0.293674,1,12800,12800,launch,0
101,0.294027,1,12800,12800,launch,0
102,0.292736,1,12800,12800,launch,0
103,0.292775,1,12800,12800,launch,0
104,0.302436,1,12800,12800,launch,0
105,0.292453,1,12800,12800,launch,0
106,0.29245,1,12800,12800,launch,0
107,0.295244,1,12800,12800,launch,0
108,0.293834,1,12800,12800,launch,0
109,0.292454,1,12800,12800,launch,0
110,0.295164,1,12800,12800,launch,0
111,0.29475,1,12800,12800,launch,0
112,0.292451,1,12800,12800,launch,0
113,0.294126,1,12800,12800,launch,0
114,0.293849,1,12800,12800,launch,0
115,0.295002,1,12800,12800,launch,0
116,0.292538,1,12800,12800,launch,0
117,0.295516,1,12800,12800,launch,0
118,0.294111,1,12800,12800,launch,0
119,0.292457,1,12800,12800,launch,0
120,0.29411,1,12800,12800,launch,0
121,0.300131,1,12800,12800,launch,0
122,0.292453,1,12800,12800,launch,0
