index,time,kernel,dimension,blocksize,operation,cudagraph
0,1.03693,1,19200,19200,launch,0
1,1.06654,1,19200,19200,launch,0
2,0.990675,1,19200,19200,launch,0
3,1.03626,1,19200,19200,launch,0
4,0.95513,1,19200,19200,launch,0
5,1.01659,1,19200,19200,launch,0
6,0.990809,1,19200,19200,launch,0
7,0.993096,1,19200,19200,launch,0
8,1.01205,1,19200,19200,launch,0
9,1.00285,1,19200,19200,launch,0
10,0.974575,1,19200,19200,launch,0
11,1.00544,1,19200,19200,launch,0
12,0.961627,1,19200,19200,launch,0
13,0.977408,1,19200,19200,launch,0
14,1.02267,1,19200,19200,launch,0
15,1.01408,1,19200,19200,launch,0
16,1.02559,1,19200,19200,launch,0
17,0.96406,1,19200,19200,launch,0
18,0.988046,1,19200,19200,launch,0
19,0.96906,1,19200,19200,launch,0
20,0.975619,1,19200,19200,launch,0
21,1.03504,1,19200,19200,launch,0
22,1.02367,1,19200,19200,launch,0
23,1.05982,1,19200,19200,launch,0
24,1.02908,1,19200,19200,launch,0
25,0.977666,1,19200,19200,launch,0
26,0.979416,1,19200,19200,launch,0
27,0.983422,1,19200,19200,launch,0
28,1.00273,1,19200,19200,launch,0
29,1.03999,1,19200,19200,launch,0
30,1.04057,1,19200,19200,launch,0
31,1.05498,1,19200,19200,launch,0
32,0.994044,1,19200,19200,launch,0
33,0.971581,1,19200,19200,launch,0
34,0.994289,1,19200,19200,launch,0
35,1.05045,1,19200,19200,launch,0
36,1.03801,1,19200,19200,launch,0
37,0.990883,1,19200,19200,launch,0
38,1.00401,1,19200,19200,launch,0
39,1.05325,1,19200,19200,launch,0
40,0.989041,1,19200,19200,launch,0
41,1.00602,1,19200,19200,launch,0
42,0.99439,1,19200,19200,launch,0
43,0.99064,1,19200,19200,launch,0
44,1.05345,1,19200,19200,launch,0
45,1.0321,1,19200,19200,launch,0
46,0.978223,1,19200,19200,launch,0
47,1.0747,1,19200,19200,launch,0
48,1.08182,1,19200,19200,launch,0
49,0.995295,1,19200,19200,launch,0
50,0.977717,1,19200,19200,launch,0
51,1.02736,1,19200,19200,launch,0
52,0.980676,1,19200,19200,launch,0
53,0.991297,1,19200,19200,launch,0
54,0.995119,1,19200,19200,launch,0
55,1.04142,1,19200,19200,launch,0
56,1.03265,1,19200,19200,launch,0
57,1.08105,1,19200,19200,launch,0
58,0.985429,1,19200,19200,launch,0
59,0.979112,1,19200,19200,launch,0
60,1.03744,1,19200,19200,launch,0
61,1.07926,1,19200,19200,launch,0
62,1.02607,1,19200,19200,launch,0
63,0.981103,1,19200,19200,launch,0
64,0.981119,1,19200,19200,launch,0
65,1.00554,1,19200,19200,launch,0
66,0.98216,1,19200,19200,launch,0
67,0.99575,1,19200,19200,launch,0
68,0.981347,1,19200,19200,launch,0
69,0.998196,1,19200,19200,launch,0
70,1.06945,1,19200,19200,launch,0
71,0.99706,1,19200,19200,launch,0
72,1.00216,1,19200,19200,launch,0
73,0.983521,1,19200,19200,launch,0
74,1.04414,1,19200,19200,launch,0
75,1.0422,1,19200,19200,launch,0
76,1.02495,1,19200,19200,launch,0
77,1.07393,1,19200,19200,launch,0
78,1.00846,1,19200,19200,launch,0
79,1.04317,1,19200,19200,launch,0
80,1.01451,1,19200,19200,launch,0
81,1.04176,1,19200,19200,launch,0
82,1.01177,1,19200,19200,launch,0
83,1.01405,1,19200,19200,launch,0
84,1.01943,1,19200,19200,launch,0
85,1.03172,1,19200,19200,launch,0
86,1.00519,1,19200,19200,launch,0
87,1.0754,1,19200,19200,launch,0
88,1.04036,1,19200,19200,launch,0
89,0.98965,1,19200,19200,launch,0
90,1.04738,1,19200,19200,launch,0
91,1.03356,1,19200,19200,launch,0
92,0.987313,1,19200,19200,launch,0
93,1.05986,1,19200,19200,launch,0
94,1.01942,1,19200,19200,launch,0
95,1.00687,1,19200,19200,launch,0
96,1.03961,1,19200,19200,launch,0
97,0.986893,1,19200,19200,launch,0
98,1.02152,1,19200,19200,launch,0
99,1.07454,1,19200,19200,launch,0
100,0.990747,1,19200,19200,launch,0
101,1.00618,1,19200,19200,launch,0
102,1.04086,1,19200,19200,launch,0
103,1.00234,1,19200,19200,launch,0
104,1.06136,1,19200,19200,launch,0
105,1.07656,1,19200,19200,launch,0
106,0.98945,1,19200,19200,launch,0
107,1.04985,1,19200,19200,launch,0
108,1.01195,1,19200,19200,launch,0
109,1.02591,1,19200,19200,launch,0
110,1.01294,1,19200,19200,launch,0
111,0.99655,1,19200,19200,launch,0
112,0.98883,1,19200,19200,launch,0
113,1.02169,1,19200,19200,launch,0
114,1.06037,1,19200,19200,launch,0
115,1.04985,1,19200,19200,launch,0
116,1.02549,1,19200,19200,launch,0
117,1.00257,1,19200,19200,launch,0
118,0.989438,1,19200,19200,launch,0
119,0.988033,1,19200,19200,launch,0
120,0.988607,1,19200,19200,launch,0
121,0.988894,1,19200,19200,launch,0
122,0.988908,1,19200,19200,launch,0
123,0.988673,1,19200,19200,launch,0
124,1.01078,1,19200,19200,launch,0
125,1.00496,1,19200,19200,launch,0
126,0.9886,1,19200,19200,launch,0
127,1.00712,1,19200,19200,launch,0
128,1.00085,1,19200,19200,launch,0
129,1.00695,1,19200,19200,launch,0
130,1.08263,1,19200,19200,launch,0
131,0.988758,1,19200,19200,launch,0
132,0.999012,1,19200,19200,launch,0
133,1.06376,1,19200,19200,launch,0
134,0.99572,1,19200,19200,launch,0
135,1.06296,1,19200,19200,launch,0
136,0.989108,1,19200,19200,launch,0
137,1.02333,1,19200,19200,launch,0
138,1.00712,1,19200,19200,launch,0
139,0.999893,1,19200,19200,launch,0
140,0.997515,1,19200,19200,launch,0
141,1.08548,1,19200,19200,launch,0
