time,kernel,dimension,blocksize,operation,
0,3.72393,36,30720,10240,launch,1
1,3.70843,36,30720,10240,launch,1
2,3.67842,36,30720,10240,launch,1
3,3.69821,36,30720,10240,launch,1
4,3.71142,36,30720,10240,launch,1
5,3.76306,36,30720,10240,launch,1
6,3.73085,36,30720,10240,launch,1
7,3.71206,36,30720,10240,launch,1
8,3.70402,36,30720,10240,launch,1
9,3.70409,36,30720,10240,launch,1
10,3.70908,36,30720,10240,launch,1
11,3.708,36,30720,10240,launch,1
12,3.74211,36,30720,10240,launch,1
13,3.74116,36,30720,10240,launch,1
14,3.69758,36,30720,10240,launch,1
15,3.75842,36,30720,10240,launch,1
16,3.70764,36,30720,10240,launch,1
17,3.70263,36,30720,10240,launch,1
18,3.72231,36,30720,10240,launch,1
19,3.73472,36,30720,10240,launch,1
20,3.75032,36,30720,10240,launch,1
21,3.77571,36,30720,10240,launch,1
22,3.78286,36,30720,10240,launch,1
23,3.75548,36,30720,10240,launch,1
24,3.75426,36,30720,10240,launch,1
25,3.76528,36,30720,10240,launch,1
26,3.76351,36,30720,10240,launch,1
27,3.75018,36,30720,10240,launch,1
28,3.72299,36,30720,10240,launch,1
29,3.75669,36,30720,10240,launch,1
30,3.75016,36,30720,10240,launch,1
31,3.76026,36,30720,10240,launch,1
32,3.74477,36,30720,10240,launch,1
33,3.74196,36,30720,10240,launch,1
34,3.77737,36,30720,10240,launch,1
35,3.74721,36,30720,10240,launch,1
36,3.80197,36,30720,10240,launch,1
37,3.78673,36,30720,10240,launch,1
38,3.76476,36,30720,10240,launch,1
39,3.78803,36,30720,10240,launch,1
40,3.73894,36,30720,10240,launch,1
41,3.75647,36,30720,10240,launch,1
42,3.78632,36,30720,10240,launch,1
43,3.76558,36,30720,10240,launch,1
44,3.79237,36,30720,10240,launch,1
45,3.77765,36,30720,10240,launch,1
46,3.75399,36,30720,10240,launch,1
47,3.77245,36,30720,10240,launch,1
48,3.76193,36,30720,10240,launch,1
49,3.73848,36,30720,10240,launch,1
50,3.75656,36,30720,10240,launch,1
51,3.7514,36,30720,10240,launch,1
52,3.76321,36,30720,10240,launch,1
53,3.75937,36,30720,10240,launch,1
54,3.77958,36,30720,10240,launch,1
55,3.77475,36,30720,10240,launch,1
56,3.76142,36,30720,10240,launch,1
57,3.7431,36,30720,10240,launch,1
58,3.77761,36,30720,10240,launch,1
59,3.7887,36,30720,10240,launch,1
60,3.73806,36,30720,10240,launch,1
61,3.79219,36,30720,10240,launch,1
62,3.74869,36,30720,10240,launch,1
63,3.72448,36,30720,10240,launch,1
64,3.78002,36,30720,10240,launch,1
65,3.77258,36,30720,10240,launch,1
66,3.77984,36,30720,10240,launch,1
67,3.7728,36,30720,10240,launch,1
68,3.79444,36,30720,10240,launch,1
69,3.79574,36,30720,10240,launch,1
70,3.74908,36,30720,10240,launch,1
71,3.77468,36,30720,10240,launch,1
72,3.7449,36,30720,10240,launch,1
73,3.73544,36,30720,10240,launch,1
74,3.79064,36,30720,10240,launch,1
75,3.77815,36,30720,10240,launch,1
76,3.75797,36,30720,10240,launch,1
77,3.78062,36,30720,10240,launch,1
78,3.7973,36,30720,10240,launch,1
79,3.75268,36,30720,10240,launch,1
80,3.75621,36,30720,10240,launch,1
81,3.78621,36,30720,10240,launch,1
82,3.79779,36,30720,10240,launch,1
83,3.75499,36,30720,10240,launch,1
84,3.78671,36,30720,10240,launch,1
85,3.78119,36,30720,10240,launch,1
86,3.78938,36,30720,10240,launch,1
87,3.75888,36,30720,10240,launch,1
88,3.80413,36,30720,10240,launch,1
89,3.74147,36,30720,10240,launch,1
90,3.75282,36,30720,10240,launch,1
91,3.74968,36,30720,10240,launch,1
92,3.72886,36,30720,10240,launch,1
93,3.75166,36,30720,10240,launch,1
94,3.76962,36,30720,10240,launch,1
95,3.7752,36,30720,10240,launch,1
96,3.75736,36,30720,10240,launch,1
97,3.75618,36,30720,10240,launch,1
98,3.73934,36,30720,10240,launch,1
99,3.75162,36,30720,10240,launch,1
100,3.70695,36,30720,10240,launch,1
101,3.76534,36,30720,10240,launch,1
102,3.80418,36,30720,10240,launch,1
103,3.75923,36,30720,10240,launch,1
104,3.76534,36,30720,10240,launch,1
105,3.723,36,30720,10240,launch,1
106,3.76051,36,30720,10240,launch,1
107,3.73009,36,30720,10240,launch,1
108,3.71328,36,30720,10240,launch,1
109,3.74426,36,30720,10240,launch,1
110,3.77389,36,30720,10240,launch,1
111,3.76679,36,30720,10240,launch,1
112,3.74348,36,30720,10240,launch,1
113,3.72163,36,30720,10240,launch,1
114,3.75286,36,30720,10240,launch,1
115,3.76249,36,30720,10240,launch,1
116,3.79087,36,30720,10240,launch,1
117,3.76845,36,30720,10240,launch,1
118,3.7413,36,30720,10240,launch,1
119,3.74515,36,30720,10240,launch,1
120,3.7574,36,30720,10240,launch,1
121,3.76241,36,30720,10240,launch,1
122,3.73987,36,30720,10240,launch,1
123,3.74729,36,30720,10240,launch,1
124,3.76507,36,30720,10240,launch,1
125,3.77859,36,30720,10240,launch,1
126,3.75036,36,30720,10240,launch,1
127,3.73912,36,30720,10240,launch,1
128,3.74721,36,30720,10240,launch,1
129,3.76856,36,30720,10240,launch,1
130,3.73192,36,30720,10240,launch,1
131,3.72918,36,30720,10240,launch,1
132,3.72204,36,30720,10240,launch,1
133,3.75127,36,30720,10240,launch,1
134,3.7421,36,30720,10240,launch,1
135,3.76132,36,30720,10240,launch,1
136,3.68718,36,30720,10240,launch,1
137,3.77355,36,30720,10240,launch,1
138,3.80756,36,30720,10240,launch,1
139,3.75628,36,30720,10240,launch,1
140,3.76838,36,30720,10240,launch,1
141,3.77323,36,30720,10240,launch,1
142,3.77083,36,30720,10240,launch,1
143,3.75462,36,30720,10240,launch,1
144,3.69711,36,30720,10240,launch,1
145,3.76985,36,30720,10240,launch,1
146,3.7254,36,30720,10240,launch,1
147,3.75232,36,30720,10240,launch,1
148,3.77735,36,30720,10240,launch,1
149,3.73462,36,30720,10240,launch,1
150,3.76398,36,30720,10240,launch,1
151,3.74014,36,30720,10240,launch,1
152,3.7635,36,30720,10240,launch,1
153,3.75393,36,30720,10240,launch,1
154,3.71363,36,30720,10240,launch,1
155,3.77761,36,30720,10240,launch,1
156,3.76575,36,30720,10240,launch,1
157,3.78659,36,30720,10240,launch,1
158,3.7613,36,30720,10240,launch,1
159,3.78328,36,30720,10240,launch,1
160,3.77458,36,30720,10240,launch,1
161,3.77139,36,30720,10240,launch,1
162,3.76918,36,30720,10240,launch,1
163,3.76684,36,30720,10240,launch,1
164,3.76596,36,30720,10240,launch,1
165,3.76615,36,30720,10240,launch,1
166,3.78236,36,30720,10240,launch,1
167,3.77916,36,30720,10240,launch,1
168,3.76988,36,30720,10240,launch,1
169,3.75827,36,30720,10240,launch,1
170,3.73392,36,30720,10240,launch,1
171,3.75034,36,30720,10240,launch,1
172,3.79115,36,30720,10240,launch,1
173,3.76264,36,30720,10240,launch,1
174,3.77412,36,30720,10240,launch,1
175,3.75749,36,30720,10240,launch,1
176,3.74203,36,30720,10240,launch,1
177,3.74125,36,30720,10240,launch,1
178,3.75769,36,30720,10240,launch,1
179,3.7949,36,30720,10240,launch,1
180,3.81143,36,30720,10240,launch,1
181,3.74762,36,30720,10240,launch,1
182,3.74688,36,30720,10240,launch,1
183,3.77927,36,30720,10240,launch,1
184,3.79794,36,30720,10240,launch,1
185,3.75658,36,30720,10240,launch,1
186,3.80117,36,30720,10240,launch,1
187,3.76952,36,30720,10240,launch,1
188,3.74157,36,30720,10240,launch,1
189,3.74422,36,30720,10240,launch,1
190,3.74133,36,30720,10240,launch,1
191,3.74469,36,30720,10240,launch,1
192,3.73754,36,30720,10240,launch,1
193,3.78521,36,30720,10240,launch,1
194,3.73189,36,30720,10240,launch,1
195,3.76283,36,30720,10240,launch,1
196,3.76846,36,30720,10240,launch,1
197,3.75,36,30720,10240,launch,1
198,3.74248,36,30720,10240,launch,1
199,3.7693,36,30720,10240,launch,1
