index,time,kernel,dimension,blocksizeoperation,cudagraph,
0,0.017988,900,3840,128,launch,0
1,0.0177259,900,3840,128,launch,0
2,0.0177268,900,3840,128,launch,0
3,0.0177194,900,3840,128,launch,0
4,0.0177267,900,3840,128,launch,0
5,0.0177321,900,3840,128,launch,0
6,0.017723,900,3840,128,launch,0
7,0.0177389,900,3840,128,launch,0
8,0.0177153,900,3840,128,launch,0
9,0.01773,900,3840,128,launch,0
10,0.0177298,900,3840,128,launch,0
11,0.0177206,900,3840,128,launch,0
12,0.0177206,900,3840,128,launch,0
13,0.0177546,900,3840,128,launch,0
14,0.0177851,900,3840,128,launch,0
15,0.0177949,900,3840,128,launch,0
16,0.017789,900,3840,128,launch,0
17,0.0177968,900,3840,128,launch,0
18,0.0177882,900,3840,128,launch,0
19,0.0177288,900,3840,128,launch,0
20,0.0177331,900,3840,128,launch,0
21,0.0177243,900,3840,128,launch,0
22,0.0177392,900,3840,128,launch,0
23,0.0177413,900,3840,128,launch,0
24,0.0177355,900,3840,128,launch,0
25,0.0177402,900,3840,128,launch,0
26,0.0177317,900,3840,128,launch,0
27,0.0177397,900,3840,128,launch,0
28,0.0177335,900,3840,128,launch,0
29,0.017726,900,3840,128,launch,0
30,0.017736,900,3840,128,launch,0
31,0.0177383,900,3840,128,launch,0
32,0.0177363,900,3840,128,launch,0
33,0.0177351,900,3840,128,launch,0
34,0.0177403,900,3840,128,launch,0
35,0.0177258,900,3840,128,launch,0
36,0.0177397,900,3840,128,launch,0
37,0.0177369,900,3840,128,launch,0
38,0.017764,900,3840,128,launch,0
39,0.0178177,900,3840,128,launch,0
40,0.0177239,900,3840,128,launch,0
41,0.0177252,900,3840,128,launch,0
42,0.0177236,900,3840,128,launch,0
43,0.0177341,900,3840,128,launch,0
44,0.0177297,900,3840,128,launch,0
45,0.0177299,900,3840,128,launch,0
46,0.0177247,900,3840,128,launch,0
47,0.0177255,900,3840,128,launch,0
48,0.01772,900,3840,128,launch,0
49,0.0177286,900,3840,128,launch,0
50,0.0177315,900,3840,128,launch,0
51,0.0177281,900,3840,128,launch,0
52,0.017723,900,3840,128,launch,0
53,0.0177256,900,3840,128,launch,0
54,0.0177357,900,3840,128,launch,0
55,0.0177204,900,3840,128,launch,0
56,0.0177341,900,3840,128,launch,0
57,0.0177226,900,3840,128,launch,0
58,0.0177194,900,3840,128,launch,0
59,0.0177386,900,3840,128,launch,0
60,0.0177182,900,3840,128,launch,0
61,0.017732,900,3840,128,launch,0
62,0.0177333,900,3840,128,launch,0
63,0.0177427,900,3840,128,launch,0
64,0.0177354,900,3840,128,launch,0
65,0.0177399,900,3840,128,launch,0
66,0.0177288,900,3840,128,launch,0
67,0.0177339,900,3840,128,launch,0
68,0.0177362,900,3840,128,launch,0
69,0.0177331,900,3840,128,launch,0
70,0.0177375,900,3840,128,launch,0
71,0.0177307,900,3840,128,launch,0
72,0.0177337,900,3840,128,launch,0
73,0.0177384,900,3840,128,launch,0
74,0.0177364,900,3840,128,launch,0
75,0.0177391,900,3840,128,launch,0
76,0.0177497,900,3840,128,launch,0
77,0.0177419,900,3840,128,launch,0
78,0.0177338,900,3840,128,launch,0
79,0.0177422,900,3840,128,launch,0
80,0.017743,900,3840,128,launch,0
81,0.0177326,900,3840,128,launch,0
82,0.0177381,900,3840,128,launch,0
83,0.017736,900,3840,128,launch,0
84,0.0177335,900,3840,128,launch,0
85,0.0177316,900,3840,128,launch,0
86,0.0177438,900,3840,128,launch,0
87,0.0177371,900,3840,128,launch,0
88,0.0177356,900,3840,128,launch,0
89,0.0177359,900,3840,128,launch,0
90,0.0177376,900,3840,128,launch,0
91,0.0177341,900,3840,128,launch,0
92,0.0177358,900,3840,128,launch,0
93,0.0177317,900,3840,128,launch,0
94,0.0177335,900,3840,128,launch,0
95,0.0177394,900,3840,128,launch,0
96,0.0177381,900,3840,128,launch,0
97,0.017732,900,3840,128,launch,0
98,0.017736,900,3840,128,launch,0
99,0.0177404,900,3840,128,launch,0
100,0.0177444,900,3840,128,launch,0
101,0.0177426,900,3840,128,launch,0
102,0.0177464,900,3840,128,launch,0
103,0.0177407,900,3840,128,launch,0
104,0.0177407,900,3840,128,launch,0
105,0.0177311,900,3840,128,launch,0
106,0.0177427,900,3840,128,launch,0
107,0.0177398,900,3840,128,launch,0
108,0.0177407,900,3840,128,launch,0
109,0.0177399,900,3840,128,launch,0
110,0.0177465,900,3840,128,launch,0
111,0.0177332,900,3840,128,launch,0
