time,kernel,dimension,blocksize,operation,
0,2.09953,576,25600,3200,launch,1
1,2.10937,576,25600,3200,launch,1
2,2.11321,576,25600,3200,launch,1
3,2.11449,576,25600,3200,launch,1
4,2.121,576,25600,3200,launch,1
5,2.12007,576,25600,3200,launch,1
6,2.12418,576,25600,3200,launch,1
7,2.12413,576,25600,3200,launch,1
8,2.12605,576,25600,3200,launch,1
9,2.1313,576,25600,3200,launch,1
10,2.13016,576,25600,3200,launch,1
11,2.13124,576,25600,3200,launch,1
12,2.13501,576,25600,3200,launch,1
13,2.13611,576,25600,3200,launch,1
14,2.13614,576,25600,3200,launch,1
15,2.13869,576,25600,3200,launch,1
16,2.1398,576,25600,3200,launch,1
17,2.14233,576,25600,3200,launch,1
18,2.14361,576,25600,3200,launch,1
19,2.14572,576,25600,3200,launch,1
20,2.14202,576,25600,3200,launch,1
21,2.14781,576,25600,3200,launch,1
22,2.14469,576,25600,3200,launch,1
23,2.14672,576,25600,3200,launch,1
24,2.14924,576,25600,3200,launch,1
25,2.14584,576,25600,3200,launch,1
26,2.13297,576,25600,3200,launch,1
27,2.13351,576,25600,3200,launch,1
28,2.13434,576,25600,3200,launch,1
29,2.13363,576,25600,3200,launch,1
30,2.13625,576,25600,3200,launch,1
31,2.1392,576,25600,3200,launch,1
32,2.13751,576,25600,3200,launch,1
33,2.13962,576,25600,3200,launch,1
34,2.1391,576,25600,3200,launch,1
35,2.13731,576,25600,3200,launch,1
36,2.14079,576,25600,3200,launch,1
37,2.13886,576,25600,3200,launch,1
38,2.14402,576,25600,3200,launch,1
39,2.14178,576,25600,3200,launch,1
40,2.13993,576,25600,3200,launch,1
41,2.14026,576,25600,3200,launch,1
42,2.14101,576,25600,3200,launch,1
43,2.14265,576,25600,3200,launch,1
44,2.1428,576,25600,3200,launch,1
45,2.14413,576,25600,3200,launch,1
46,2.14243,576,25600,3200,launch,1
47,2.14404,576,25600,3200,launch,1
48,2.14471,576,25600,3200,launch,1
49,2.14497,576,25600,3200,launch,1
50,2.1439,576,25600,3200,launch,1
51,2.14298,576,25600,3200,launch,1
52,2.14413,576,25600,3200,launch,1
53,2.14589,576,25600,3200,launch,1
54,2.14635,576,25600,3200,launch,1
55,2.15001,576,25600,3200,launch,1
56,2.14413,576,25600,3200,launch,1
57,2.1468,576,25600,3200,launch,1
58,2.14576,576,25600,3200,launch,1
59,2.14615,576,25600,3200,launch,1
60,2.14933,576,25600,3200,launch,1
61,2.14673,576,25600,3200,launch,1
62,2.14422,576,25600,3200,launch,1
63,2.14743,576,25600,3200,launch,1
64,2.14447,576,25600,3200,launch,1
65,2.14388,576,25600,3200,launch,1
66,2.14565,576,25600,3200,launch,1
67,2.14673,576,25600,3200,launch,1
68,2.14776,576,25600,3200,launch,1
69,2.14953,576,25600,3200,launch,1
70,2.14601,576,25600,3200,launch,1
71,2.14856,576,25600,3200,launch,1
72,2.14852,576,25600,3200,launch,1
73,2.14586,576,25600,3200,launch,1
74,2.14734,576,25600,3200,launch,1
75,2.1442,576,25600,3200,launch,1
76,2.14994,576,25600,3200,launch,1
77,2.14482,576,25600,3200,launch,1
78,2.14688,576,25600,3200,launch,1
