index,time,kernel,dimension,blocksize,operation
0,0.458315,10000,12800,128,launch
1,0.464853,10000,12800,128,launch
2,0.465525,10000,12800,128,launch
3,0.462923,10000,12800,128,launch
4,0.468973,10000,12800,128,launch
5,0.463868,10000,12800,128,launch
6,0.467082,10000,12800,128,launch
7,0.465952,10000,12800,128,launch
8,0.465081,10000,12800,128,launch
9,0.466245,10000,12800,128,launch
10,0.465099,10000,12800,128,launch
11,0.467192,10000,12800,128,launch
12,0.465323,10000,12800,128,launch
13,0.466323,10000,12800,128,launch
14,0.466055,10000,12800,128,launch
15,0.466694,10000,12800,128,launch
16,0.467257,10000,12800,128,launch
17,0.465745,10000,12800,128,launch
18,0.466381,10000,12800,128,launch
19,0.467462,10000,12800,128,launch
20,0.461161,10000,12800,128,launch
21,0.467833,10000,12800,128,launch
22,0.467088,10000,12800,128,launch
23,0.466024,10000,12800,128,launch
24,0.467859,10000,12800,128,launch
25,0.465614,10000,12800,128,launch
26,0.469018,10000,12800,128,launch
27,0.467101,10000,12800,128,launch
28,0.466746,10000,12800,128,launch
29,0.46628,10000,12800,128,launch
30,0.467729,10000,12800,128,launch
31,0.466937,10000,12800,128,launch
32,0.466925,10000,12800,128,launch
33,0.467633,10000,12800,128,launch
34,0.467299,10000,12800,128,launch
35,0.466625,10000,12800,128,launch
36,0.467341,10000,12800,128,launch
37,0.46695,10000,12800,128,launch
38,0.468546,10000,12800,128,launch
39,0.467437,10000,12800,128,launch
40,0.460883,10000,12800,128,launch
41,0.469459,10000,12800,128,launch
42,0.465869,10000,12800,128,launch
43,0.467516,10000,12800,128,launch
44,0.468279,10000,12800,128,launch
45,0.466081,10000,12800,128,launch
46,0.470322,10000,12800,128,launch
47,0.465714,10000,12800,128,launch
48,0.46879,10000,12800,128,launch
49,0.467079,10000,12800,128,launch
50,0.467775,10000,12800,128,launch
51,0.468258,10000,12800,128,launch
52,0.466364,10000,12800,128,launch
53,0.468259,10000,12800,128,launch
54,0.466516,10000,12800,128,launch
55,0.469121,10000,12800,128,launch
56,0.465565,10000,12800,128,launch
57,0.470314,10000,12800,128,launch
58,0.465094,10000,12800,128,launch
59,0.4703,10000,12800,128,launch
60,0.461496,10000,12800,128,launch
61,0.47077,10000,12800,128,launch
62,0.46661,10000,12800,128,launch
63,0.467836,10000,12800,128,launch
64,0.469452,10000,12800,128,launch
65,0.466427,10000,12800,128,launch
66,0.47067,10000,12800,128,launch
67,0.466548,10000,12800,128,launch
68,0.470217,10000,12800,128,launch
69,0.465877,10000,12800,128,launch
70,0.470153,10000,12800,128,launch
71,0.466381,10000,12800,128,launch
72,0.468978,10000,12800,128,launch
73,0.468892,10000,12800,128,launch
74,0.467273,10000,12800,128,launch
75,0.469544,10000,12800,128,launch
76,0.467114,10000,12800,128,launch
77,0.468967,10000,12800,128,launch
78,0.468932,10000,12800,128,launch
79,0.468027,10000,12800,128,launch
80,0.46289,10000,12800,128,launch
81,0.469089,10000,12800,128,launch
82,0.468032,10000,12800,128,launch
83,0.466986,10000,12800,128,launch
84,0.469568,10000,12800,128,launch
85,0.466292,10000,12800,128,launch
86,0.469763,10000,12800,128,launch
87,0.466188,10000,12800,128,launch
88,0.470351,10000,12800,128,launch
89,0.466631,10000,12800,128,launch
90,0.469528,10000,12800,128,launch
91,0.467447,10000,12800,128,launch
92,0.468515,10000,12800,128,launch
93,0.46827,10000,12800,128,launch
94,0.46743,10000,12800,128,launch
95,0.468573,10000,12800,128,launch
96,0.468236,10000,12800,128,launch
97,0.467844,10000,12800,128,launch
98,0.468654,10000,12800,128,launch
99,0.468024,10000,12800,128,launch
100,0.461971,10000,12800,128,launch
101,0.470459,10000,12800,128,launch
102,0.467022,10000,12800,128,launch
103,0.468059,10000,12800,128,launch
104,0.470032,10000,12800,128,launch
105,0.466926,10000,12800,128,launch
106,0.471736,10000,12800,128,launch
107,0.465797,10000,12800,128,launch
108,0.470738,10000,12800,128,launch
109,0.465589,10000,12800,128,launch
110,0.471015,10000,12800,128,launch
111,0.467788,10000,12800,128,launch
112,0.468281,10000,12800,128,launch
113,0.468076,10000,12800,128,launch
114,0.46853,10000,12800,128,launch
115,0.46915,10000,12800,128,launch
116,0.467841,10000,12800,128,launch
117,0.467836,10000,12800,128,launch
118,0.468233,10000,12800,128,launch
119,0.468432,10000,12800,128,launch
120,0.462738,10000,12800,128,launch
121,0.47068,10000,12800,128,launch
122,0.467369,10000,12800,128,launch
123,0.468928,10000,12800,128,launch
124,0.468772,10000,12800,128,launch
125,0.467865,10000,12800,128,launch
126,0.470114,10000,12800,128,launch
127,0.46746,10000,12800,128,launch
128,0.470275,10000,12800,128,launch
129,0.467663,10000,12800,128,launch
130,0.470376,10000,12800,128,launch
131,0.467461,10000,12800,128,launch
132,0.470213,10000,12800,128,launch
133,0.467632,10000,12800,128,launch
134,0.469893,10000,12800,128,launch
135,0.466936,10000,12800,128,launch
136,0.470207,10000,12800,128,launch
137,0.467796,10000,12800,128,launch
138,0.469216,10000,12800,128,launch
139,0.469479,10000,12800,128,launch
140,0.461475,10000,12800,128,launch
141,0.471845,10000,12800,128,launch
142,0.46746,10000,12800,128,launch
143,0.468999,10000,12800,128,launch
144,0.469293,10000,12800,128,launch
145,0.467595,10000,12800,128,launch
146,0.469953,10000,12800,128,launch
147,0.468196,10000,12800,128,launch
148,0.468769,10000,12800,128,launch
149,0.468625,10000,12800,128,launch
150,0.467839,10000,12800,128,launch
151,0.470041,10000,12800,128,launch
152,0.467746,10000,12800,128,launch
153,0.469844,10000,12800,128,launch
154,0.467756,10000,12800,128,launch
155,0.469913,10000,12800,128,launch
156,0.467871,10000,12800,128,launch
157,0.469398,10000,12800,128,launch
158,0.468243,10000,12800,128,launch
159,0.469162,10000,12800,128,launch
160,0.461874,10000,12800,128,launch
161,0.472127,10000,12800,128,launch
162,0.468369,10000,12800,128,launch
163,0.46831,10000,12800,128,launch
164,0.468819,10000,12800,128,launch
165,0.468999,10000,12800,128,launch
166,0.468949,10000,12800,128,launch
167,0.468907,10000,12800,128,launch
168,0.469126,10000,12800,128,launch
169,0.468171,10000,12800,128,launch
170,0.469622,10000,12800,128,launch
171,0.468164,10000,12800,128,launch
172,0.469868,10000,12800,128,launch
173,0.467798,10000,12800,128,launch
174,0.470598,10000,12800,128,launch
175,0.4679,10000,12800,128,launch
176,0.469149,10000,12800,128,launch
177,0.47032,10000,12800,128,launch
178,0.467633,10000,12800,128,launch
179,0.471098,10000,12800,128,launch
180,0.461221,10000,12800,128,launch
181,0.474156,10000,12800,128,launch
182,0.466549,10000,12800,128,launch
183,0.469139,10000,12800,128,launch
184,0.469213,10000,12800,128,launch
185,0.467849,10000,12800,128,launch
186,0.471589,10000,12800,128,launch
187,0.466206,10000,12800,128,launch
188,0.47237,10000,12800,128,launch
189,0.465829,10000,12800,128,launch
190,0.472345,10000,12800,128,launch
191,0.466299,10000,12800,128,launch
192,0.472175,10000,12800,128,launch
193,0.466172,10000,12800,128,launch
194,0.47105,10000,12800,128,launch
195,0.468502,10000,12800,128,launch
196,0.467977,10000,12800,128,launch
197,0.469368,10000,12800,128,launch
198,0.46754,10000,12800,128,launch
199,0.469545,10000,12800,128,launch
