index,time,kernel,dimension,blocksizeoperation,cudagraph,
0,4.89748,1,32000,32000,launch,0
1,5.48665,1,32000,32000,launch,0
2,5.92843,1,32000,32000,launch,0
3,5.10466,1,32000,32000,launch,0
4,5.20272,1,32000,32000,launch,0
5,5.05927,1,32000,32000,launch,0
6,5.54913,1,32000,32000,launch,0
7,5.8023,1,32000,32000,launch,0
8,5.22678,1,32000,32000,launch,0
9,5.61337,1,32000,32000,launch,0
10,5.9134,1,32000,32000,launch,0
11,5.31267,1,32000,32000,launch,0
12,5.60137,1,32000,32000,launch,0
13,5.44536,1,32000,32000,launch,0
14,5.86947,1,32000,32000,launch,0
15,5.71351,1,32000,32000,launch,0
16,5.81234,1,32000,32000,launch,0
17,5.74725,1,32000,32000,launch,0
18,5.57409,1,32000,32000,launch,0
19,5.96581,1,32000,32000,launch,0
20,6.08729,1,32000,32000,launch,0
21,5.94037,1,32000,32000,launch,0
22,5.42745,1,32000,32000,launch,0
23,6.00224,1,32000,32000,launch,0
24,6.01821,1,32000,32000,launch,0
25,5.55755,1,32000,32000,launch,0
26,5.62362,1,32000,32000,launch,0
27,5.9782,1,32000,32000,launch,0
28,4.58192,1,32000,32000,launch,0
29,5.02748,1,32000,32000,launch,0
30,5.26106,1,32000,32000,launch,0
31,5.33146,1,32000,32000,launch,0
32,5.36041,1,32000,32000,launch,0
33,5.74949,1,32000,32000,launch,0
34,5.35966,1,32000,32000,launch,0
35,5.57258,1,32000,32000,launch,0
36,5.32795,1,32000,32000,launch,0
37,5.90216,1,32000,32000,launch,0
38,5.62303,1,32000,32000,launch,0
39,5.17582,1,32000,32000,launch,0
40,5.94552,1,32000,32000,launch,0
41,5.77883,1,32000,32000,launch,0
42,5.75638,1,32000,32000,launch,0
43,5.41075,1,32000,32000,launch,0
44,5.65783,1,32000,32000,launch,0
45,5.00696,1,32000,32000,launch,0
46,5.24189,1,32000,32000,launch,0
47,5.84965,1,32000,32000,launch,0
48,5.61125,1,32000,32000,launch,0
49,4.57887,1,32000,32000,launch,0
50,4.57778,1,32000,32000,launch,0
51,5.92751,1,32000,32000,launch,0
52,5.9281,1,32000,32000,launch,0
53,5.46826,1,32000,32000,launch,0
54,5.06111,1,32000,32000,launch,0
55,5.69086,1,32000,32000,launch,0
56,5.68886,1,32000,32000,launch,0
57,6.0713,1,32000,32000,launch,0
58,5.39325,1,32000,32000,launch,0
59,5.96448,1,32000,32000,launch,0
60,4.57502,1,32000,32000,launch,0
61,5.63726,1,32000,32000,launch,0
62,5.20129,1,32000,32000,launch,0
63,4.84146,1,32000,32000,launch,0
64,4.57313,1,32000,32000,launch,0
65,5.52546,1,32000,32000,launch,0
66,4.5979,1,32000,32000,launch,0
67,5.69593,1,32000,32000,launch,0
68,5.37079,1,32000,32000,launch,0
69,5.61633,1,32000,32000,launch,0
70,5.79821,1,32000,32000,launch,0
71,6.09202,1,32000,32000,launch,0
72,5.92091,1,32000,32000,launch,0
73,6.04967,1,32000,32000,launch,0
74,5.90275,1,32000,32000,launch,0
75,5.35912,1,32000,32000,launch,0
76,5.3095,1,32000,32000,launch,0
77,5.93372,1,32000,32000,launch,0
