index,time,kernel,dimension,blocksize,operation,cudagraph
0,5.39946,4,30720,15360,launch,0
1,5.36185,4,30720,15360,launch,0
2,5.3932,4,30720,15360,launch,0
3,5.35757,4,30720,15360,launch,0
4,5.38022,4,30720,15360,launch,0
5,5.40593,4,30720,15360,launch,0
6,5.43308,4,30720,15360,launch,0
7,5.4516,4,30720,15360,launch,0
8,5.47789,4,30720,15360,launch,0
9,5.49309,4,30720,15360,launch,0
10,5.48971,4,30720,15360,launch,0
11,5.44573,4,30720,15360,launch,0
12,5.45526,4,30720,15360,launch,0
13,5.46663,4,30720,15360,launch,0
14,5.478,4,30720,15360,launch,0
15,5.48921,4,30720,15360,launch,0
16,5.50217,4,30720,15360,launch,0
17,5.50483,4,30720,15360,launch,0
18,5.5126,4,30720,15360,launch,0
19,5.51413,4,30720,15360,launch,0
20,5.51827,4,30720,15360,launch,0
21,5.52458,4,30720,15360,launch,0
22,5.52583,4,30720,15360,launch,0
23,5.53704,4,30720,15360,launch,0
24,5.53552,4,30720,15360,launch,0
25,5.54469,4,30720,15360,launch,0
26,5.55071,4,30720,15360,launch,0
27,5.54796,4,30720,15360,launch,0
28,5.55722,4,30720,15360,launch,0
29,5.55712,4,30720,15360,launch,0
30,5.55685,4,30720,15360,launch,0
31,5.55745,4,30720,15360,launch,0
32,5.55814,4,30720,15360,launch,0
33,5.56049,4,30720,15360,launch,0
34,5.55724,4,30720,15360,launch,0
35,5.5636,4,30720,15360,launch,0
36,5.5541,4,30720,15360,launch,0
37,5.55364,4,30720,15360,launch,0
38,5.55959,4,30720,15360,launch,0
39,5.55218,4,30720,15360,launch,0
40,5.54634,4,30720,15360,launch,0
41,5.55736,4,30720,15360,launch,0
42,5.5556,4,30720,15360,launch,0
43,5.5597,4,30720,15360,launch,0
44,5.55418,4,30720,15360,launch,0
45,5.55792,4,30720,15360,launch,0
46,5.55015,4,30720,15360,launch,0
47,5.54984,4,30720,15360,launch,0
48,5.55263,4,30720,15360,launch,0
49,5.55464,4,30720,15360,launch,0
50,5.55622,4,30720,15360,launch,0
51,5.55233,4,30720,15360,launch,0
52,5.55429,4,30720,15360,launch,0
53,5.55883,4,30720,15360,launch,0
54,5.5492,4,30720,15360,launch,0
55,5.55645,4,30720,15360,launch,0
56,5.54783,4,30720,15360,launch,0
57,5.55674,4,30720,15360,launch,0
58,5.55211,4,30720,15360,launch,0
59,5.55513,4,30720,15360,launch,0
60,5.54795,4,30720,15360,launch,0
61,5.5532,4,30720,15360,launch,0
62,5.55513,4,30720,15360,launch,0
63,5.55629,4,30720,15360,launch,0
64,5.55469,4,30720,15360,launch,0
65,5.55693,4,30720,15360,launch,0
