index,time,kernel,dimension,blocksizeoperation,cudagraph,
0,0.386267,1,14080,14080,launch,0
1,0.394432,1,14080,14080,launch,0
2,0.41113,1,14080,14080,launch,0
3,0.40196,1,14080,14080,launch,0
4,0.386934,1,14080,14080,launch,0
5,0.388816,1,14080,14080,launch,0
6,0.397748,1,14080,14080,launch,0
7,0.389288,1,14080,14080,launch,0
8,0.389548,1,14080,14080,launch,0
9,0.403494,1,14080,14080,launch,0
10,0.400206,1,14080,14080,launch,0
11,0.400957,1,14080,14080,launch,0
12,0.39923,1,14080,14080,launch,0
13,0.394759,1,14080,14080,launch,0
14,0.387925,1,14080,14080,launch,0
15,0.388315,1,14080,14080,launch,0
16,0.403093,1,14080,14080,launch,0
17,0.3977,1,14080,14080,launch,0
18,0.395295,1,14080,14080,launch,0
19,0.389453,1,14080,14080,launch,0
20,0.388011,1,14080,14080,launch,0
21,0.398563,1,14080,14080,launch,0
22,0.39801,1,14080,14080,launch,0
23,0.389796,1,14080,14080,launch,0
24,0.388617,1,14080,14080,launch,0
25,0.389145,1,14080,14080,launch,0
26,0.400217,1,14080,14080,launch,0
27,0.388717,1,14080,14080,launch,0
28,0.395987,1,14080,14080,launch,0
29,0.389943,1,14080,14080,launch,0
30,0.388772,1,14080,14080,launch,0
31,0.403187,1,14080,14080,launch,0
32,0.389884,1,14080,14080,launch,0
33,0.389145,1,14080,14080,launch,0
34,0.391036,1,14080,14080,launch,0
35,0.38752,1,14080,14080,launch,0
36,0.409363,1,14080,14080,launch,0
37,0.403482,1,14080,14080,launch,0
38,0.396693,1,14080,14080,launch,0
39,0.391254,1,14080,14080,launch,0
40,0.388582,1,14080,14080,launch,0
41,0.390703,1,14080,14080,launch,0
42,0.389248,1,14080,14080,launch,0
43,0.388307,1,14080,14080,launch,0
44,0.402713,1,14080,14080,launch,0
45,0.392882,1,14080,14080,launch,0
46,0.394114,1,14080,14080,launch,0
47,0.390629,1,14080,14080,launch,0
48,0.389139,1,14080,14080,launch,0
49,0.397611,1,14080,14080,launch,0
50,0.390295,1,14080,14080,launch,0
51,0.388853,1,14080,14080,launch,0
52,0.390535,1,14080,14080,launch,0
53,0.389143,1,14080,14080,launch,0
54,0.394317,1,14080,14080,launch,0
55,0.401961,1,14080,14080,launch,0
56,0.406989,1,14080,14080,launch,0
57,0.389857,1,14080,14080,launch,0
58,0.389145,1,14080,14080,launch,0
59,0.39054,1,14080,14080,launch,0
60,0.389143,1,14080,14080,launch,0
61,0.389746,1,14080,14080,launch,0
62,0.389933,1,14080,14080,launch,0
63,0.389144,1,14080,14080,launch,0
64,0.390809,1,14080,14080,launch,0
65,0.389142,1,14080,14080,launch,0
66,0.394516,1,14080,14080,launch,0
67,0.395209,1,14080,14080,launch,0
68,0.397776,1,14080,14080,launch,0
69,0.408398,1,14080,14080,launch,0
70,0.399556,1,14080,14080,launch,0
71,0.396801,1,14080,14080,launch,0
72,0.390776,1,14080,14080,launch,0
