time,kernel,dimension,blocksize,operation,
0,3.09903,12,28160,14080,launch,1
1,3.08383,12,28160,14080,launch,1
2,3.10267,12,28160,14080,launch,1
3,3.09372,12,28160,14080,launch,1
4,3.11987,12,28160,14080,launch,1
5,3.10734,12,28160,14080,launch,1
6,3.11232,12,28160,14080,launch,1
7,3.11979,12,28160,14080,launch,1
8,3.15692,12,28160,14080,launch,1
9,3.13053,12,28160,14080,launch,1
10,3.15543,12,28160,14080,launch,1
11,3.1633,12,28160,14080,launch,1
12,3.16273,12,28160,14080,launch,1
13,3.16639,12,28160,14080,launch,1
14,3.15054,12,28160,14080,launch,1
15,3.15813,12,28160,14080,launch,1
16,3.18854,12,28160,14080,launch,1
17,3.18937,12,28160,14080,launch,1
18,3.17218,12,28160,14080,launch,1
19,3.16786,12,28160,14080,launch,1
20,3.16396,12,28160,14080,launch,1
21,3.17379,12,28160,14080,launch,1
22,3.16055,12,28160,14080,launch,1
23,3.18197,12,28160,14080,launch,1
24,3.20653,12,28160,14080,launch,1
25,3.19576,12,28160,14080,launch,1
26,3.21237,12,28160,14080,launch,1
27,3.16883,12,28160,14080,launch,1
28,3.19097,12,28160,14080,launch,1
29,3.22889,12,28160,14080,launch,1
30,3.23597,12,28160,14080,launch,1
31,3.24927,12,28160,14080,launch,1
32,3.19443,12,28160,14080,launch,1
33,3.20891,12,28160,14080,launch,1
34,3.23513,12,28160,14080,launch,1
35,3.23117,12,28160,14080,launch,1
36,3.22565,12,28160,14080,launch,1
37,3.22054,12,28160,14080,launch,1
38,3.24705,12,28160,14080,launch,1
39,3.25461,12,28160,14080,launch,1
40,3.23475,12,28160,14080,launch,1
41,3.21751,12,28160,14080,launch,1
42,3.24282,12,28160,14080,launch,1
43,3.23166,12,28160,14080,launch,1
44,3.21172,12,28160,14080,launch,1
45,3.22173,12,28160,14080,launch,1
46,3.25032,12,28160,14080,launch,1
47,3.24385,12,28160,14080,launch,1
48,3.23912,12,28160,14080,launch,1
49,3.18866,12,28160,14080,launch,1
50,3.21888,12,28160,14080,launch,1
51,3.22217,12,28160,14080,launch,1
52,3.23087,12,28160,14080,launch,1
53,3.20492,12,28160,14080,launch,1
54,3.23079,12,28160,14080,launch,1
55,3.24258,12,28160,14080,launch,1
56,3.20926,12,28160,14080,launch,1
57,3.2077,12,28160,14080,launch,1
58,3.2369,12,28160,14080,launch,1
59,3.20006,12,28160,14080,launch,1
60,3.20016,12,28160,14080,launch,1
61,3.20842,12,28160,14080,launch,1
62,3.23675,12,28160,14080,launch,1
63,3.22603,12,28160,14080,launch,1
64,3.26305,12,28160,14080,launch,1
65,3.19513,12,28160,14080,launch,1
66,3.21168,12,28160,14080,launch,1
67,3.23371,12,28160,14080,launch,1
68,3.25568,12,28160,14080,launch,1
69,3.19918,12,28160,14080,launch,1
70,3.22003,12,28160,14080,launch,1
71,3.23061,12,28160,14080,launch,1
72,3.22737,12,28160,14080,launch,1
73,3.2078,12,28160,14080,launch,1
74,3.20138,12,28160,14080,launch,1
75,3.18546,12,28160,14080,launch,1
76,3.23834,12,28160,14080,launch,1
77,3.23975,12,28160,14080,launch,1
78,3.1998,12,28160,14080,launch,1
79,3.22021,12,28160,14080,launch,1
80,3.19879,12,28160,14080,launch,1
81,3.23062,12,28160,14080,launch,1
82,3.23892,12,28160,14080,launch,1
83,3.2341,12,28160,14080,launch,1
84,3.20115,12,28160,14080,launch,1
85,3.2239,12,28160,14080,launch,1
86,3.23087,12,28160,14080,launch,1
87,3.19574,12,28160,14080,launch,1
88,3.21346,12,28160,14080,launch,1
89,3.19229,12,28160,14080,launch,1
90,3.19767,12,28160,14080,launch,1
91,3.19481,12,28160,14080,launch,1
92,3.19447,12,28160,14080,launch,1
93,3.17206,12,28160,14080,launch,1
94,3.22674,12,28160,14080,launch,1
95,3.20448,12,28160,14080,launch,1
96,3.23045,12,28160,14080,launch,1
97,3.17719,12,28160,14080,launch,1
98,3.18611,12,28160,14080,launch,1
99,3.198,12,28160,14080,launch,1
100,3.20179,12,28160,14080,launch,1
101,3.1965,12,28160,14080,launch,1
102,3.2234,12,28160,14080,launch,1
103,3.22625,12,28160,14080,launch,1
104,3.23296,12,28160,14080,launch,1
105,3.23216,12,28160,14080,launch,1
106,3.20467,12,28160,14080,launch,1
107,3.19345,12,28160,14080,launch,1
108,3.23246,12,28160,14080,launch,1
109,3.22989,12,28160,14080,launch,1
110,3.1995,12,28160,14080,launch,1
111,3.26829,12,28160,14080,launch,1
112,3.22735,12,28160,14080,launch,1
113,3.21553,12,28160,14080,launch,1
114,3.18834,12,28160,14080,launch,1
115,3.21329,12,28160,14080,launch,1
116,3.17854,12,28160,14080,launch,1
117,3.21067,12,28160,14080,launch,1
118,3.17963,12,28160,14080,launch,1
119,3.23291,12,28160,14080,launch,1
120,3.20851,12,28160,14080,launch,1
121,3.22198,12,28160,14080,launch,1
122,3.17152,12,28160,14080,launch,1
123,3.176,12,28160,14080,launch,1
124,3.19274,12,28160,14080,launch,1
125,3.20459,12,28160,14080,launch,1
126,3.1822,12,28160,14080,launch,1
127,3.22524,12,28160,14080,launch,1
128,3.23277,12,28160,14080,launch,1
129,3.21847,12,28160,14080,launch,1
130,3.17675,12,28160,14080,launch,1
131,3.18524,12,28160,14080,launch,1
132,3.23636,12,28160,14080,launch,1
133,3.2492,12,28160,14080,launch,1
134,3.24119,12,28160,14080,launch,1
135,3.21138,12,28160,14080,launch,1
136,3.22511,12,28160,14080,launch,1
137,3.2158,12,28160,14080,launch,1
138,3.2124,12,28160,14080,launch,1
139,3.18689,12,28160,14080,launch,1
140,3.18459,12,28160,14080,launch,1
141,3.25112,12,28160,14080,launch,1
142,3.18535,12,28160,14080,launch,1
143,3.18347,12,28160,14080,launch,1
144,3.21189,12,28160,14080,launch,1
145,3.19258,12,28160,14080,launch,1
146,3.22348,12,28160,14080,launch,1
147,3.21066,12,28160,14080,launch,1
148,3.2197,12,28160,14080,launch,1
149,3.19638,12,28160,14080,launch,1
150,3.20212,12,28160,14080,launch,1
151,3.18677,12,28160,14080,launch,1
152,3.20584,12,28160,14080,launch,1
153,3.19718,12,28160,14080,launch,1
154,3.20087,12,28160,14080,launch,1
155,3.18388,12,28160,14080,launch,1
156,3.18206,12,28160,14080,launch,1
157,3.15631,12,28160,14080,launch,1
158,3.19015,12,28160,14080,launch,1
159,3.19151,12,28160,14080,launch,1
160,3.17073,12,28160,14080,launch,1
161,3.20787,12,28160,14080,launch,1
162,3.18993,12,28160,14080,launch,1
163,3.18819,12,28160,14080,launch,1
164,3.21044,12,28160,14080,launch,1
165,3.21141,12,28160,14080,launch,1
166,3.19056,12,28160,14080,launch,1
167,3.19748,12,28160,14080,launch,1
168,3.16523,12,28160,14080,launch,1
169,3.18752,12,28160,14080,launch,1
170,3.19182,12,28160,14080,launch,1
171,3.19362,12,28160,14080,launch,1
172,3.20248,12,28160,14080,launch,1
173,3.19965,12,28160,14080,launch,1
174,3.1985,12,28160,14080,launch,1
175,3.21323,12,28160,14080,launch,1
176,3.19959,12,28160,14080,launch,1
177,3.17653,12,28160,14080,launch,1
178,3.20977,12,28160,14080,launch,1
179,3.23314,12,28160,14080,launch,1
180,3.21551,12,28160,14080,launch,1
181,3.18525,12,28160,14080,launch,1
182,3.17806,12,28160,14080,launch,1
183,3.17973,12,28160,14080,launch,1
184,3.21469,12,28160,14080,launch,1
185,3.16354,12,28160,14080,launch,1
186,3.18938,12,28160,14080,launch,1
187,3.17938,12,28160,14080,launch,1
188,3.21642,12,28160,14080,launch,1
189,3.1918,12,28160,14080,launch,1
190,3.21254,12,28160,14080,launch,1
191,3.23537,12,28160,14080,launch,1
192,3.21033,12,28160,14080,launch,1
193,3.18181,12,28160,14080,launch,1
194,3.17392,12,28160,14080,launch,1
195,3.17979,12,28160,14080,launch,1
196,3.18351,12,28160,14080,launch,1
197,3.17386,12,28160,14080,launch,1
198,3.1809,12,28160,14080,launch,1
199,3.17151,12,28160,14080,launch,1
