index,time,kernel,dimension,blocksizeoperation,cudagraph,
0,3.81357,1,28160,28160,launch,0
1,3.59865,1,28160,28160,launch,0
2,3.76131,1,28160,28160,launch,0
3,3.48622,1,28160,28160,launch,0
4,3.89938,1,28160,28160,launch,0
5,3.11067,1,28160,28160,launch,0
6,3.7857,1,28160,28160,launch,0
7,3.90155,1,28160,28160,launch,0
8,3.64225,1,28160,28160,launch,0
9,3.87724,1,28160,28160,launch,0
10,3.73962,1,28160,28160,launch,0
11,3.76589,1,28160,28160,launch,0
12,3.67716,1,28160,28160,launch,0
13,3.90276,1,28160,28160,launch,0
14,3.9104,1,28160,28160,launch,0
15,3.42074,1,28160,28160,launch,0
16,3.66117,1,28160,28160,launch,0
17,3.56473,1,28160,28160,launch,0
18,3.12313,1,28160,28160,launch,0
19,3.70965,1,28160,28160,launch,0
20,4.05297,1,28160,28160,launch,0
21,3.79605,1,28160,28160,launch,0
22,3.63132,1,28160,28160,launch,0
23,3.5869,1,28160,28160,launch,0
24,3.71301,1,28160,28160,launch,0
25,4.05792,1,28160,28160,launch,0
26,3.78638,1,28160,28160,launch,0
27,3.91085,1,28160,28160,launch,0
28,3.98489,1,28160,28160,launch,0
29,3.57595,1,28160,28160,launch,0
30,4.05969,1,28160,28160,launch,0
31,4.04208,1,28160,28160,launch,0
32,3.90443,1,28160,28160,launch,0
33,3.91713,1,28160,28160,launch,0
34,3.72851,1,28160,28160,launch,0
35,3.66933,1,28160,28160,launch,0
36,3.68994,1,28160,28160,launch,0
37,3.31277,1,28160,28160,launch,0
38,4.0182,1,28160,28160,launch,0
39,3.97281,1,28160,28160,launch,0
40,3.68921,1,28160,28160,launch,0
41,3.79782,1,28160,28160,launch,0
42,3.65396,1,28160,28160,launch,0
43,3.38716,1,28160,28160,launch,0
44,3.91741,1,28160,28160,launch,0
45,3.61618,1,28160,28160,launch,0
46,3.44022,1,28160,28160,launch,0
47,3.13643,1,28160,28160,launch,0
48,3.15341,1,28160,28160,launch,0
49,3.52353,1,28160,28160,launch,0
50,3.99419,1,28160,28160,launch,0
51,3.16512,1,28160,28160,launch,0
52,3.75521,1,28160,28160,launch,0
53,3.99933,1,28160,28160,launch,0
54,3.70905,1,28160,28160,launch,0
55,3.84532,1,28160,28160,launch,0
56,3.55334,1,28160,28160,launch,0
57,3.53039,1,28160,28160,launch,0
58,3.76115,1,28160,28160,launch,0
59,3.41983,1,28160,28160,launch,0
60,4.03749,1,28160,28160,launch,0
61,3.12931,1,28160,28160,launch,0
62,3.82412,1,28160,28160,launch,0
63,3.12847,1,28160,28160,launch,0
64,3.57276,1,28160,28160,launch,0
65,3.40381,1,28160,28160,launch,0
66,3.62779,1,28160,28160,launch,0
67,3.97573,1,28160,28160,launch,0
68,3.87419,1,28160,28160,launch,0
69,3.94496,1,28160,28160,launch,0
70,3.84696,1,28160,28160,launch,0
71,3.71904,1,28160,28160,launch,0
72,3.93893,1,28160,28160,launch,0
73,3.87374,1,28160,28160,launch,0
74,3.6605,1,28160,28160,launch,0
75,3.82954,1,28160,28160,launch,0
76,3.90631,1,28160,28160,launch,0
77,3.73058,1,28160,28160,launch,0
78,3.12206,1,28160,28160,launch,0
79,3.68386,1,28160,28160,launch,0
80,3.88267,1,28160,28160,launch,0
81,3.77796,1,28160,28160,launch,0
82,3.82209,1,28160,28160,launch,0
83,3.87766,1,28160,28160,launch,0
84,3.92121,1,28160,28160,launch,0
85,3.71207,1,28160,28160,launch,0
86,3.8835,1,28160,28160,launch,0
87,3.88988,1,28160,28160,launch,0
88,3.18059,1,28160,28160,launch,0
89,4.0385,1,28160,28160,launch,0
90,3.46221,1,28160,28160,launch,0
91,3.67699,1,28160,28160,launch,0
92,3.76452,1,28160,28160,launch,0
93,3.74647,1,28160,28160,launch,0
94,3.73014,1,28160,28160,launch,0
95,3.96854,1,28160,28160,launch,0
96,3.73124,1,28160,28160,launch,0
97,3.802,1,28160,28160,launch,0
98,3.94253,1,28160,28160,launch,0
