index,time,kernel,dimension,blocksize,operation,cudagraph
0,7.19799,19600,35840,256,launch,0
1,7.2371,19600,35840,256,launch,0
2,7.26702,19600,35840,256,launch,0
3,7.28845,19600,35840,256,launch,0
4,7.3099,19600,35840,256,launch,0
5,7.32697,19600,35840,256,launch,0
6,7.34013,19600,35840,256,launch,0
7,7.35569,19600,35840,256,launch,0
8,7.36392,19600,35840,256,launch,0
9,7.37432,19600,35840,256,launch,0
10,7.3822,19600,35840,256,launch,0
11,7.38919,19600,35840,256,launch,0
12,7.39282,19600,35840,256,launch,0
13,7.39762,19600,35840,256,launch,0
14,7.40229,19600,35840,256,launch,0
15,7.40745,19600,35840,256,launch,0
16,7.4049,19600,35840,256,launch,0
17,7.40855,19600,35840,256,launch,0
18,7.40791,19600,35840,256,launch,0
19,7.40444,19600,35840,256,launch,0
20,7.40864,19600,35840,256,launch,0
21,7.40626,19600,35840,256,launch,0
22,7.40581,19600,35840,256,launch,0
23,7.40383,19600,35840,256,launch,0
24,7.40351,19600,35840,256,launch,0
25,7.40503,19600,35840,256,launch,0
26,7.40375,19600,35840,256,launch,0
27,7.40311,19600,35840,256,launch,0
28,7.40039,19600,35840,256,launch,0
29,7.40015,19600,35840,256,launch,0
30,7.40073,19600,35840,256,launch,0
31,7.39816,19600,35840,256,launch,0
32,7.39647,19600,35840,256,launch,0
33,7.39326,19600,35840,256,launch,0
34,7.39525,19600,35840,256,launch,0
35,7.3948,19600,35840,256,launch,0
36,7.38839,19600,35840,256,launch,0
37,7.39067,19600,35840,256,launch,0
38,7.39272,19600,35840,256,launch,0
39,7.39072,19600,35840,256,launch,0
40,7.38998,19600,35840,256,launch,0
41,7.3913,19600,35840,256,launch,0
42,7.39201,19600,35840,256,launch,0
43,7.38947,19600,35840,256,launch,0
44,7.39002,19600,35840,256,launch,0
45,7.39034,19600,35840,256,launch,0
46,7.38813,19600,35840,256,launch,0
47,7.38971,19600,35840,256,launch,0
48,7.38921,19600,35840,256,launch,0
49,7.38792,19600,35840,256,launch,0
50,7.38808,19600,35840,256,launch,0
51,7.38856,19600,35840,256,launch,0
52,7.38596,19600,35840,256,launch,0
53,7.38801,19600,35840,256,launch,0
54,7.38906,19600,35840,256,launch,0
55,7.38652,19600,35840,256,launch,0
56,7.38627,19600,35840,256,launch,0
57,7.38732,19600,35840,256,launch,0
58,7.38801,19600,35840,256,launch,0
59,7.38755,19600,35840,256,launch,0
60,7.38651,19600,35840,256,launch,0
61,7.38767,19600,35840,256,launch,0
62,7.38757,19600,35840,256,launch,0
63,7.38944,19600,35840,256,launch,0
64,7.38686,19600,35840,256,launch,0
65,7.3868,19600,35840,256,launch,0
