time,kernel,dimension,blocksize,operation,
0,2.12619,1100,25600,2560,launch,1
1,2.1351,1100,25600,2560,launch,1
2,2.1378,1100,25600,2560,launch,1
3,2.13806,1100,25600,2560,launch,1
4,2.14138,1100,25600,2560,launch,1
5,2.14353,1100,25600,2560,launch,1
6,2.14579,1100,25600,2560,launch,1
7,2.14701,1100,25600,2560,launch,1
8,2.14873,1100,25600,2560,launch,1
9,2.14927,1100,25600,2560,launch,1
10,2.15109,1100,25600,2560,launch,1
11,2.15482,1100,25600,2560,launch,1
12,2.15295,1100,25600,2560,launch,1
13,2.15672,1100,25600,2560,launch,1
14,2.15959,1100,25600,2560,launch,1
15,2.15731,1100,25600,2560,launch,1
16,2.15835,1100,25600,2560,launch,1
17,2.16142,1100,25600,2560,launch,1
18,2.16242,1100,25600,2560,launch,1
19,2.16191,1100,25600,2560,launch,1
20,2.15891,1100,25600,2560,launch,1
21,2.16145,1100,25600,2560,launch,1
22,2.16031,1100,25600,2560,launch,1
23,2.16097,1100,25600,2560,launch,1
24,2.1667,1100,25600,2560,launch,1
25,2.16496,1100,25600,2560,launch,1
26,2.16505,1100,25600,2560,launch,1
27,2.16472,1100,25600,2560,launch,1
28,2.16128,1100,25600,2560,launch,1
29,2.15139,1100,25600,2560,launch,1
30,2.15275,1100,25600,2560,launch,1
31,2.15438,1100,25600,2560,launch,1
32,2.15339,1100,25600,2560,launch,1
33,2.15486,1100,25600,2560,launch,1
34,2.15421,1100,25600,2560,launch,1
35,2.15585,1100,25600,2560,launch,1
36,2.15391,1100,25600,2560,launch,1
37,2.15566,1100,25600,2560,launch,1
38,2.1576,1100,25600,2560,launch,1
39,2.15744,1100,25600,2560,launch,1
40,2.15373,1100,25600,2560,launch,1
41,2.15324,1100,25600,2560,launch,1
42,2.15844,1100,25600,2560,launch,1
43,2.15676,1100,25600,2560,launch,1
44,2.15983,1100,25600,2560,launch,1
45,2.15724,1100,25600,2560,launch,1
46,2.15799,1100,25600,2560,launch,1
47,2.15795,1100,25600,2560,launch,1
48,2.15863,1100,25600,2560,launch,1
49,2.15746,1100,25600,2560,launch,1
50,2.1608,1100,25600,2560,launch,1
51,2.16017,1100,25600,2560,launch,1
52,2.15724,1100,25600,2560,launch,1
53,2.15753,1100,25600,2560,launch,1
54,2.15921,1100,25600,2560,launch,1
55,2.15969,1100,25600,2560,launch,1
56,2.15813,1100,25600,2560,launch,1
57,2.1606,1100,25600,2560,launch,1
58,2.15775,1100,25600,2560,launch,1
59,2.15796,1100,25600,2560,launch,1
60,2.15467,1100,25600,2560,launch,1
61,2.15774,1100,25600,2560,launch,1
62,2.15773,1100,25600,2560,launch,1
63,2.15752,1100,25600,2560,launch,1
64,2.1594,1100,25600,2560,launch,1
65,2.16202,1100,25600,2560,launch,1
66,2.15835,1100,25600,2560,launch,1
67,2.15957,1100,25600,2560,launch,1
68,2.15753,1100,25600,2560,launch,1
69,2.15888,1100,25600,2560,launch,1
70,2.16018,1100,25600,2560,launch,1
71,2.15725,1100,25600,2560,launch,1
72,2.15949,1100,25600,2560,launch,1
73,2.15862,1100,25600,2560,launch,1
74,2.15928,1100,25600,2560,launch,1
75,2.16122,1100,25600,2560,launch,1
76,2.15757,1100,25600,2560,launch,1
77,2.15819,1100,25600,2560,launch,1
78,2.16079,1100,25600,2560,launch,1
79,2.15775,1100,25600,2560,launch,1
80,2.15515,1100,25600,2560,launch,1
81,2.15709,1100,25600,2560,launch,1
82,2.15995,1100,25600,2560,launch,1
83,2.15748,1100,25600,2560,launch,1
84,2.15946,1100,25600,2560,launch,1
85,2.15983,1100,25600,2560,launch,1
86,2.15753,1100,25600,2560,launch,1
87,2.16079,1100,25600,2560,launch,1
88,2.15774,1100,25600,2560,launch,1
89,2.15826,1100,25600,2560,launch,1
90,2.15836,1100,25600,2560,launch,1
91,2.16079,1100,25600,2560,launch,1
92,2.15734,1100,25600,2560,launch,1
93,2.16019,1100,25600,2560,launch,1
94,2.15659,1100,25600,2560,launch,1
95,2.15706,1100,25600,2560,launch,1
96,2.15639,1100,25600,2560,launch,1
97,2.16116,1100,25600,2560,launch,1
98,2.1577,1100,25600,2560,launch,1
99,2.15827,1100,25600,2560,launch,1
100,2.154,1100,25600,2560,launch,1
101,2.15691,1100,25600,2560,launch,1
102,2.15444,1100,25600,2560,launch,1
103,2.15673,1100,25600,2560,launch,1
104,2.15637,1100,25600,2560,launch,1
105,2.15729,1100,25600,2560,launch,1
106,2.15707,1100,25600,2560,launch,1
107,2.1565,1100,25600,2560,launch,1
108,2.15845,1100,25600,2560,launch,1
109,2.15585,1100,25600,2560,launch,1
110,2.15816,1100,25600,2560,launch,1
111,2.15716,1100,25600,2560,launch,1
112,2.15448,1100,25600,2560,launch,1
113,2.15611,1100,25600,2560,launch,1
114,2.15652,1100,25600,2560,launch,1
115,2.15716,1100,25600,2560,launch,1
116,2.15674,1100,25600,2560,launch,1
117,2.15571,1100,25600,2560,launch,1
118,2.15613,1100,25600,2560,launch,1
119,2.15471,1100,25600,2560,launch,1
120,2.15569,1100,25600,2560,launch,1
121,2.15503,1100,25600,2560,launch,1
122,2.15516,1100,25600,2560,launch,1
123,2.15655,1100,25600,2560,launch,1
124,2.15648,1100,25600,2560,launch,1
125,2.15599,1100,25600,2560,launch,1
126,2.1551,1100,25600,2560,launch,1
127,2.1558,1100,25600,2560,launch,1
128,2.15543,1100,25600,2560,launch,1
129,2.15696,1100,25600,2560,launch,1
130,2.15468,1100,25600,2560,launch,1
131,2.1573,1100,25600,2560,launch,1
132,2.15627,1100,25600,2560,launch,1
133,2.15475,1100,25600,2560,launch,1
134,2.15568,1100,25600,2560,launch,1
135,2.15769,1100,25600,2560,launch,1
136,2.15645,1100,25600,2560,launch,1
137,2.15525,1100,25600,2560,launch,1
138,2.15514,1100,25600,2560,launch,1
139,2.15539,1100,25600,2560,launch,1
140,2.15224,1100,25600,2560,launch,1
141,2.1551,1100,25600,2560,launch,1
142,2.15342,1100,25600,2560,launch,1
143,2.15501,1100,25600,2560,launch,1
144,2.15489,1100,25600,2560,launch,1
145,2.15719,1100,25600,2560,launch,1
146,2.15704,1100,25600,2560,launch,1
147,2.15785,1100,25600,2560,launch,1
148,2.15468,1100,25600,2560,launch,1
149,2.15496,1100,25600,2560,launch,1
150,2.15644,1100,25600,2560,launch,1
151,2.15528,1100,25600,2560,launch,1
152,2.15499,1100,25600,2560,launch,1
153,2.15537,1100,25600,2560,launch,1
154,2.1561,1100,25600,2560,launch,1
155,2.15416,1100,25600,2560,launch,1
156,2.15469,1100,25600,2560,launch,1
157,2.15465,1100,25600,2560,launch,1
158,2.15524,1100,25600,2560,launch,1
159,2.15396,1100,25600,2560,launch,1
160,2.15153,1100,25600,2560,launch,1
161,2.15635,1100,25600,2560,launch,1
162,2.1555,1100,25600,2560,launch,1
163,2.15506,1100,25600,2560,launch,1
164,2.15614,1100,25600,2560,launch,1
165,2.15564,1100,25600,2560,launch,1
166,2.15483,1100,25600,2560,launch,1
167,2.15574,1100,25600,2560,launch,1
168,2.15443,1100,25600,2560,launch,1
169,2.15603,1100,25600,2560,launch,1
170,2.1563,1100,25600,2560,launch,1
171,2.15538,1100,25600,2560,launch,1
172,2.15436,1100,25600,2560,launch,1
173,2.15569,1100,25600,2560,launch,1
174,2.15452,1100,25600,2560,launch,1
175,2.15534,1100,25600,2560,launch,1
176,2.15368,1100,25600,2560,launch,1
177,2.15648,1100,25600,2560,launch,1
178,2.15619,1100,25600,2560,launch,1
179,2.15309,1100,25600,2560,launch,1
180,2.1522,1100,25600,2560,launch,1
181,2.15545,1100,25600,2560,launch,1
182,2.15353,1100,25600,2560,launch,1
183,2.15413,1100,25600,2560,launch,1
184,2.15453,1100,25600,2560,launch,1
185,2.1539,1100,25600,2560,launch,1
186,2.15464,1100,25600,2560,launch,1
187,2.15506,1100,25600,2560,launch,1
188,2.1554,1100,25600,2560,launch,1
189,2.15384,1100,25600,2560,launch,1
190,2.154,1100,25600,2560,launch,1
191,2.15602,1100,25600,2560,launch,1
192,2.15367,1100,25600,2560,launch,1
193,2.15467,1100,25600,2560,launch,1
194,2.15339,1100,25600,2560,launch,1
195,2.15268,1100,25600,2560,launch,1
196,2.15444,1100,25600,2560,launch,1
197,2.15339,1100,25600,2560,launch,1
198,2.15403,1100,25600,2560,launch,1
199,2.15373,1100,25600,2560,launch,1
