index,time,kernel,dimension,blocksize
0,0.000656979,25,1280,256
1,0.000563002,25,1280,256
2,0.000563172,25,1280,256
3,0.000560638,25,1280,256
4,0.000564014,25,1280,256
5,0.000735478,25,1280,256
6,0.000561479,25,1280,256
7,0.000560848,25,1280,256
8,0.000561529,25,1280,256
9,0.000561098,25,1280,256
10,0.000563794,25,1280,256
11,0.000562512,25,1280,256
12,0.000562281,25,1280,256
13,0.000562482,25,1280,256
14,0.000562241,25,1280,256
15,0.000560828,25,1280,256
16,0.00056161,25,1280,256
17,0.000562361,25,1280,256
18,0.0005616,25,1280,256
19,0.000560888,25,1280,256
20,0.00056173,25,1280,256
21,0.000562541,25,1280,256
22,0.000562281,25,1280,256
23,0.000561289,25,1280,256
24,0.00056198,25,1280,256
25,0.00056157,25,1280,256
26,0.000562912,25,1280,256
27,0.000562,25,1280,256
28,0.000561289,25,1280,256
29,0.000562772,25,1280,256
30,0.000562522,25,1280,256
31,0.000562552,25,1280,256
32,0.000560578,25,1280,256
33,0.000563393,25,1280,256
34,0.000562952,25,1280,256
35,0.00056195,25,1280,256
36,0.000561469,25,1280,256
37,0.000562291,25,1280,256
38,0.00056223,25,1280,256
39,0.000562741,25,1280,256
40,0.000560848,25,1280,256
41,0.00056219,25,1280,256
42,0.00056156,25,1280,256
43,0.000563243,25,1280,256
44,0.000563603,25,1280,256
45,0.000561739,25,1280,256
46,0.000561509,25,1280,256
47,0.00056183,25,1280,256
48,0.000563443,25,1280,256
49,0.000563243,25,1280,256
50,0.000564114,25,1280,256
51,0.000563804,25,1280,256
52,0.000562852,25,1280,256
53,0.000562872,25,1280,256
54,0.000562451,25,1280,256
55,0.000562471,25,1280,256
56,0.000562842,25,1280,256
57,0.000562751,25,1280,256
58,0.000562601,25,1280,256
59,0.000562982,25,1280,256
60,0.000562672,25,1280,256
61,0.000562862,25,1280,256
62,0.00056144,25,1280,256
63,0.000562812,25,1280,256
64,0.000562772,25,1280,256
