time,kernel,dimension,blocksize,operation,
0,1.67883,12,23040,11520,launch,1
1,1.69394,12,23040,11520,launch,1
2,1.69108,12,23040,11520,launch,1
3,1.69215,12,23040,11520,launch,1
4,1.69478,12,23040,11520,launch,1
5,1.6967,12,23040,11520,launch,1
6,1.69904,12,23040,11520,launch,1
7,1.69866,12,23040,11520,launch,1
8,1.70918,12,23040,11520,launch,1
9,1.70468,12,23040,11520,launch,1
10,1.7117,12,23040,11520,launch,1
11,1.70363,12,23040,11520,launch,1
12,1.70659,12,23040,11520,launch,1
13,1.71703,12,23040,11520,launch,1
14,1.71087,12,23040,11520,launch,1
15,1.70946,12,23040,11520,launch,1
16,1.7111,12,23040,11520,launch,1
17,1.71001,12,23040,11520,launch,1
18,1.71224,12,23040,11520,launch,1
19,1.73717,12,23040,11520,launch,1
20,1.71425,12,23040,11520,launch,1
21,1.70685,12,23040,11520,launch,1
22,1.71909,12,23040,11520,launch,1
23,1.70596,12,23040,11520,launch,1
24,1.72369,12,23040,11520,launch,1
25,1.72641,12,23040,11520,launch,1
26,1.72514,12,23040,11520,launch,1
27,1.74317,12,23040,11520,launch,1
28,1.744,12,23040,11520,launch,1
29,1.71361,12,23040,11520,launch,1
30,1.71573,12,23040,11520,launch,1
31,1.71592,12,23040,11520,launch,1
32,1.73605,12,23040,11520,launch,1
33,1.71611,12,23040,11520,launch,1
34,1.73909,12,23040,11520,launch,1
35,1.72756,12,23040,11520,launch,1
36,1.74483,12,23040,11520,launch,1
37,1.7231,12,23040,11520,launch,1
38,1.72324,12,23040,11520,launch,1
39,1.73497,12,23040,11520,launch,1
40,1.73852,12,23040,11520,launch,1
41,1.71754,12,23040,11520,launch,1
42,1.71533,12,23040,11520,launch,1
43,1.75865,12,23040,11520,launch,1
44,1.71845,12,23040,11520,launch,1
45,1.72527,12,23040,11520,launch,1
46,1.74011,12,23040,11520,launch,1
47,1.72454,12,23040,11520,launch,1
48,1.71954,12,23040,11520,launch,1
49,1.76716,12,23040,11520,launch,1
50,1.72953,12,23040,11520,launch,1
51,1.72097,12,23040,11520,launch,1
52,1.76584,12,23040,11520,launch,1
53,1.72727,12,23040,11520,launch,1
54,1.71955,12,23040,11520,launch,1
55,1.74123,12,23040,11520,launch,1
56,1.72292,12,23040,11520,launch,1
57,1.72216,12,23040,11520,launch,1
58,1.72469,12,23040,11520,launch,1
59,1.76204,12,23040,11520,launch,1
60,1.71586,12,23040,11520,launch,1
61,1.72612,12,23040,11520,launch,1
62,1.72583,12,23040,11520,launch,1
63,1.73833,12,23040,11520,launch,1
64,1.76787,12,23040,11520,launch,1
65,1.73199,12,23040,11520,launch,1
66,1.72707,12,23040,11520,launch,1
67,1.73579,12,23040,11520,launch,1
68,1.76647,12,23040,11520,launch,1
69,1.73399,12,23040,11520,launch,1
70,1.75187,12,23040,11520,launch,1
71,1.73437,12,23040,11520,launch,1
72,1.73102,12,23040,11520,launch,1
73,1.76265,12,23040,11520,launch,1
74,1.74347,12,23040,11520,launch,1
75,1.73847,12,23040,11520,launch,1
76,1.73033,12,23040,11520,launch,1
77,1.72944,12,23040,11520,launch,1
78,1.72279,12,23040,11520,launch,1
79,1.76177,12,23040,11520,launch,1
80,1.72647,12,23040,11520,launch,1
81,1.73296,12,23040,11520,launch,1
82,1.76136,12,23040,11520,launch,1
83,1.75946,12,23040,11520,launch,1
84,1.76065,12,23040,11520,launch,1
85,1.72266,12,23040,11520,launch,1
86,1.76032,12,23040,11520,launch,1
87,1.7518,12,23040,11520,launch,1
88,1.7267,12,23040,11520,launch,1
89,1.75053,12,23040,11520,launch,1
90,1.77779,12,23040,11520,launch,1
91,1.73269,12,23040,11520,launch,1
92,1.75727,12,23040,11520,launch,1
93,1.741,12,23040,11520,launch,1
94,1.73566,12,23040,11520,launch,1
95,1.74593,12,23040,11520,launch,1
96,1.74507,12,23040,11520,launch,1
97,1.74026,12,23040,11520,launch,1
98,1.73866,12,23040,11520,launch,1
99,1.73894,12,23040,11520,launch,1
100,1.74034,12,23040,11520,launch,1
101,1.73973,12,23040,11520,launch,1
102,1.73571,12,23040,11520,launch,1
103,1.79205,12,23040,11520,launch,1
104,1.72727,12,23040,11520,launch,1
105,1.74452,12,23040,11520,launch,1
106,1.75643,12,23040,11520,launch,1
107,1.74824,12,23040,11520,launch,1
108,1.73848,12,23040,11520,launch,1
