time,kernel,dimension,blocksize,operation,
0,0.508383,150,38400,7680,graphApiYesDependency,1
1,0.00146465,150,38400,7680,graphApiYesDependency,1
2,0.00148841,150,38400,7680,graphApiYesDependency,1
3,0.00176008,150,38400,7680,graphApiYesDependency,1
4,0.00147997,150,38400,7680,graphApiYesDependency,1
5,0.0013834,150,38400,7680,graphApiYesDependency,1
6,0.00155077,150,38400,7680,graphApiYesDependency,1
7,0.00151933,150,38400,7680,graphApiYesDependency,1
8,0.00158118,150,38400,7680,graphApiYesDependency,1
9,0.00175411,150,38400,7680,graphApiYesDependency,1
