index,time,kernel,dimension,blocksize,operation,cudagraph
0,3.95741,625,32000,1280,launch,0
1,3.97392,625,32000,1280,launch,0
2,3.98509,625,32000,1280,launch,0
3,3.99697,625,32000,1280,launch,0
4,4.00277,625,32000,1280,launch,0
5,4.00787,625,32000,1280,launch,0
6,4.01629,625,32000,1280,launch,0
7,4.0236,625,32000,1280,launch,0
8,4.02988,625,32000,1280,launch,0
9,4.03505,625,32000,1280,launch,0
10,4.03876,625,32000,1280,launch,0
11,4.04303,625,32000,1280,launch,0
12,4.0459,625,32000,1280,launch,0
13,4.04873,625,32000,1280,launch,0
14,4.05336,625,32000,1280,launch,0
15,4.05633,625,32000,1280,launch,0
16,4.05788,625,32000,1280,launch,0
17,4.06026,625,32000,1280,launch,0
18,4.06282,625,32000,1280,launch,0
19,4.0646,625,32000,1280,launch,0
20,4.06645,625,32000,1280,launch,0
21,4.06594,625,32000,1280,launch,0
22,4.07029,625,32000,1280,launch,0
23,4.07231,625,32000,1280,launch,0
24,4.07078,625,32000,1280,launch,0
25,4.07062,625,32000,1280,launch,0
26,4.07314,625,32000,1280,launch,0
27,4.07214,625,32000,1280,launch,0
28,4.07051,625,32000,1280,launch,0
29,4.07279,625,32000,1280,launch,0
30,4.07224,625,32000,1280,launch,0
31,4.07293,625,32000,1280,launch,0
32,4.07267,625,32000,1280,launch,0
33,4.0707,625,32000,1280,launch,0
34,4.07016,625,32000,1280,launch,0
35,4.07178,625,32000,1280,launch,0
36,4.06992,625,32000,1280,launch,0
37,4.06987,625,32000,1280,launch,0
38,4.07037,625,32000,1280,launch,0
39,4.06846,625,32000,1280,launch,0
40,4.06789,625,32000,1280,launch,0
41,4.06696,625,32000,1280,launch,0
42,4.06768,625,32000,1280,launch,0
43,4.06775,625,32000,1280,launch,0
44,4.0656,625,32000,1280,launch,0
45,4.06517,625,32000,1280,launch,0
46,4.06344,625,32000,1280,launch,0
47,4.06331,625,32000,1280,launch,0
48,4.06358,625,32000,1280,launch,0
49,4.06178,625,32000,1280,launch,0
50,4.06357,625,32000,1280,launch,0
51,4.06084,625,32000,1280,launch,0
52,4.06174,625,32000,1280,launch,0
53,4.06109,625,32000,1280,launch,0
54,4.06067,625,32000,1280,launch,0
55,4.06023,625,32000,1280,launch,0
56,4.06135,625,32000,1280,launch,0
57,4.0596,625,32000,1280,launch,0
58,4.06033,625,32000,1280,launch,0
59,4.06015,625,32000,1280,launch,0
60,4.06057,625,32000,1280,launch,0
61,4.05718,625,32000,1280,launch,0
62,4.05691,625,32000,1280,launch,0
63,4.05645,625,32000,1280,launch,0
64,4.05527,625,32000,1280,launch,0
65,4.05547,625,32000,1280,launch,0
66,4.05597,625,32000,1280,launch,0
67,4.05702,625,32000,1280,launch,0
68,4.05651,625,32000,1280,launch,0
69,4.05698,625,32000,1280,launch,0
70,4.05478,625,32000,1280,launch,0
71,4.0574,625,32000,1280,launch,0
72,4.05539,625,32000,1280,launch,0
73,4.05542,625,32000,1280,launch,0
74,4.05619,625,32000,1280,launch,0
75,4.05568,625,32000,1280,launch,0
76,4.05608,625,32000,1280,launch,0
77,4.0545,625,32000,1280,launch,0
78,4.05712,625,32000,1280,launch,0
79,4.05504,625,32000,1280,launch,0
80,4.05693,625,32000,1280,launch,0
81,4.05573,625,32000,1280,launch,0
82,4.05429,625,32000,1280,launch,0
83,4.05583,625,32000,1280,launch,0
84,4.05394,625,32000,1280,launch,0
85,4.05597,625,32000,1280,launch,0
86,4.05503,625,32000,1280,launch,0
87,4.05635,625,32000,1280,launch,0
88,4.05589,625,32000,1280,launch,0
89,4.05614,625,32000,1280,launch,0
