time,kernel,dimension,blocksize,operation,
0,0.000406417,80,35840,8960,graphApiYesDependency,1
1,0.000438467,80,35840,8960,graphApiYesDependency,1
2,0.000527636,80,35840,8960,graphApiYesDependency,1
3,0.000492841,80,35840,8960,graphApiYesDependency,1
4,0.00210151,80,35840,8960,graphApiYesDependency,1
5,0.000710602,80,35840,8960,graphApiYesDependency,1
6,0.000811853,80,35840,8960,graphApiYesDependency,1
7,0.00068996,80,35840,8960,graphApiYesDependency,1
8,0.000796522,80,35840,8960,graphApiYesDependency,1
9,0.00210032,80,35840,8960,graphApiYesDependency,1
