time,kernel,dimension,blocksize,operation,
0,5.79357,80,35840,8960,launch,1
1,5.81904,80,35840,8960,launch,1
2,5.83169,80,35840,8960,launch,1
3,5.85426,80,35840,8960,launch,1
4,5.86361,80,35840,8960,launch,1
5,5.87311,80,35840,8960,launch,1
6,5.87194,80,35840,8960,launch,1
7,5.8836,80,35840,8960,launch,1
8,5.88817,80,35840,8960,launch,1
9,5.88824,80,35840,8960,launch,1
10,5.90092,80,35840,8960,launch,1
11,5.89557,80,35840,8960,launch,1
12,5.89029,80,35840,8960,launch,1
13,5.92342,80,35840,8960,launch,1
14,5.90041,80,35840,8960,launch,1
15,5.93988,80,35840,8960,launch,1
16,5.94038,80,35840,8960,launch,1
17,5.97049,80,35840,8960,launch,1
18,5.92977,80,35840,8960,launch,1
19,5.93891,80,35840,8960,launch,1
20,5.9578,80,35840,8960,launch,1
21,5.89136,80,35840,8960,launch,1
22,5.93755,80,35840,8960,launch,1
23,5.95749,80,35840,8960,launch,1
24,5.91953,80,35840,8960,launch,1
25,5.93596,80,35840,8960,launch,1
26,5.97874,80,35840,8960,launch,1
27,5.92974,80,35840,8960,launch,1
28,5.94278,80,35840,8960,launch,1
29,5.94735,80,35840,8960,launch,1
30,5.92031,80,35840,8960,launch,1
31,5.95782,80,35840,8960,launch,1
32,5.96716,80,35840,8960,launch,1
33,5.93673,80,35840,8960,launch,1
34,5.98399,80,35840,8960,launch,1
35,5.97242,80,35840,8960,launch,1
36,5.95723,80,35840,8960,launch,1
37,5.96299,80,35840,8960,launch,1
38,5.98087,80,35840,8960,launch,1
39,5.88694,80,35840,8960,launch,1
40,5.91509,80,35840,8960,launch,1
41,5.85183,80,35840,8960,launch,1
42,5.87998,80,35840,8960,launch,1
43,5.89473,80,35840,8960,launch,1
44,5.93479,80,35840,8960,launch,1
45,5.93211,80,35840,8960,launch,1
46,5.91888,80,35840,8960,launch,1
47,5.92012,80,35840,8960,launch,1
48,5.93896,80,35840,8960,launch,1
49,5.94675,80,35840,8960,launch,1
50,5.94734,80,35840,8960,launch,1
51,5.92871,80,35840,8960,launch,1
52,5.8808,80,35840,8960,launch,1
53,5.96982,80,35840,8960,launch,1
54,5.9741,80,35840,8960,launch,1
55,5.96518,80,35840,8960,launch,1
56,5.97456,80,35840,8960,launch,1
57,5.88332,80,35840,8960,launch,1
58,5.90584,80,35840,8960,launch,1
59,5.92753,80,35840,8960,launch,1
60,5.98298,80,35840,8960,launch,1
61,5.93876,80,35840,8960,launch,1
62,5.95432,80,35840,8960,launch,1
63,5.93797,80,35840,8960,launch,1
64,5.92687,80,35840,8960,launch,1
65,5.91704,80,35840,8960,launch,1
66,5.97466,80,35840,8960,launch,1
67,5.93677,80,35840,8960,launch,1
68,5.94468,80,35840,8960,launch,1
69,5.95179,80,35840,8960,launch,1
70,5.92284,80,35840,8960,launch,1
71,5.97248,80,35840,8960,launch,1
72,5.93747,80,35840,8960,launch,1
73,5.94483,80,35840,8960,launch,1
74,5.97717,80,35840,8960,launch,1
75,5.95058,80,35840,8960,launch,1
76,5.98576,80,35840,8960,launch,1
77,5.91032,80,35840,8960,launch,1
78,5.94576,80,35840,8960,launch,1
79,5.96161,80,35840,8960,launch,1
80,5.94524,80,35840,8960,launch,1
81,5.89834,80,35840,8960,launch,1
82,5.92157,80,35840,8960,launch,1
83,5.91053,80,35840,8960,launch,1
84,5.92163,80,35840,8960,launch,1
85,5.88471,80,35840,8960,launch,1
86,5.95937,80,35840,8960,launch,1
87,5.98148,80,35840,8960,launch,1
88,5.98333,80,35840,8960,launch,1
89,5.94766,80,35840,8960,launch,1
90,5.96933,80,35840,8960,launch,1
91,5.93033,80,35840,8960,launch,1
92,5.90159,80,35840,8960,launch,1
93,5.92854,80,35840,8960,launch,1
94,5.97759,80,35840,8960,launch,1
95,5.89284,80,35840,8960,launch,1
96,5.90514,80,35840,8960,launch,1
97,5.98503,80,35840,8960,launch,1
98,5.93647,80,35840,8960,launch,1
99,5.93581,80,35840,8960,launch,1
100,5.95348,80,35840,8960,launch,1
101,5.92753,80,35840,8960,launch,1
102,5.92028,80,35840,8960,launch,1
103,5.94761,80,35840,8960,launch,1
104,5.89318,80,35840,8960,launch,1
105,5.94317,80,35840,8960,launch,1
106,5.97846,80,35840,8960,launch,1
