time,kernel,dimension,blocksize,operation,
0,0.00172401,392,26880,3840,graphApiYesDependency,1
1,0.00400432,392,26880,3840,graphApiYesDependency,1
2,0.00406305,392,26880,3840,graphApiYesDependency,1
3,0.00403108,392,26880,3840,graphApiYesDependency,1
4,0.00311963,392,26880,3840,graphApiYesDependency,1
5,0.00421857,392,26880,3840,graphApiYesDependency,1
6,0.00419825,392,26880,3840,graphApiYesDependency,1
7,0.00444086,392,26880,3840,graphApiYesDependency,1
8,0.00420337,392,26880,3840,graphApiYesDependency,1
9,0.00312087,392,26880,3840,graphApiYesDependency,1
