index,time,kernel,dimension,blocksize,operation
0,0.000338779,81,11520,1280,instantiation
0,0.00080564,81,11520,1280,capture
0,0.00111446,324,11520,640,instantiation
0,0.00254685,324,11520,640,capture
0,0.00782748,1296,11520,320,instantiation
0,0.0119399,1296,11520,320,capture
0,0.0120923,2025,11520,256,instantiation
0,0.018595,2025,11520,256,capture
0,0.0651207,8100,11520,128,capture
0,0.0775237,8100,11520,128,instantiation
0,0.204254,324,11520,640,launch
0,0.208995,81,11520,1280,launch
0,0.271047,32400,11520,64,capture
0,0.286244,1296,11520,320,launch
0,0.31783,2025,11520,256,launch
0,0.338167,8100,11520,128,launch
0,0.364929,32400,11520,64,instantiation
0,0.754306,32400,11520,64,launch
1,0.000358997,81,11520,1280,instantiation
1,0.000808385,81,11520,1280,capture
1,0.00110227,324,11520,640,instantiation
1,0.0026131,324,11520,640,capture
1,0.00787605,1296,11520,320,instantiation
1,0.0124551,1296,11520,320,capture
1,0.0132196,2025,11520,256,instantiation
1,0.0205663,2025,11520,256,capture
1,0.0664953,8100,11520,128,capture
1,0.0802643,8100,11520,128,instantiation
1,0.189844,81,11520,1280,launch
1,0.20626,324,11520,640,launch
1,0.268566,1296,11520,320,launch
1,0.273882,32400,11520,64,capture
1,0.292602,2025,11520,256,launch
1,0.341969,8100,11520,128,launch
1,0.379346,32400,11520,64,instantiation
1,0.744553,32400,11520,64,launch
2,0.000347646,81,11520,1280,instantiation
2,0.000766616,81,11520,1280,capture
2,0.00246706,324,11520,640,capture
2,0.00262645,324,11520,640,instantiation
2,0.00784734,1296,11520,320,instantiation
2,0.0124814,1296,11520,320,capture
2,0.0127218,2025,11520,256,instantiation
2,0.0199932,2025,11520,256,capture
2,0.0664757,8100,11520,128,capture
2,0.0804091,8100,11520,128,instantiation
2,0.189733,81,11520,1280,launch
2,0.207539,324,11520,640,launch
2,0.271161,1296,11520,320,launch
2,0.273588,32400,11520,64,capture
2,0.292931,2025,11520,256,launch
2,0.345875,8100,11520,128,launch
2,0.384414,32400,11520,64,instantiation
2,0.744651,32400,11520,64,launch
3,0.000360029,81,11520,1280,instantiation
3,0.000760996,81,11520,1280,capture
3,0.00167695,324,11520,640,instantiation
3,0.00277535,324,11520,640,capture
3,0.00881958,1296,11520,320,instantiation
3,0.0124743,1296,11520,320,capture
3,0.0132275,2025,11520,256,instantiation
3,0.0205326,2025,11520,256,capture
3,0.0664178,8100,11520,128,capture
3,0.081542,8100,11520,128,instantiation
3,0.189739,81,11520,1280,launch
3,0.209082,324,11520,640,launch
3,0.271156,1296,11520,320,launch
3,0.273933,32400,11520,64,capture
3,0.293093,2025,11520,256,launch
3,0.343578,8100,11520,128,launch
3,0.404678,32400,11520,64,instantiation
3,0.744612,32400,11520,64,launch
4,0.000357845,81,11520,1280,instantiation
4,0.000771516,81,11520,1280,capture
4,0.00163756,324,11520,640,instantiation
4,0.00276685,324,11520,640,capture
4,0.00789263,1296,11520,320,instantiation
4,0.0124947,1296,11520,320,capture
4,0.0133712,2025,11520,256,instantiation
4,0.0204535,2025,11520,256,capture
4,0.0665649,8100,11520,128,capture
4,0.0814495,8100,11520,128,instantiation
4,0.190065,81,11520,1280,launch
4,0.214273,324,11520,640,launch
4,0.270858,32400,11520,64,capture
4,0.27563,1296,11520,320,launch
4,0.294471,2025,11520,256,launch
4,0.34216,8100,11520,128,launch
4,0.408376,32400,11520,64,instantiation
4,0.744538,32400,11520,64,launch
5,0.000370508,81,11520,1280,instantiation
5,0.000744825,81,11520,1280,capture
5,0.0027208,324,11520,640,capture
5,0.00277676,324,11520,640,instantiation
5,0.00797662,1296,11520,320,instantiation
5,0.0124047,1296,11520,320,capture
5,0.0129031,2025,11520,256,instantiation
5,0.0199846,2025,11520,256,capture
5,0.0663078,8100,11520,128,capture
5,0.0817917,8100,11520,128,instantiation
5,0.199215,81,11520,1280,launch
5,0.210431,324,11520,640,launch
5,0.271147,1296,11520,320,launch
5,0.274997,32400,11520,64,capture
5,0.295053,2025,11520,256,launch
5,0.344889,8100,11520,128,launch
5,0.451058,32400,11520,64,instantiation
5,0.744543,32400,11520,64,launch
6,0.000354048,81,11520,1280,instantiation
6,0.000754243,81,11520,1280,capture
6,0.00165647,324,11520,640,instantiation
6,0.00278733,324,11520,640,capture
6,0.00890031,1296,11520,320,instantiation
6,0.0124558,1296,11520,320,capture
6,0.0135223,2025,11520,256,instantiation
6,0.0204376,2025,11520,256,capture
6,0.0664253,8100,11520,128,capture
6,0.0810568,8100,11520,128,instantiation
6,0.192203,81,11520,1280,launch
6,0.20876,324,11520,640,launch
6,0.270715,32400,11520,64,capture
6,0.271162,1296,11520,320,launch
6,0.293626,2025,11520,256,launch
6,0.343742,8100,11520,128,launch
6,0.470935,32400,11520,64,instantiation
6,0.744577,32400,11520,64,launch
7,0.000544727,81,11520,1280,instantiation
7,0.000814376,81,11520,1280,capture
7,0.00164189,324,11520,640,instantiation
7,0.00277402,324,11520,640,capture
7,0.00802814,1296,11520,320,instantiation
7,0.0124773,1296,11520,320,capture
7,0.0131849,2025,11520,256,instantiation
7,0.020101,2025,11520,256,capture
7,0.0664636,8100,11520,128,capture
7,0.0830856,8100,11520,128,instantiation
7,0.189736,81,11520,1280,launch
7,0.208755,324,11520,640,launch
7,0.272357,1296,11520,320,launch
7,0.276175,32400,11520,64,capture
7,0.293637,2025,11520,256,launch
7,0.342163,8100,11520,128,launch
7,0.508613,32400,11520,64,instantiation
7,0.744538,32400,11520,64,launch
8,0.000548054,81,11520,1280,instantiation
8,0.000859571,81,11520,1280,capture
8,0.00277065,324,11520,640,capture
8,0.00284546,324,11520,640,instantiation
8,0.00798063,1296,11520,320,instantiation
8,0.0124159,1296,11520,320,capture
8,0.0137157,2025,11520,256,instantiation
8,0.0204817,2025,11520,256,capture
8,0.0666138,8100,11520,128,capture
8,0.0835393,8100,11520,128,instantiation
8,0.190954,81,11520,1280,launch
8,0.209053,324,11520,640,launch
8,0.271083,32400,11520,64,capture
8,0.275362,1296,11520,320,launch
8,0.296199,2025,11520,256,launch
8,0.345186,8100,11520,128,launch
8,0.744535,32400,11520,64,launch
9,0.000857889,81,11520,1280,capture
9,0.00165281,324,11520,640,instantiation
9,0.00173516,81,11520,1280,instantiation
9,0.0027836,324,11520,640,capture
9,0.00815427,1296,11520,320,instantiation
9,0.0120222,2025,11520,256,instantiation
9,0.0124093,1296,11520,320,capture
9,0.0200018,2025,11520,256,capture
9,0.0666473,8100,11520,128,capture
9,0.0849939,8100,11520,128,instantiation
9,0.191791,81,11520,1280,launch
9,0.212924,324,11520,640,launch
9,0.271879,1296,11520,320,launch
9,0.293566,2025,11520,256,launch
9,0.343678,8100,11520,128,launch
9,0.744556,32400,11520,64,launch
10,0.196336,81,11520,1280,launch
10,0.209759,324,11520,640,launch
10,0.271168,1296,11520,320,launch
10,0.294437,2025,11520,256,launch
10,0.342225,8100,11520,128,launch
10,0.744579,32400,11520,64,launch
11,0.192842,81,11520,1280,launch
11,0.208753,324,11520,640,launch
11,0.272601,1296,11520,320,launch
11,0.295061,2025,11520,256,launch
