index,time,kernel,dimension,blocksize,operation
0,0.000560097,144,15360,1280,instantiation
0,0.00141865,144,15360,1280,capture
0,0.00247839,576,15360,640,instantiation
0,0.00449828,576,15360,640,capture
0,0.0145263,2304,15360,320,instantiation
0,0.0194181,2304,15360,320,capture
0,0.0238856,3600,15360,256,instantiation
0,0.0342909,3600,15360,256,capture
0,0.119068,14400,15360,128,capture
0,0.147865,14400,15360,128,instantiation
0,0.441834,144,15360,1280,launch
0,0.485534,576,15360,640,launch
0,0.489366,57600,15360,64,capture
0,0.625393,2304,15360,320,launch
0,0.665551,3600,15360,256,launch
0,0.717219,57600,15360,64,instantiation
0,0.786943,14400,15360,128,launch
0,1.3986,57600,15360,64,launch
1,0.000687497,144,15360,1280,instantiation
1,0.00121442,144,15360,1280,capture
1,0.00403414,576,15360,640,instantiation
1,0.0048164,576,15360,640,capture
1,0.0146642,2304,15360,320,instantiation
1,0.0213287,2304,15360,320,capture
1,0.0244653,3600,15360,256,instantiation
1,0.0346121,3600,15360,256,capture
1,0.118606,14400,15360,128,capture
1,0.150551,14400,15360,128,instantiation
1,0.448686,144,15360,1280,launch
1,0.488024,57600,15360,64,capture
1,0.496278,576,15360,640,launch
1,0.639465,2304,15360,320,launch
1,0.681939,3600,15360,256,launch
1,0.748233,57600,15360,64,instantiation
1,0.800616,14400,15360,128,launch
1,1.40641,57600,15360,64,launch
2,0.000806051,144,15360,1280,instantiation
2,0.0013829,144,15360,1280,capture
2,0.00286757,576,15360,640,instantiation
2,0.004825,576,15360,640,capture
2,0.0150262,2304,15360,320,instantiation
2,0.0212985,2304,15360,320,capture
2,0.0236537,3600,15360,256,instantiation
2,0.0346712,3600,15360,256,capture
2,0.118869,14400,15360,128,capture
2,0.153151,14400,15360,128,instantiation
2,0.456257,144,15360,1280,launch
2,0.488818,57600,15360,64,capture
2,0.493337,576,15360,640,launch
2,0.636061,2304,15360,320,launch
2,0.680742,3600,15360,256,launch
2,0.790391,57600,15360,64,instantiation
2,0.798736,14400,15360,128,launch
2,1.40501,57600,15360,64,launch
3,0.000798186,144,15360,1280,instantiation
3,0.00136702,144,15360,1280,capture
3,0.00415425,576,15360,640,instantiation
3,0.00483786,576,15360,640,capture
3,0.0160171,2304,15360,320,instantiation
3,0.0213034,2304,15360,320,capture
3,0.0251195,3600,15360,256,instantiation
3,0.0347174,3600,15360,256,capture
3,0.118473,14400,15360,128,capture
3,0.152187,14400,15360,128,instantiation
3,0.449004,144,15360,1280,launch
3,0.48834,57600,15360,64,capture
3,0.494654,576,15360,640,launch
3,0.638394,2304,15360,320,launch
