index,time,kernel,dimension,blocksize,operation
0,0.00519944,676,33280,1280,capture
1,0.00555498,676,33280,1280,capture
2,0.00556029,676,33280,1280,capture
3,0.00553736,676,33280,1280,capture
4,0.00557747,676,33280,1280,capture
5,0.00561384,676,33280,1280,capture
6,0.00562146,676,33280,1280,capture
7,0.00555526,676,33280,1280,capture
8,0.00558663,676,33280,1280,capture
9,0.00561037,676,33280,1280,capture
index,time,kernel,dimension,blocksize,operation
0,0.00299417,676,33280,1280,instantiation
1,0.00449173,676,33280,1280,instantiation
2,0.00451428,676,33280,1280,instantiation
3,0.00335699,676,33280,1280,instantiation
4,0.00460793,676,33280,1280,instantiation
5,0.00455617,676,33280,1280,instantiation
6,0.00332674,676,33280,1280,instantiation
7,0.00466327,676,33280,1280,instantiation
8,0.00452434,676,33280,1280,instantiation
9,0.00329316,676,33280,1280,instantiation
index,time,kernel,dimension,blocksize,operation
0,4.45873,676,33280,1280,launch
1,4.47829,676,33280,1280,launch
2,4.4935,676,33280,1280,launch
3,4.50183,676,33280,1280,launch
4,4.51301,676,33280,1280,launch
5,4.52185,676,33280,1280,launch
6,4.53106,676,33280,1280,launch
7,4.5425,676,33280,1280,launch
8,4.54547,676,33280,1280,launch
9,4.55438,676,33280,1280,launch
10,4.55795,676,33280,1280,launch
11,4.56371,676,33280,1280,launch
12,4.56821,676,33280,1280,launch
13,4.57021,676,33280,1280,launch
14,4.5789,676,33280,1280,launch
15,4.57657,676,33280,1280,launch
16,4.58069,676,33280,1280,launch
17,4.58186,676,33280,1280,launch
18,4.58503,676,33280,1280,launch
19,4.5876,676,33280,1280,launch
20,4.58593,676,33280,1280,launch
21,4.58935,676,33280,1280,launch
22,4.58931,676,33280,1280,launch
23,4.5893,676,33280,1280,launch
24,4.59103,676,33280,1280,launch
25,4.59214,676,33280,1280,launch
26,4.59039,676,33280,1280,launch
27,4.5883,676,33280,1280,launch
28,4.59029,676,33280,1280,launch
29,4.58785,676,33280,1280,launch
30,4.58852,676,33280,1280,launch
31,4.58772,676,33280,1280,launch
32,4.58785,676,33280,1280,launch
33,4.58618,676,33280,1280,launch
34,4.58731,676,33280,1280,launch
35,4.58566,676,33280,1280,launch
36,4.58357,676,33280,1280,launch
37,4.58642,676,33280,1280,launch
38,4.58512,676,33280,1280,launch
39,4.58234,676,33280,1280,launch
40,4.58362,676,33280,1280,launch
41,4.58074,676,33280,1280,launch
42,4.58242,676,33280,1280,launch
43,4.57962,676,33280,1280,launch
44,4.58082,676,33280,1280,launch
45,4.57886,676,33280,1280,launch
46,4.57918,676,33280,1280,launch
47,4.57879,676,33280,1280,launch
48,4.57603,676,33280,1280,launch
49,4.57756,676,33280,1280,launch
50,4.57661,676,33280,1280,launch
51,4.57537,676,33280,1280,launch
52,4.57542,676,33280,1280,launch
53,4.57566,676,33280,1280,launch
54,4.57531,676,33280,1280,launch
55,4.5716,676,33280,1280,launch
56,4.57285,676,33280,1280,launch
57,4.5722,676,33280,1280,launch
58,4.57128,676,33280,1280,launch
59,4.57235,676,33280,1280,launch
60,4.5697,676,33280,1280,launch
61,4.57156,676,33280,1280,launch
62,4.5721,676,33280,1280,launch
63,4.57102,676,33280,1280,launch
64,4.57152,676,33280,1280,launch
65,4.57068,676,33280,1280,launch
66,4.57005,676,33280,1280,launch
67,4.56909,676,33280,1280,launch
68,4.56929,676,33280,1280,launch
69,4.56927,676,33280,1280,launch
70,4.56829,676,33280,1280,launch
71,4.56793,676,33280,1280,launch
72,4.56892,676,33280,1280,launch
73,4.56917,676,33280,1280,launch
74,4.56669,676,33280,1280,launch
75,4.56943,676,33280,1280,launch
76,4.56935,676,33280,1280,launch
77,4.57012,676,33280,1280,launch
78,4.56894,676,33280,1280,launch
79,4.56923,676,33280,1280,launch
80,4.56912,676,33280,1280,launch
81,4.56947,676,33280,1280,launch
82,4.56843,676,33280,1280,launch
83,4.56827,676,33280,1280,launch
84,4.56935,676,33280,1280,launch
85,4.56813,676,33280,1280,launch
86,4.56901,676,33280,1280,launch
87,4.56813,676,33280,1280,launch
88,4.56929,676,33280,1280,launch
89,4.56862,676,33280,1280,launch
90,4.56826,676,33280,1280,launch
91,4.56944,676,33280,1280,launch
92,4.56965,676,33280,1280,launch
93,4.56838,676,33280,1280,launch
94,4.56741,676,33280,1280,launch
95,4.56822,676,33280,1280,launch
