index,time,kernel,dimension,blocksize,operation
0,0.00186857,529,29440,1280,instantiation
0,0.00418441,529,29440,1280,capture
0,0.0130347,2116,29440,640,instantiation
0,0.0152428,2116,29440,640,capture
0,0.0624403,8464,29440,320,instantiation
0,0.0768474,8464,29440,320,capture
0,0.100516,13225,29440,256,instantiation
0,0.123059,13225,29440,256,capture
0,0.446266,52900,29440,128,capture
0,0.640289,52900,29440,128,instantiation
0,1.78053,211600,29440,64,capture
0,3.09474,529,29440,1280,launch
0,3.44566,2116,29440,640,launch
0,4.34422,13225,29440,256,launch
0,4.44329,8464,29440,320,launch
0,5.01706,52900,29440,128,launch
1,0.00384816,529,29440,1280,instantiation
1,0.00430525,529,29440,1280,capture
1,0.0137487,2116,29440,640,instantiation
1,0.0170161,2116,29440,640,capture
1,0.0620157,8464,29440,320,instantiation
1,0.078161,8464,29440,320,capture
1,0.0995142,13225,29440,256,instantiation
1,0.123927,13225,29440,256,capture
1,0.446868,52900,29440,128,capture
1,0.651894,52900,29440,128,instantiation
1,3.1092,529,29440,1280,launch
1,3.46253,2116,29440,640,launch
1,4.36643,13225,29440,256,launch
1,4.46574,8464,29440,320,launch
1,5.03399,52900,29440,128,launch
2,0.00280931,529,29440,1280,instantiation
2,0.00441872,529,29440,1280,capture
2,0.0136948,2116,29440,640,instantiation
2,0.017001,2116,29440,640,capture
2,0.0620007,8464,29440,320,instantiation
2,0.0788463,8464,29440,320,capture
2,0.100674,13225,29440,256,instantiation
2,0.123869,13225,29440,256,capture
2,0.447419,52900,29440,128,capture
2,3.1157,529,29440,1280,launch
2,3.46844,2116,29440,640,launch
2,4.37583,13225,29440,256,launch
2,4.47772,8464,29440,320,launch
2,5.05195,52900,29440,128,launch
3,0.0039022,529,29440,1280,instantiation
3,0.00434279,529,29440,1280,capture
3,0.0135305,2116,29440,640,instantiation
3,0.0169305,2116,29440,640,capture
3,0.0633771,8464,29440,320,instantiation
3,0.0787727,8464,29440,320,capture
3,0.100747,13225,29440,256,instantiation
3,0.124107,13225,29440,256,capture
3,3.12091,529,29440,1280,launch
3,3.47842,2116,29440,640,launch
3,4.38415,13225,29440,256,launch
3,4.48515,8464,29440,320,launch
3,5.05661,52900,29440,128,launch
4,0.00267232,529,29440,1280,instantiation
4,0.00434554,529,29440,1280,capture
4,0.0136085,2116,29440,640,instantiation
4,0.0170657,2116,29440,640,capture
4,0.0627473,8464,29440,320,instantiation
4,0.0790477,8464,29440,320,capture
4,0.101317,13225,29440,256,instantiation
4,0.123651,13225,29440,256,capture
4,3.12786,529,29440,1280,launch
4,3.48032,2116,29440,640,launch
4,4.39258,13225,29440,256,launch
