index,time,kernel,dimension,blocksize,operation
0,0.00225294,441,26880,1280,instantiation
0,0.00331985,441,26880,1280,capture
0,0.00954419,1764,26880,640,instantiation
0,0.0128103,1764,26880,640,capture
0,0.0502826,7056,26880,320,instantiation
0,0.0640029,7056,26880,320,capture
0,0.0820376,11025,26880,256,instantiation
0,0.102422,11025,26880,256,capture
0,0.372192,44100,26880,128,capture
0,0.527206,44100,26880,128,instantiation
0,1.48163,176400,26880,64,capture
0,2.29011,176400,26880,64,instantiation
0,2.3376,441,26880,1280,launch
0,2.60513,1764,26880,640,launch
0,3.30884,11025,26880,256,launch
0,3.37823,7056,26880,320,launch
0,3.87385,44100,26880,128,launch
0,7.4764,176400,26880,64,launch
1,0.00219546,441,26880,1280,instantiation
1,0.00367885,441,26880,1280,capture
1,0.0113414,1764,26880,640,instantiation
1,0.0140381,1764,26880,640,capture
1,0.051468,7056,26880,320,instantiation
1,0.0660139,7056,26880,320,capture
1,0.0838971,11025,26880,256,instantiation
1,0.105054,11025,26880,256,capture
1,0.373385,44100,26880,128,capture
1,0.535711,44100,26880,128,instantiation
1,1.48417,176400,26880,64,capture
1,2.34302,441,26880,1280,launch
1,2.62366,1764,26880,640,launch
1,3.32105,11025,26880,256,launch
1,3.39588,7056,26880,320,launch
1,3.88868,44100,26880,128,launch
1,7.44625,176400,26880,64,launch
2,0.00335265,441,26880,1280,instantiation
2,0.00364127,441,26880,1280,capture
2,0.0111357,1764,26880,640,instantiation
2,0.0140619,1764,26880,640,capture
2,0.0512143,7056,26880,320,instantiation
2,0.0661893,7056,26880,320,capture
2,0.0842328,11025,26880,256,instantiation
2,0.104431,11025,26880,256,capture
2,0.374888,44100,26880,128,capture
2,0.547071,44100,26880,128,instantiation
2,2.34758,441,26880,1280,launch
2,2.62529,1764,26880,640,launch
2,3.33079,11025,26880,256,launch
2,3.40303,7056,26880,320,launch
2,3.89744,44100,26880,128,launch
2,7.4608,176400,26880,64,launch
3,0.00220532,441,26880,1280,instantiation
3,0.00371414,441,26880,1280,capture
3,0.01138,1764,26880,640,instantiation
3,0.0142266,1764,26880,640,capture
3,0.0516589,7056,26880,320,instantiation
3,0.0660246,7056,26880,320,capture
3,0.0843004,11025,26880,256,instantiation
3,0.104052,11025,26880,256,capture
3,0.372535,44100,26880,128,capture
3,0.576315,44100,26880,128,instantiation
3,2.35223,441,26880,1280,launch
3,2.63107,1764,26880,640,launch
3,3.33451,11025,26880,256,launch
3,3.40745,7056,26880,320,launch
3,3.90498,44100,26880,128,launch
3,7.47993,176400,26880,64,launch
4,0.00344601,441,26880,1280,instantiation
4,0.00367583,441,26880,1280,capture
4,0.0104687,1764,26880,640,instantiation
4,0.0140714,1764,26880,640,capture
4,0.0509756,7056,26880,320,instantiation
4,0.0659778,7056,26880,320,capture
4,0.0836691,11025,26880,256,instantiation
4,0.103955,11025,26880,256,capture
4,0.373693,44100,26880,128,capture
4,2.35366,441,26880,1280,launch
4,2.63335,1764,26880,640,launch
4,3.33875,11025,26880,256,launch
4,3.41585,7056,26880,320,launch
4,3.91072,44100,26880,128,launch
4,7.4894,176400,26880,64,launch
5,0.0022205,441,26880,1280,instantiation
5,0.00365608,441,26880,1280,capture
5,0.0114623,1764,26880,640,instantiation
5,0.01403,1764,26880,640,capture
5,0.0518713,7056,26880,320,instantiation
5,0.0661567,7056,26880,320,capture
5,0.0847642,11025,26880,256,instantiation
5,0.10376,11025,26880,256,capture
5,2.357,441,26880,1280,launch
5,2.63683,1764,26880,640,launch
5,3.34195,11025,26880,256,launch
5,3.41628,7056,26880,320,launch
5,3.91728,44100,26880,128,launch
5,7.49499,176400,26880,64,launch
6,0.00353672,441,26880,1280,instantiation
6,0.00366915,441,26880,1280,capture
6,0.0114501,1764,26880,640,instantiation
6,0.0140882,1764,26880,640,capture
6,0.0520145,7056,26880,320,instantiation
6,0.066056,7056,26880,320,capture
6,0.085644,11025,26880,256,instantiation
6,0.104704,11025,26880,256,capture
6,2.35943,441,26880,1280,launch
6,2.63998,1764,26880,640,launch
6,3.3473,11025,26880,256,launch
6,3.42184,7056,26880,320,launch
6,3.921,44100,26880,128,launch
6,7.50439,176400,26880,64,launch
7,0.00221055,441,26880,1280,instantiation
7,0.00368211,441,26880,1280,capture
7,0.010896,1764,26880,640,instantiation
7,0.0146293,1764,26880,640,capture
7,0.0520437,7056,26880,320,instantiation
7,0.0660494,7056,26880,320,capture
7,0.0856988,11025,26880,256,instantiation
7,0.104494,11025,26880,256,capture
7,2.36215,441,26880,1280,launch
7,2.64326,1764,26880,640,launch
7,3.34847,11025,26880,256,launch
7,3.42549,7056,26880,320,launch
7,3.92639,44100,26880,128,launch
7,7.50715,176400,26880,64,launch
8,0.00338388,441,26880,1280,instantiation
8,0.00368293,441,26880,1280,capture
8,0.01174,1764,26880,640,instantiation
8,0.0140891,1764,26880,640,capture
8,0.0524452,7056,26880,320,instantiation
8,0.0660871,7056,26880,320,capture
8,0.085432,11025,26880,256,instantiation
8,0.104225,11025,26880,256,capture
8,2.36465,441,26880,1280,launch
8,2.64509,1764,26880,640,launch
8,3.35502,11025,26880,256,launch
8,3.42812,7056,26880,320,launch
8,3.93038,44100,26880,128,launch
8,7.50694,176400,26880,64,launch
9,0.00219808,441,26880,1280,instantiation
9,0.00369549,441,26880,1280,capture
9,0.0118765,1764,26880,640,instantiation
9,0.0141082,1764,26880,640,capture
9,0.0529326,7056,26880,320,instantiation
9,0.0667474,7056,26880,320,capture
9,0.0854989,11025,26880,256,instantiation
9,0.104169,11025,26880,256,capture
9,2.36546,441,26880,1280,launch
9,2.64675,1764,26880,640,launch
9,3.35618,11025,26880,256,launch
9,3.42998,7056,26880,320,launch
9,3.93502,44100,26880,128,launch
9,7.50796,176400,26880,64,launch
10,2.36799,441,26880,1280,launch
10,2.6506,1764,26880,640,launch
10,3.35993,11025,26880,256,launch
10,3.43446,7056,26880,320,launch
10,3.93778,44100,26880,128,launch
10,7.51276,176400,26880,64,launch
11,2.37014,441,26880,1280,launch
11,2.6523,1764,26880,640,launch
11,3.3632,11025,26880,256,launch
11,3.4363,7056,26880,320,launch
11,3.94049,44100,26880,128,launch
11,7.51545,176400,26880,64,launch
12,2.37058,441,26880,1280,launch
12,2.65591,1764,26880,640,launch
12,3.36727,11025,26880,256,launch
12,3.43935,7056,26880,320,launch
12,3.94205,44100,26880,128,launch
12,7.51745,176400,26880,64,launch
13,2.37188,441,26880,1280,launch
13,2.65551,1764,26880,640,launch
13,3.36739,11025,26880,256,launch
13,3.43968,7056,26880,320,launch
13,3.94551,44100,26880,128,launch
13,7.51899,176400,26880,64,launch
14,2.37375,441,26880,1280,launch
14,2.65844,1764,26880,640,launch
14,3.37216,11025,26880,256,launch
14,3.44312,7056,26880,320,launch
14,3.94774,44100,26880,128,launch
14,7.52274,176400,26880,64,launch
15,2.37519,441,26880,1280,launch
15,2.65956,1764,26880,640,launch
15,3.36884,11025,26880,256,launch
15,3.4435,7056,26880,320,launch
15,3.95072,44100,26880,128,launch
15,7.52305,176400,26880,64,launch
16,2.37781,441,26880,1280,launch
16,2.66148,1764,26880,640,launch
16,3.37321,11025,26880,256,launch
16,3.44568,7056,26880,320,launch
16,3.95136,44100,26880,128,launch
16,7.52518,176400,26880,64,launch
17,2.37784,441,26880,1280,launch
17,2.6624,1764,26880,640,launch
17,3.37354,11025,26880,256,launch
17,3.44732,7056,26880,320,launch
17,3.9547,44100,26880,128,launch
17,7.52624,176400,26880,64,launch
18,2.37834,441,26880,1280,launch
18,2.666,1764,26880,640,launch
18,3.37417,11025,26880,256,launch
18,3.4495,7056,26880,320,launch
18,3.9553,44100,26880,128,launch
18,7.52721,176400,26880,64,launch
19,2.37886,441,26880,1280,launch
19,2.66505,1764,26880,640,launch
19,3.37659,11025,26880,256,launch
19,3.45045,7056,26880,320,launch
19,3.95679,44100,26880,128,launch
19,7.52769,176400,26880,64,launch
20,2.3803,441,26880,1280,launch
20,2.65844,1764,26880,640,launch
20,3.37278,11025,26880,256,launch
20,3.43913,7056,26880,320,launch
20,3.94815,44100,26880,128,launch
21,2.37979,441,26880,1280,launch
21,2.67147,1764,26880,640,launch
21,3.37636,11025,26880,256,launch
21,3.4541,7056,26880,320,launch
21,3.95683,44100,26880,128,launch
22,2.38299,441,26880,1280,launch
22,2.67043,1764,26880,640,launch
22,3.38067,11025,26880,256,launch
22,3.45404,7056,26880,320,launch
22,3.95917,44100,26880,128,launch
23,2.38273,441,26880,1280,launch
23,2.66937,1764,26880,640,launch
23,3.37992,11025,26880,256,launch
23,3.45367,7056,26880,320,launch
23,3.9585,44100,26880,128,launch
24,2.38284,441,26880,1280,launch
24,2.67255,1764,26880,640,launch
24,3.38239,11025,26880,256,launch
24,3.45692,7056,26880,320,launch
24,3.95977,44100,26880,128,launch
25,2.3857,441,26880,1280,launch
25,2.67504,1764,26880,640,launch
25,3.38399,11025,26880,256,launch
25,3.45557,7056,26880,320,launch
25,3.96112,44100,26880,128,launch
26,2.38393,441,26880,1280,launch
26,2.67304,1764,26880,640,launch
26,3.38197,11025,26880,256,launch
26,3.45716,7056,26880,320,launch
26,3.96053,44100,26880,128,launch
27,2.38606,441,26880,1280,launch
27,2.67418,1764,26880,640,launch
27,3.38315,11025,26880,256,launch
27,3.4588,7056,26880,320,launch
27,3.96046,44100,26880,128,launch
28,2.38519,441,26880,1280,launch
28,2.67546,1764,26880,640,launch
28,3.38561,11025,26880,256,launch
28,3.45735,7056,26880,320,launch
28,3.9619,44100,26880,128,launch
29,2.38658,441,26880,1280,launch
29,2.67697,1764,26880,640,launch
29,3.38469,11025,26880,256,launch
29,3.45896,7056,26880,320,launch
29,3.96159,44100,26880,128,launch
30,2.38743,441,26880,1280,launch
30,2.67647,1764,26880,640,launch
30,3.38506,11025,26880,256,launch
30,3.45772,7056,26880,320,launch
30,3.96196,44100,26880,128,launch
31,2.38849,441,26880,1280,launch
31,2.67739,1764,26880,640,launch
31,3.38461,11025,26880,256,launch
31,3.45887,7056,26880,320,launch
31,3.96135,44100,26880,128,launch
32,2.3891,441,26880,1280,launch
32,2.6783,1764,26880,640,launch
32,3.38527,11025,26880,256,launch
32,3.45856,7056,26880,320,launch
32,3.96154,44100,26880,128,launch
33,2.388,441,26880,1280,launch
33,2.67775,1764,26880,640,launch
33,3.38588,11025,26880,256,launch
33,3.4588,7056,26880,320,launch
33,3.96176,44100,26880,128,launch
34,2.38974,441,26880,1280,launch
34,2.67882,1764,26880,640,launch
34,3.38568,11025,26880,256,launch
34,3.46018,7056,26880,320,launch
34,3.95986,44100,26880,128,launch
35,2.39,441,26880,1280,launch
35,2.67881,1764,26880,640,launch
35,3.38564,11025,26880,256,launch
35,3.45792,7056,26880,320,launch
35,3.96147,44100,26880,128,launch
36,2.38966,441,26880,1280,launch
36,2.67881,1764,26880,640,launch
36,3.38476,11025,26880,256,launch
36,3.4606,7056,26880,320,launch
36,3.9593,44100,26880,128,launch
37,2.39155,441,26880,1280,launch
37,2.67882,1764,26880,640,launch
37,3.38549,11025,26880,256,launch
37,3.45969,7056,26880,320,launch
37,3.95975,44100,26880,128,launch
38,2.38939,441,26880,1280,launch
38,2.67738,1764,26880,640,launch
38,3.38367,11025,26880,256,launch
38,3.45958,7056,26880,320,launch
38,3.95954,44100,26880,128,launch
39,2.39071,441,26880,1280,launch
39,2.67809,1764,26880,640,launch
39,3.3859,11025,26880,256,launch
39,3.45968,7056,26880,320,launch
39,3.9588,44100,26880,128,launch
40,2.38878,441,26880,1280,launch
40,2.66934,1764,26880,640,launch
40,3.37956,11025,26880,256,launch
40,3.44774,7056,26880,320,launch
40,3.94675,44100,26880,128,launch
41,2.3906,441,26880,1280,launch
41,2.67877,1764,26880,640,launch
41,3.38451,11025,26880,256,launch
41,3.46234,7056,26880,320,launch
41,3.95454,44100,26880,128,launch
42,2.39226,441,26880,1280,launch
42,2.67883,1764,26880,640,launch
42,3.38394,11025,26880,256,launch
42,3.45785,7056,26880,320,launch
42,3.95391,44100,26880,128,launch
43,2.39252,441,26880,1280,launch
43,2.67553,1764,26880,640,launch
43,3.38423,11025,26880,256,launch
43,3.46154,7056,26880,320,launch
43,3.95306,44100,26880,128,launch
44,2.39132,441,26880,1280,launch
44,2.67923,1764,26880,640,launch
44,3.38341,11025,26880,256,launch
44,3.46066,7056,26880,320,launch
44,3.95408,44100,26880,128,launch
45,2.39303,441,26880,1280,launch
45,2.67995,1764,26880,640,launch
45,3.38068,11025,26880,256,launch
45,3.45872,7056,26880,320,launch
45,3.95582,44100,26880,128,launch
46,2.39176,441,26880,1280,launch
46,2.67341,1764,26880,640,launch
46,3.38625,11025,26880,256,launch
46,3.46104,7056,26880,320,launch
46,3.9535,44100,26880,128,launch
47,2.39455,441,26880,1280,launch
47,2.67909,1764,26880,640,launch
47,3.38056,11025,26880,256,launch
47,3.45893,7056,26880,320,launch
47,3.95326,44100,26880,128,launch
48,2.39323,441,26880,1280,launch
48,2.67896,1764,26880,640,launch
48,3.38314,11025,26880,256,launch
48,3.46097,7056,26880,320,launch
48,3.95413,44100,26880,128,launch
49,2.39272,441,26880,1280,launch
49,2.67504,1764,26880,640,launch
49,3.38385,11025,26880,256,launch
49,3.45748,7056,26880,320,launch
49,3.95325,44100,26880,128,launch
50,2.39309,441,26880,1280,launch
50,2.67745,1764,26880,640,launch
50,3.38244,11025,26880,256,launch
50,3.46143,7056,26880,320,launch
50,3.95261,44100,26880,128,launch
51,2.39234,441,26880,1280,launch
51,2.67908,1764,26880,640,launch
51,3.38158,11025,26880,256,launch
51,3.45748,7056,26880,320,launch
51,3.9532,44100,26880,128,launch
52,2.39165,441,26880,1280,launch
52,2.67536,1764,26880,640,launch
52,3.38349,11025,26880,256,launch
52,3.4595,7056,26880,320,launch
52,3.95148,44100,26880,128,launch
53,2.39304,441,26880,1280,launch
53,2.67884,1764,26880,640,launch
53,3.37995,11025,26880,256,launch
53,3.46004,7056,26880,320,launch
53,3.95286,44100,26880,128,launch
54,2.39182,441,26880,1280,launch
54,2.67853,1764,26880,640,launch
54,3.38555,11025,26880,256,launch
54,3.45586,7056,26880,320,launch
54,3.95304,44100,26880,128,launch
55,2.39194,441,26880,1280,launch
55,2.67641,1764,26880,640,launch
55,3.38154,11025,26880,256,launch
55,3.46117,7056,26880,320,launch
55,3.95063,44100,26880,128,launch
56,2.39285,441,26880,1280,launch
56,2.67646,1764,26880,640,launch
56,3.38246,11025,26880,256,launch
56,3.45587,7056,26880,320,launch
56,3.95238,44100,26880,128,launch
57,2.3927,441,26880,1280,launch
57,2.67786,1764,26880,640,launch
57,3.38273,11025,26880,256,launch
57,3.45767,7056,26880,320,launch
57,3.95182,44100,26880,128,launch
58,2.39225,441,26880,1280,launch
58,2.67751,1764,26880,640,launch
58,3.38025,11025,26880,256,launch
58,3.45953,7056,26880,320,launch
58,3.95189,44100,26880,128,launch
59,2.39179,441,26880,1280,launch
59,2.67748,1764,26880,640,launch
59,3.38123,11025,26880,256,launch
59,3.45776,7056,26880,320,launch
59,3.9497,44100,26880,128,launch
60,2.38985,441,26880,1280,launch
60,2.66581,1764,26880,640,launch
60,3.3715,11025,26880,256,launch
60,3.4449,7056,26880,320,launch
60,3.94395,44100,26880,128,launch
61,2.39273,441,26880,1280,launch
61,2.67885,1764,26880,640,launch
61,3.37977,11025,26880,256,launch
61,3.45629,7056,26880,320,launch
61,3.94663,44100,26880,128,launch
62,2.39319,441,26880,1280,launch
62,2.67809,1764,26880,640,launch
62,3.37901,11025,26880,256,launch
62,3.45637,7056,26880,320,launch
62,3.94722,44100,26880,128,launch
63,2.39238,441,26880,1280,launch
63,2.67166,1764,26880,640,launch
63,3.37945,11025,26880,256,launch
63,3.45467,7056,26880,320,launch
63,3.94791,44100,26880,128,launch
64,2.39218,441,26880,1280,launch
64,2.67773,1764,26880,640,launch
64,3.37823,11025,26880,256,launch
64,3.4553,7056,26880,320,launch
64,3.95105,44100,26880,128,launch
65,2.39254,441,26880,1280,launch
65,2.67732,1764,26880,640,launch
65,3.37729,11025,26880,256,launch
65,3.45472,7056,26880,320,launch
65,3.94719,44100,26880,128,launch
66,2.39245,441,26880,1280,launch
66,2.67098,1764,26880,640,launch
66,3.37955,11025,26880,256,launch
66,3.45387,7056,26880,320,launch
66,3.94912,44100,26880,128,launch
67,2.39033,441,26880,1280,launch
67,2.67514,1764,26880,640,launch
67,3.37881,11025,26880,256,launch
67,3.45282,7056,26880,320,launch
67,3.94832,44100,26880,128,launch
68,2.39303,441,26880,1280,launch
68,2.6772,1764,26880,640,launch
68,3.37615,11025,26880,256,launch
68,3.45454,7056,26880,320,launch
68,3.95003,44100,26880,128,launch
69,2.39174,441,26880,1280,launch
69,2.67441,1764,26880,640,launch
69,3.37816,11025,26880,256,launch
69,3.45339,7056,26880,320,launch
69,3.94892,44100,26880,128,launch
70,2.39144,441,26880,1280,launch
70,2.67673,1764,26880,640,launch
70,3.37771,11025,26880,256,launch
70,3.45427,7056,26880,320,launch
70,3.94949,44100,26880,128,launch
71,2.39306,441,26880,1280,launch
71,2.67627,1764,26880,640,launch
71,3.37426,11025,26880,256,launch
71,3.45329,7056,26880,320,launch
71,3.94862,44100,26880,128,launch
72,2.39065,441,26880,1280,launch
72,2.67239,1764,26880,640,launch
72,3.37736,11025,26880,256,launch
72,3.45477,7056,26880,320,launch
72,3.94954,44100,26880,128,launch
73,2.39173,441,26880,1280,launch
73,2.67385,1764,26880,640,launch
73,3.37529,11025,26880,256,launch
73,3.45558,7056,26880,320,launch
73,3.94997,44100,26880,128,launch
74,2.39034,441,26880,1280,launch
74,2.67714,1764,26880,640,launch
74,3.37644,11025,26880,256,launch
74,3.45401,7056,26880,320,launch
74,3.95002,44100,26880,128,launch
75,2.39157,441,26880,1280,launch
75,2.67364,1764,26880,640,launch
75,3.37511,11025,26880,256,launch
75,3.4529,7056,26880,320,launch
75,3.94949,44100,26880,128,launch
76,2.39111,441,26880,1280,launch
76,2.67313,1764,26880,640,launch
76,3.37603,11025,26880,256,launch
76,3.45262,7056,26880,320,launch
76,3.94957,44100,26880,128,launch
77,2.39111,441,26880,1280,launch
77,2.67555,1764,26880,640,launch
77,3.37391,11025,26880,256,launch
77,3.45412,7056,26880,320,launch
77,3.9497,44100,26880,128,launch
78,2.38988,441,26880,1280,launch
