index,time,kernel,dimension,blocksize,operation
0,0.000714839,64,10240,1280,capture
1,0.000645899,64,10240,1280,capture
2,0.000654464,64,10240,1280,capture
3,0.000654405,64,10240,1280,capture
4,0.000649626,64,10240,1280,capture
5,0.00063068,64,10240,1280,capture
6,0.000640889,64,10240,1280,capture
7,0.000629076,64,10240,1280,capture
8,0.000719598,64,10240,1280,capture
9,0.000727773,64,10240,1280,capture
index,time,kernel,dimension,blocksize,operation
0,0.000324151,64,10240,1280,instantiation
1,0.000348989,64,10240,1280,instantiation
2,0.000315495,64,10240,1280,instantiation
3,0.000375529,64,10240,1280,instantiation
4,0.000311247,64,10240,1280,instantiation
5,0.000318942,64,10240,1280,instantiation
6,0.00031261,64,10240,1280,instantiation
7,0.000381861,64,10240,1280,instantiation
8,0.000473423,64,10240,1280,instantiation
9,0.000457322,64,10240,1280,instantiation
index,time,kernel,dimension,blocksize,operation
0,0.157012,64,10240,1280,launch
1,0.14056,64,10240,1280,launch
2,0.13394,64,10240,1280,launch
3,0.133934,64,10240,1280,launch
4,0.133939,64,10240,1280,launch
5,0.133937,64,10240,1280,launch
6,0.133939,64,10240,1280,launch
7,0.135847,64,10240,1280,launch
8,0.139819,64,10240,1280,launch
9,0.136804,64,10240,1280,launch
10,0.134448,64,10240,1280,launch
11,0.134145,64,10240,1280,launch
12,0.133941,64,10240,1280,launch
13,0.13394,64,10240,1280,launch
14,0.135173,64,10240,1280,launch
15,0.138503,64,10240,1280,launch
16,0.137659,64,10240,1280,launch
17,0.135708,64,10240,1280,launch
18,0.135056,64,10240,1280,launch
19,0.13442,64,10240,1280,launch
20,0.134139,64,10240,1280,launch
21,0.134322,64,10240,1280,launch
22,0.136798,64,10240,1280,launch
23,0.138496,64,10240,1280,launch
24,0.136644,64,10240,1280,launch
25,0.135245,64,10240,1280,launch
26,0.135062,64,10240,1280,launch
27,0.134848,64,10240,1280,launch
28,0.134284,64,10240,1280,launch
29,0.13617,64,10240,1280,launch
30,0.136824,64,10240,1280,launch
31,0.13728,64,10240,1280,launch
32,0.135626,64,10240,1280,launch
33,0.135094,64,10240,1280,launch
34,0.135081,64,10240,1280,launch
35,0.134567,64,10240,1280,launch
36,0.135587,64,10240,1280,launch
37,0.137497,64,10240,1280,launch
38,0.136819,64,10240,1280,launch
39,0.135795,64,10240,1280,launch
40,0.135662,64,10240,1280,launch
41,0.135566,64,10240,1280,launch
42,0.133955,64,10240,1280,launch
43,0.135594,64,10240,1280,launch
44,0.13724,64,10240,1280,launch
45,0.136323,64,10240,1280,launch
46,0.135591,64,10240,1280,launch
47,0.135591,64,10240,1280,launch
48,0.135589,64,10240,1280,launch
49,0.134769,64,10240,1280,launch
50,0.135436,64,10240,1280,launch
51,0.137032,64,10240,1280,launch
52,0.136848,64,10240,1280,launch
53,0.135601,64,10240,1280,launch
54,0.135593,64,10240,1280,launch
55,0.135585,64,10240,1280,launch
56,0.135587,64,10240,1280,launch
57,0.13548,64,10240,1280,launch
58,0.135748,64,10240,1280,launch
59,0.13728,64,10240,1280,launch
60,0.13566,64,10240,1280,launch
61,0.135671,64,10240,1280,launch
62,0.135592,64,10240,1280,launch
63,0.135595,64,10240,1280,launch
64,0.135584,64,10240,1280,launch
65,0.135593,64,10240,1280,launch
66,0.136913,64,10240,1280,launch
67,0.136219,64,10240,1280,launch
68,0.135594,64,10240,1280,launch
69,0.135593,64,10240,1280,launch
70,0.135598,64,10240,1280,launch
71,0.135596,64,10240,1280,launch
72,0.137034,64,10240,1280,launch
73,0.13587,64,10240,1280,launch
74,0.135595,64,10240,1280,launch
75,0.13558,64,10240,1280,launch
76,0.135586,64,10240,1280,launch
77,0.135586,64,10240,1280,launch
78,0.135593,64,10240,1280,launch
79,0.136908,64,10240,1280,launch
80,0.135816,64,10240,1280,launch
81,0.135676,64,10240,1280,launch
82,0.135584,64,10240,1280,launch
83,0.135598,64,10240,1280,launch
84,0.135587,64,10240,1280,launch
85,0.135584,64,10240,1280,launch
86,0.137251,64,10240,1280,launch
87,0.136162,64,10240,1280,launch
88,0.135597,64,10240,1280,launch
89,0.135579,64,10240,1280,launch
90,0.135593,64,10240,1280,launch
91,0.135586,64,10240,1280,launch
92,0.135658,64,10240,1280,launch
93,0.137661,64,10240,1280,launch
94,0.135857,64,10240,1280,launch
95,0.135596,64,10240,1280,launch
96,0.135585,64,10240,1280,launch
97,0.135603,64,10240,1280,launch
98,0.135588,64,10240,1280,launch
99,0.135587,64,10240,1280,launch
100,0.136516,64,10240,1280,launch
101,0.136311,64,10240,1280,launch
102,0.135597,64,10240,1280,launch
103,0.135584,64,10240,1280,launch
104,0.135595,64,10240,1280,launch
105,0.135586,64,10240,1280,launch
106,0.13658,64,10240,1280,launch
107,0.136765,64,10240,1280,launch
108,0.136144,64,10240,1280,launch
109,0.135586,64,10240,1280,launch
