index,time,kernel,dimension,blocksize,operation
0,0.00282767,361,24320,1280,capture
1,0.00273228,361,24320,1280,capture
2,0.00306795,361,24320,1280,capture
3,0.00305953,361,24320,1280,capture
4,0.00306635,361,24320,1280,capture
5,0.00306526,361,24320,1280,capture
6,0.00309988,361,24320,1280,capture
7,0.00310343,361,24320,1280,capture
8,0.00308781,361,24320,1280,capture
9,0.00309349,361,24320,1280,capture
index,time,kernel,dimension,blocksize,operation
0,0.00144746,361,24320,1280,instantiation
1,0.00177352,361,24320,1280,instantiation
2,0.00302613,361,24320,1280,instantiation
3,0.001839,361,24320,1280,instantiation
4,0.00181626,361,24320,1280,instantiation
5,0.00303579,361,24320,1280,instantiation
6,0.00183152,361,24320,1280,instantiation
7,0.00300408,361,24320,1280,instantiation
8,0.00181221,361,24320,1280,instantiation
9,0.00181544,361,24320,1280,instantiation
index,time,kernel,dimension,blocksize,operation
0,1.74527,361,24320,1280,launch
1,1.76079,361,24320,1280,launch
2,1.76346,361,24320,1280,launch
3,1.7628,361,24320,1280,launch
4,1.76395,361,24320,1280,launch
5,1.76627,361,24320,1280,launch
6,1.76928,361,24320,1280,launch
7,1.7699,361,24320,1280,launch
8,1.76861,361,24320,1280,launch
9,1.7706,361,24320,1280,launch
10,1.77313,361,24320,1280,launch
11,1.77414,361,24320,1280,launch
12,1.772,361,24320,1280,launch
13,1.77449,361,24320,1280,launch
14,1.77584,361,24320,1280,launch
15,1.77804,361,24320,1280,launch
16,1.77763,361,24320,1280,launch
17,1.77866,361,24320,1280,launch
18,1.77984,361,24320,1280,launch
19,1.77853,361,24320,1280,launch
20,1.77931,361,24320,1280,launch
21,1.78191,361,24320,1280,launch
22,1.78126,361,24320,1280,launch
23,1.78197,361,24320,1280,launch
24,1.78331,361,24320,1280,launch
25,1.78289,361,24320,1280,launch
26,1.78527,361,24320,1280,launch
27,1.78225,361,24320,1280,launch
28,1.7845,361,24320,1280,launch
29,1.78444,361,24320,1280,launch
30,1.78517,361,24320,1280,launch
31,1.7853,361,24320,1280,launch
32,1.7866,361,24320,1280,launch
33,1.78642,361,24320,1280,launch
34,1.78535,361,24320,1280,launch
35,1.78616,361,24320,1280,launch
36,1.78781,361,24320,1280,launch
37,1.78672,361,24320,1280,launch
38,1.78757,361,24320,1280,launch
39,1.78497,361,24320,1280,launch
40,1.78591,361,24320,1280,launch
41,1.78705,361,24320,1280,launch
42,1.78717,361,24320,1280,launch
43,1.78796,361,24320,1280,launch
44,1.78836,361,24320,1280,launch
45,1.78854,361,24320,1280,launch
46,1.78983,361,24320,1280,launch
47,1.78842,361,24320,1280,launch
48,1.78924,361,24320,1280,launch
49,1.78876,361,24320,1280,launch
50,1.78978,361,24320,1280,launch
51,1.78893,361,24320,1280,launch
52,1.78852,361,24320,1280,launch
53,1.79141,361,24320,1280,launch
54,1.79002,361,24320,1280,launch
55,1.79123,361,24320,1280,launch
56,1.78916,361,24320,1280,launch
57,1.78969,361,24320,1280,launch
58,1.79127,361,24320,1280,launch
59,1.79181,361,24320,1280,launch
60,1.78922,361,24320,1280,launch
61,1.79026,361,24320,1280,launch
62,1.79035,361,24320,1280,launch
63,1.79092,361,24320,1280,launch
64,1.79052,361,24320,1280,launch
65,1.7918,361,24320,1280,launch
66,1.79114,361,24320,1280,launch
67,1.78852,361,24320,1280,launch
68,1.78991,361,24320,1280,launch
69,1.79032,361,24320,1280,launch
70,1.79147,361,24320,1280,launch
71,1.79096,361,24320,1280,launch
72,1.79089,361,24320,1280,launch
73,1.79058,361,24320,1280,launch
