index,time,kernel,dimension,blocksize,operation
0,0.00090642,256,20480,1280,instantiation
0,0.0021692,256,20480,1280,capture
0,0.00629114,1024,20480,640,instantiation
0,0.00778115,1024,20480,640,capture
0,0.0282833,4096,20480,320,instantiation
0,0.0374723,4096,20480,320,capture
0,0.0462414,6400,20480,256,instantiation
0,0.0579113,6400,20480,256,capture
0,0.212968,25600,20480,128,capture
0,0.281476,25600,20480,128,instantiation
0,0.867564,102400,20480,64,capture
0,1.04983,256,20480,1280,launch
0,1.15589,1024,20480,640,launch
0,1.32785,102400,20480,64,instantiation
0,1.49107,4096,20480,320,launch
0,1.50503,6400,20480,256,launch
0,1.80111,25600,20480,128,launch
0,3.48974,102400,20480,64,launch
1,0.00135222,256,20480,1280,instantiation
1,0.00205962,256,20480,1280,capture
1,0.00656357,1024,20480,640,instantiation
1,0.00842605,1024,20480,640,capture
1,0.0282811,4096,20480,320,instantiation
1,0.0380999,4096,20480,320,capture
1,0.0460442,6400,20480,256,instantiation
1,0.0601532,6400,20480,256,capture
1,0.214641,25600,20480,128,capture
1,0.278119,25600,20480,128,instantiation
1,0.871168,102400,20480,64,capture
1,1.05672,256,20480,1280,launch
1,1.16453,1024,20480,640,launch
1,1.48944,102400,20480,64,instantiation
1,1.50654,4096,20480,320,launch
1,1.51793,6400,20480,256,launch
1,1.81401,25600,20480,128,launch
1,3.43099,102400,20480,64,launch
2,0.00135556,256,20480,1280,instantiation
2,0.00229692,256,20480,1280,capture
2,0.00646189,1024,20480,640,instantiation
2,0.00841543,1024,20480,640,capture
2,0.0294997,4096,20480,320,instantiation
2,0.0388394,4096,20480,320,capture
2,0.0462546,6400,20480,256,instantiation
2,0.0600892,6400,20480,256,capture
2,0.217619,25600,20480,128,capture
2,0.288132,25600,20480,128,instantiation
2,0.870823,102400,20480,64,capture
2,1.05664,256,20480,1280,launch
2,1.16455,1024,20480,640,launch
2,1.5065,4096,20480,320,launch
2,1.5157,6400,20480,256,launch
2,1.81531,25600,20480,128,launch
2,3.4357,102400,20480,64,launch
3,0.0023051,256,20480,1280,capture
3,0.00254314,256,20480,1280,instantiation
3,0.00655757,1024,20480,640,instantiation
3,0.00841848,1024,20480,640,capture
3,0.0292442,4096,20480,320,instantiation
3,0.038536,4096,20480,320,capture
3,0.0466617,6400,20480,256,instantiation
3,0.0598751,6400,20480,256,capture
3,0.21338,25600,20480,128,capture
3,0.290459,25600,20480,128,instantiation
3,1.05811,256,20480,1280,launch
3,1.16582,1024,20480,640,launch
3,1.50881,4096,20480,320,launch
3,1.52213,6400,20480,256,launch
3,1.8154,25600,20480,128,launch
3,3.43834,102400,20480,64,launch
4,0.00132904,256,20480,1280,instantiation
4,0.00233704,256,20480,1280,capture
4,0.00644834,1024,20480,640,instantiation
4,0.00842797,1024,20480,640,capture
4,0.029538,4096,20480,320,instantiation
4,0.039016,4096,20480,320,capture
4,0.0466248,6400,20480,256,instantiation
4,0.0599897,6400,20480,256,capture
4,0.213319,25600,20480,128,capture
4,0.302164,25600,20480,128,instantiation
4,1.05906,256,20480,1280,launch
4,1.16833,1024,20480,640,launch
4,1.50706,4096,20480,320,launch
4,1.52131,6400,20480,256,launch
4,1.81628,25600,20480,128,launch
4,3.44119,102400,20480,64,launch
5,0.00133543,256,20480,1280,instantiation
5,0.00227197,256,20480,1280,capture
5,0.00650542,1024,20480,640,instantiation
5,0.0084846,1024,20480,640,capture
5,0.0296549,4096,20480,320,instantiation
5,0.0385785,4096,20480,320,capture
5,0.0462421,6400,20480,256,instantiation
5,0.0597215,6400,20480,256,capture
5,0.214699,25600,20480,128,capture
5,0.314308,25600,20480,128,instantiation
5,1.05961,256,20480,1280,launch
5,1.16941,1024,20480,640,launch
5,1.5113,4096,20480,320,launch
5,1.52282,6400,20480,256,launch
5,1.82006,25600,20480,128,launch
5,3.44543,102400,20480,64,launch
6,0.00132346,256,20480,1280,instantiation
6,0.0023211,256,20480,1280,capture
6,0.00656305,1024,20480,640,instantiation
6,0.00847003,1024,20480,640,capture
6,0.0293331,4096,20480,320,instantiation
6,0.0389912,4096,20480,320,capture
6,0.0465265,6400,20480,256,instantiation
6,0.0599914,6400,20480,256,capture
6,0.213249,25600,20480,128,capture
6,0.329732,25600,20480,128,instantiation
6,1.06056,256,20480,1280,launch
6,1.16968,1024,20480,640,launch
6,1.50991,4096,20480,320,launch
6,1.52206,6400,20480,256,launch
6,1.81977,25600,20480,128,launch
6,3.44827,102400,20480,64,launch
7,0.00237169,256,20480,1280,capture
7,0.00260538,256,20480,1280,instantiation
7,0.00658351,1024,20480,640,instantiation
7,0.00848033,1024,20480,640,capture
7,0.0297334,4096,20480,320,instantiation
7,0.0390546,4096,20480,320,capture
7,0.0467092,6400,20480,256,instantiation
7,0.0599362,6400,20480,256,capture
7,0.218309,25600,20480,128,capture
7,0.347644,25600,20480,128,instantiation
7,1.06087,256,20480,1280,launch
7,1.16891,1024,20480,640,launch
7,1.51275,4096,20480,320,launch
7,1.52484,6400,20480,256,launch
7,1.82013,25600,20480,128,launch
7,3.44818,102400,20480,64,launch
8,0.00135463,256,20480,1280,instantiation
8,0.0023367,256,20480,1280,capture
8,0.0065887,1024,20480,640,instantiation
8,0.00847615,1024,20480,640,capture
8,0.0291195,4096,20480,320,instantiation
8,0.0390138,4096,20480,320,capture
8,0.0466446,6400,20480,256,instantiation
8,0.0599833,6400,20480,256,capture
8,0.218108,25600,20480,128,capture
8,0.379619,25600,20480,128,instantiation
8,1.06218,256,20480,1280,launch
8,1.17028,1024,20480,640,launch
8,1.51334,4096,20480,320,launch
8,1.52442,6400,20480,256,launch
8,1.8209,25600,20480,128,launch
8,3.45454,102400,20480,64,launch
9,0.00133018,256,20480,1280,instantiation
9,0.00230441,256,20480,1280,capture
9,0.00664873,1024,20480,640,instantiation
9,0.00840305,1024,20480,640,capture
9,0.0293891,4096,20480,320,instantiation
9,0.0391502,4096,20480,320,capture
9,0.0466452,6400,20480,256,instantiation
9,0.0601113,6400,20480,256,capture
9,0.218049,25600,20480,128,capture
