index,time,kernel,dimension,blocksize,operation
0,0.000166835,16,5120,1280,capture
0,0.00017485,16,5120,1280,instantiation
0,0.00029127,64,5120,640,instantiation
0,0.000679281,64,5120,640,capture
0,0.000808585,256,5120,320,instantiation
0,0.00153714,400,5120,256,instantiation
0,0.00249829,256,5120,320,capture
0,0.0038479,400,5120,256,capture
0,0.0115115,1600,5120,128,capture
0,0.0135005,1600,5120,128,instantiation
0,0.016299,64,5120,640,launch
0,0.0231838,256,5120,320,launch
0,0.02592,16,5120,1280,launch
0,0.0294485,400,5120,256,launch
0,0.0381016,1600,5120,128,launch
0,0.0504419,6400,5120,64,capture
0,0.0613992,6400,5120,64,instantiation
0,0.0861561,6400,5120,64,launch
1,0.000103906,16,5120,1280,capture
1,0.000317198,64,5120,640,instantiation
1,0.000610983,64,5120,640,capture
1,0.000877315,256,5120,320,instantiation
1,0.00133603,400,5120,256,instantiation
1,0.00250351,256,5120,320,capture
1,0.00377354,400,5120,256,capture
1,0.0129414,1600,5120,128,capture
1,0.0138767,1600,5120,128,instantiation
1,0.0162902,64,5120,640,launch
1,0.0242034,256,5120,320,launch
1,0.0280837,16,5120,1280,launch
1,0.030607,400,5120,256,launch
1,0.0385113,1600,5120,128,launch
1,0.051893,6400,5120,64,capture
1,0.0617895,6400,5120,64,instantiation
1,0.105054,6400,5120,64,launch
1,3.4526e-05,16,5120,1280,instantiation
2,0.000100489,16,5120,1280,capture
2,0.000168468,16,5120,1280,instantiation
2,0.000404723,64,5120,640,instantiation
2,0.000677548,64,5120,640,capture
2,0.00130181,256,5120,320,instantiation
2,0.00249526,256,5120,320,capture
2,0.00311666,400,5120,256,instantiation
2,0.00405465,400,5120,256,capture
2,0.0128982,1600,5120,128,capture
2,0.0148492,1600,5120,128,instantiation
2,0.0179997,64,5120,640,launch
2,0.0259745,256,5120,320,launch
2,0.0280819,16,5120,1280,launch
2,0.0315014,400,5120,256,launch
2,0.0390613,1600,5120,128,launch
2,0.0518601,6400,5120,64,capture
2,0.0622989,6400,5120,64,instantiation
2,0.093413,6400,5120,64,launch
3,0.000101872,16,5120,1280,capture
3,0.000409262,64,5120,640,instantiation
3,0.000719898,64,5120,640,capture
3,0.00199469,400,5120,256,instantiation
3,0.00237247,256,5120,320,instantiation
3,0.00266816,256,5120,320,capture
3,0.00409072,400,5120,256,capture
3,0.012942,1600,5120,128,capture
3,0.0136405,1600,5120,128,instantiation
3,0.0187666,64,5120,640,launch
3,0.0263717,256,5120,320,launch
3,0.0280806,16,5120,1280,launch
3,0.0320287,400,5120,256,launch
