index,time,kernel,dimension,blocksize,operation
0,9.1332e-05,4,2560,1280,capture
1,2.6199e-05,4,2560,1280,capture
2,2.4707e-05,4,2560,1280,capture
3,2.3995e-05,4,2560,1280,capture
4,2.3715e-05,4,2560,1280,capture
5,2.627e-05,4,2560,1280,capture
6,2.4055e-05,4,2560,1280,capture
7,2.3945e-05,4,2560,1280,capture
8,2.3244e-05,4,2560,1280,capture
9,2.6379e-05,4,2560,1280,capture
index,time,kernel,dimension,blocksize,operation
0,0.000148099,4,2560,1280,instantiation
1,1.3115e-05,4,2560,1280,instantiation
2,1.2133e-05,4,2560,1280,instantiation
3,1.2233e-05,4,2560,1280,instantiation
4,1.2213e-05,4,2560,1280,instantiation
5,1.3215e-05,4,2560,1280,instantiation
6,1.2063e-05,4,2560,1280,instantiation
7,1.1542e-05,4,2560,1280,instantiation
8,0.000141437,4,2560,1280,instantiation
9,1.2884e-05,4,2560,1280,instantiation
index,time,kernel,dimension,blocksize,operation
0,0.00198038,4,2560,1280,launch
1,0.00196542,4,2560,1280,launch
2,0.00196385,4,2560,1280,launch
3,0.00196269,4,2560,1280,launch
4,0.00196205,4,2560,1280,launch
5,0.00196038,4,2560,1280,launch
6,0.0019611,4,2560,1280,launch
7,0.00196076,4,2560,1280,launch
8,0.00196072,4,2560,1280,launch
9,0.00195977,4,2560,1280,launch
10,0.00195965,4,2560,1280,launch
11,0.00195966,4,2560,1280,launch
12,0.00195929,4,2560,1280,launch
13,0.00195771,4,2560,1280,launch
14,0.00195929,4,2560,1280,launch
15,0.00203485,4,2560,1280,launch
16,0.0021335,4,2560,1280,launch
17,0.00213423,4,2560,1280,launch
18,0.00213405,4,2560,1280,launch
19,0.00213407,4,2560,1280,launch
20,0.00213952,4,2560,1280,launch
21,0.00213486,4,2560,1280,launch
22,0.00213524,4,2560,1280,launch
23,0.0021347,4,2560,1280,launch
24,0.00214118,4,2560,1280,launch
25,0.00223723,4,2560,1280,launch
26,0.00223723,4,2560,1280,launch
27,0.00223753,4,2560,1280,launch
28,0.00223719,4,2560,1280,launch
29,0.00223725,4,2560,1280,launch
30,0.00223717,4,2560,1280,launch
31,0.00223783,4,2560,1280,launch
32,0.00223751,4,2560,1280,launch
33,0.00223747,4,2560,1280,launch
34,0.00223713,4,2560,1280,launch
35,0.00223793,4,2560,1280,launch
36,0.00223666,4,2560,1280,launch
37,0.00223692,4,2560,1280,launch
38,0.00223701,4,2560,1280,launch
39,0.0022371,4,2560,1280,launch
40,0.0022421,4,2560,1280,launch
41,0.00223837,4,2560,1280,launch
42,0.00223668,4,2560,1280,launch
43,0.00223669,4,2560,1280,launch
44,0.00223674,4,2560,1280,launch
45,0.0022371,4,2560,1280,launch
46,0.0022368,4,2560,1280,launch
47,0.00223689,4,2560,1280,launch
48,0.00223694,4,2560,1280,launch
49,0.00223722,4,2560,1280,launch
50,0.00223794,4,2560,1280,launch
51,0.00223754,4,2560,1280,launch
52,0.00223788,4,2560,1280,launch
53,0.00223746,4,2560,1280,launch
54,0.00223713,4,2560,1280,launch
55,0.00223702,4,2560,1280,launch
56,0.00223703,4,2560,1280,launch
57,0.00223703,4,2560,1280,launch
58,0.00223667,4,2560,1280,launch
59,0.00223723,4,2560,1280,launch
60,0.0022425,4,2560,1280,launch
61,0.00223743,4,2560,1280,launch
62,0.00223702,4,2560,1280,launch
63,0.0022369,4,2560,1280,launch
64,0.00223695,4,2560,1280,launch
65,0.00223765,4,2560,1280,launch
66,0.00223679,4,2560,1280,launch
67,0.00223704,4,2560,1280,launch
68,0.00223693,4,2560,1280,launch
69,0.0022367,4,2560,1280,launch
70,0.00223733,4,2560,1280,launch
71,0.00223699,4,2560,1280,launch
72,0.00223648,4,2560,1280,launch
73,0.00223711,4,2560,1280,launch
74,0.00223697,4,2560,1280,launch
75,0.00223686,4,2560,1280,launch
76,0.0022373,4,2560,1280,launch
77,0.00223685,4,2560,1280,launch
78,0.0022371,4,2560,1280,launch
79,0.00223712,4,2560,1280,launch
80,0.00224149,4,2560,1280,launch
81,0.00223772,4,2560,1280,launch
82,0.00223745,4,2560,1280,launch
83,0.00223707,4,2560,1280,launch
84,0.00223725,4,2560,1280,launch
85,0.00223629,4,2560,1280,launch
86,0.00223751,4,2560,1280,launch
87,0.00223715,4,2560,1280,launch
88,0.00223689,4,2560,1280,launch
89,0.00223744,4,2560,1280,launch
90,0.00223725,4,2560,1280,launch
91,0.00223757,4,2560,1280,launch
92,0.00223715,4,2560,1280,launch
93,0.00223702,4,2560,1280,launch
94,0.00223736,4,2560,1280,launch
95,0.00223702,4,2560,1280,launch
96,0.00223741,4,2560,1280,launch
97,0.00223715,4,2560,1280,launch
98,0.00223766,4,2560,1280,launch
99,0.00223746,4,2560,1280,launch
100,0.00224358,4,2560,1280,launch
101,0.00223781,4,2560,1280,launch
102,0.00223758,4,2560,1280,launch
