index,time,kernel,dimension,blocksize,operation
0,0.00113319,289,21760,1280,instantiation
0,0.00235104,289,21760,1280,capture
0,0.00691355,1156,21760,640,instantiation
0,0.00880528,1156,21760,640,capture
0,0.0316365,4624,21760,320,instantiation
0,0.0419386,4624,21760,320,capture
0,0.0519251,7225,21760,256,instantiation
0,0.0677232,7225,21760,256,capture
0,0.240828,28900,21760,128,capture
0,0.32531,28900,21760,128,instantiation
0,0.981693,115600,21760,64,capture
0,1.26071,289,21760,1280,launch
0,1.39174,1156,21760,640,launch
0,1.51313,115600,21760,64,instantiation
0,1.76377,7225,21760,256,launch
0,1.7817,4624,21760,320,launch
0,2.11219,28900,21760,128,launch
0,4.11075,115600,21760,64,launch
1,0.00150861,289,21760,1280,instantiation
1,0.00256207,289,21760,1280,capture
1,0.00706096,1156,21760,640,instantiation
1,0.00936351,1156,21760,640,capture
1,0.0325912,4624,21760,320,instantiation
1,0.0428599,4624,21760,320,capture
1,0.0522584,7225,21760,256,instantiation
1,0.0678998,7225,21760,256,capture
1,0.2419,28900,21760,128,capture
1,0.321188,28900,21760,128,instantiation
1,0.981945,115600,21760,64,capture
1,1.26817,289,21760,1280,launch
1,1.40155,1156,21760,640,launch
1,1.78106,7225,21760,256,launch
1,1.793,4624,21760,320,launch
1,2.12324,28900,21760,128,launch
1,4.05485,115600,21760,64,launch
2,0.00151908,289,21760,1280,instantiation
2,0.0025576,289,21760,1280,capture
2,0.007035,1156,21760,640,instantiation
2,0.00934891,1156,21760,640,capture
2,0.0321467,4624,21760,320,instantiation
2,0.0427575,4624,21760,320,capture
2,0.0517799,7225,21760,256,instantiation
2,0.0679615,7225,21760,256,capture
2,0.238576,28900,21760,128,capture
2,0.326392,28900,21760,128,instantiation
2,1.27152,289,21760,1280,launch
2,1.40808,1156,21760,640,launch
2,1.78423,7225,21760,256,launch
2,1.79699,4624,21760,320,launch
2,2.12432,28900,21760,128,launch
2,4.05899,115600,21760,64,launch
3,0.00259285,289,21760,1280,capture
3,0.00277105,289,21760,1280,instantiation
3,0.00717583,1156,21760,640,instantiation
3,0.00930702,1156,21760,640,capture
3,0.032673,4624,21760,320,instantiation
3,0.0427702,4624,21760,320,capture
3,0.0526373,7225,21760,256,instantiation
3,0.067997,7225,21760,256,capture
3,0.243725,28900,21760,128,capture
3,0.342694,28900,21760,128,instantiation
3,1.27365,289,21760,1280,launch
3,1.40402,1156,21760,640,launch
3,1.78028,7225,21760,256,launch
3,1.79775,4624,21760,320,launch
3,2.125,28900,21760,128,launch
3,4.06407,115600,21760,64,launch
4,0.0015177,289,21760,1280,instantiation
4,0.00257825,289,21760,1280,capture
4,0.00713664,1156,21760,640,instantiation
4,0.00933774,1156,21760,640,capture
4,0.0321129,4624,21760,320,instantiation
4,0.042972,4624,21760,320,capture
4,0.0525252,7225,21760,256,instantiation
4,0.0681627,7225,21760,256,capture
4,0.244231,28900,21760,128,capture
4,0.363217,28900,21760,128,instantiation
4,1.27246,289,21760,1280,launch
4,1.4076,1156,21760,640,launch
4,1.78194,7225,21760,256,launch
4,1.79868,4624,21760,320,launch
4,2.12822,28900,21760,128,launch
4,4.07076,115600,21760,64,launch
5,0.00149557,289,21760,1280,instantiation
5,0.00255814,289,21760,1280,capture
5,0.00717829,1156,21760,640,instantiation
5,0.00932374,1156,21760,640,capture
5,0.0331755,4624,21760,320,instantiation
5,0.042677,4624,21760,320,capture
5,0.0529013,7225,21760,256,instantiation
5,0.0677485,7225,21760,256,capture
5,0.24107,28900,21760,128,capture
5,0.368308,28900,21760,128,instantiation
5,1.27329,289,21760,1280,launch
5,1.40865,1156,21760,640,launch
5,1.7838,7225,21760,256,launch
5,1.79896,4624,21760,320,launch
5,2.12897,28900,21760,128,launch
5,4.07286,115600,21760,64,launch
6,0.00259292,289,21760,1280,capture
6,0.0027747,289,21760,1280,instantiation
6,0.0081166,1156,21760,640,instantiation
6,0.00937919,1156,21760,640,capture
6,0.0321738,4624,21760,320,instantiation
6,0.042849,4624,21760,320,capture
6,0.053209,7225,21760,256,instantiation
6,0.0682323,7225,21760,256,capture
6,0.243219,28900,21760,128,capture
6,0.410631,28900,21760,128,instantiation
6,1.27488,289,21760,1280,launch
6,1.40756,1156,21760,640,launch
6,1.78627,7225,21760,256,launch
6,1.80153,4624,21760,320,launch
6,2.13074,28900,21760,128,launch
6,4.07644,115600,21760,64,launch
7,0.00150891,289,21760,1280,instantiation
7,0.00261409,289,21760,1280,capture
7,0.00720961,1156,21760,640,instantiation
7,0.00942476,1156,21760,640,capture
7,0.0331751,4624,21760,320,instantiation
7,0.042891,4624,21760,320,capture
7,0.0530891,7225,21760,256,instantiation
7,0.0682376,7225,21760,256,capture
7,0.244284,28900,21760,128,capture
7,1.27554,289,21760,1280,launch
7,1.41129,1156,21760,640,launch
7,1.7868,7225,21760,256,launch
7,1.80199,4624,21760,320,launch
7,2.13235,28900,21760,128,launch
7,4.07607,115600,21760,64,launch
8,0.00147774,289,21760,1280,instantiation
8,0.00256145,289,21760,1280,capture
8,0.0074156,1156,21760,640,instantiation
8,0.00938302,1156,21760,640,capture
8,0.0319369,4624,21760,320,instantiation
