time,kernel,dimension,blocksize,operation,
0,0.383959,36,23040,7680,graphApiYesDependency,1
1,0.00105551,36,23040,7680,graphApiYesDependency,1
2,0.00106812,36,23040,7680,graphApiYesDependency,1
3,0.00105023,36,23040,7680,graphApiYesDependency,1
4,0.00103901,36,23040,7680,graphApiYesDependency,1
5,0.00104614,36,23040,7680,graphApiYesDependency,1
6,0.00102904,36,23040,7680,graphApiYesDependency,1
7,0.0010373,36,23040,7680,graphApiYesDependency,1
8,0.001065,36,23040,7680,graphApiYesDependency,1
9,0.00119093,36,23040,7680,graphApiYesDependency,1
