time,kernel,dimension,blocksize,operation,
0,0.667565,33792,20480,640,graphApiYesDependency,1
1,0.276296,33792,20480,640,graphApiYesDependency,1
2,0.297643,33792,20480,640,graphApiYesDependency,1
3,0.308842,33792,20480,640,graphApiYesDependency,1
4,0.315321,33792,20480,640,graphApiYesDependency,1
5,0.317677,33792,20480,640,graphApiYesDependency,1
6,0.319868,33792,20480,640,graphApiYesDependency,1
7,0.323548,33792,20480,640,graphApiYesDependency,1
8,0.319335,33792,20480,640,graphApiYesDependency,1
9,0.323293,33792,20480,640,graphApiYesDependency,1
