index,time,kernel,dimension,blocksize,operation
0,1.3986,57600,15360,64,launch
1,1.40641,57600,15360,64,launch
2,1.40501,57600,15360,64,launch
3,1.40712,57600,15360,64,launch
4,1.40666,57600,15360,64,launch
5,1.4079,57600,15360,64,launch
6,1.40737,57600,15360,64,launch
7,1.40833,57600,15360,64,launch
8,1.40896,57600,15360,64,launch
9,1.40876,57600,15360,64,launch
10,1.41,57600,15360,64,launch
11,1.40962,57600,15360,64,launch
12,1.41028,57600,15360,64,launch
13,1.41144,57600,15360,64,launch
14,1.41094,57600,15360,64,launch
15,1.41152,57600,15360,64,launch
16,1.41157,57600,15360,64,launch
17,1.4116,57600,15360,64,launch
18,1.41154,57600,15360,64,launch
19,1.41157,57600,15360,64,launch
20,1.40853,57600,15360,64,launch
21,1.41278,57600,15360,64,launch
22,1.41312,57600,15360,64,launch
23,1.41322,57600,15360,64,launch
24,1.41311,57600,15360,64,launch
25,1.41313,57600,15360,64,launch
26,1.41313,57600,15360,64,launch
27,1.41308,57600,15360,64,launch
28,1.41411,57600,15360,64,launch
29,1.41427,57600,15360,64,launch
30,1.41427,57600,15360,64,launch
31,1.41429,57600,15360,64,launch
32,1.4143,57600,15360,64,launch
33,1.41426,57600,15360,64,launch
34,1.41427,57600,15360,64,launch
35,1.41427,57600,15360,64,launch
36,1.41435,57600,15360,64,launch
37,1.41436,57600,15360,64,launch
38,1.41505,57600,15360,64,launch
39,1.41514,57600,15360,64,launch
40,1.41374,57600,15360,64,launch
41,1.4167,57600,15360,64,launch
42,1.4166,57600,15360,64,launch
43,1.41665,57600,15360,64,launch
44,1.41673,57600,15360,64,launch
45,1.41664,57600,15360,64,launch
46,1.4167,57600,15360,64,launch
47,1.41687,57600,15360,64,launch
48,1.41672,57600,15360,64,launch
49,1.4167,57600,15360,64,launch
50,1.41747,57600,15360,64,launch
51,1.41833,57600,15360,64,launch
52,1.41732,57600,15360,64,launch
53,1.41868,57600,15360,64,launch
54,1.4178,57600,15360,64,launch
55,1.41878,57600,15360,64,launch
56,1.4178,57600,15360,64,launch
57,1.41891,57600,15360,64,launch
58,1.41874,57600,15360,64,launch
59,1.41803,57600,15360,64,launch
60,1.41094,57600,15360,64,launch
61,1.4141,57600,15360,64,launch
62,1.41537,57600,15360,64,launch
63,1.4145,57600,15360,64,launch
64,1.41631,57600,15360,64,launch
65,1.41524,57600,15360,64,launch
66,1.41579,57600,15360,64,launch
67,1.41499,57600,15360,64,launch
68,1.41591,57600,15360,64,launch
69,1.41529,57600,15360,64,launch
70,1.41685,57600,15360,64,launch
71,1.41524,57600,15360,64,launch
72,1.41586,57600,15360,64,launch
73,1.41601,57600,15360,64,launch
74,1.41562,57600,15360,64,launch
75,1.41722,57600,15360,64,launch
76,1.41539,57600,15360,64,launch
77,1.41705,57600,15360,64,launch
78,1.41538,57600,15360,64,launch
79,1.41643,57600,15360,64,launch
