time,kernel,dimension,blocksize,operation,
0,0.000542354,12,38400,19200,graphApiYesDependency,1
1,5.6667e-05,12,38400,19200,graphApiYesDependency,1
2,0.000504592,12,38400,19200,graphApiYesDependency,1
3,6.2608e-05,12,38400,19200,graphApiYesDependency,1
4,5.4423e-05,12,38400,19200,graphApiYesDependency,1
5,0.000499063,12,38400,19200,graphApiYesDependency,1
6,5.3311e-05,12,38400,19200,graphApiYesDependency,1
7,5.2268e-05,12,38400,19200,graphApiYesDependency,1
8,0.000940746,12,38400,19200,graphApiYesDependency,1
9,5.3862e-05,12,38400,19200,graphApiYesDependency,1
